sequenceNumber; roll; pitch; yaw; (accel:) x; y; z; (gyro:) X; Y; Z; (mag:) X; Y; Z 
1198; -2.4773; -1.0235; 15.5956; -0.2041; 0.4502; -9.8789;  -0.00;   0.00;  -0.00;   0.06;   0.62;  -0.02 
1199; -2.4773; -1.0235; 15.5956; -0.1924; 0.4355; -9.8721;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1200; -2.4773; -1.0235; 15.5956; -0.1807; 0.4404; -9.8672;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1201; -2.4773; -1.0235; 15.5956; -0.1758; 0.4434; -9.9033;  -0.00;   0.00;   0.00;   0.05;   0.61;  -0.02 
1202; -2.4773; -1.0235; 15.5956; -0.1709; 0.4160; -9.8750;   0.00;   0.00;   0.00;   0.06;   0.63;  -0.02 
1203; -2.4764; -1.0166; 15.5955; -0.1582; 0.3975; -9.8672;  -0.00;  -0.00;   0.00;   0.04;   0.62;  -0.02 
1204; -2.4764; -1.0166; 15.5955; -0.1777; 0.4229; -9.8486;  -0.00;  -0.00;   0.00;   0.05;   0.62;  -0.02 
1205; -2.4833; -1.0156; 15.5955; -0.1807; 0.4326; -9.8721;  -0.00;  -0.00;   0.00;   0.06;   0.62;  -0.02 
1206; -2.4833; -1.0156; 15.5955; -0.1875; 0.4160; -9.8633;  -0.00;   0.00;   0.00;   0.04;   0.62;  -0.02 
1207; -2.4833; -1.0156; 15.5955; -0.2002; 0.3945; -9.9277;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1208; -2.4764; -1.0166; 15.5955; -0.1855; 0.4033; -9.9014;  -0.00;   0.00;   0.00;   0.05;   0.63;  -0.02 
1209; -2.4773; -1.0235; 15.5956; -0.1797; 0.4326; -9.8672;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1210; -2.4773; -1.0235; 15.5956; -0.1680; 0.4277; -9.8564;  -0.00;   0.00;   0.00;   0.05;   0.63;  -0.02 
1211; -2.4773; -1.0235; 15.5956; -0.1748; 0.4365; -9.8438;  -0.00;  -0.00;   0.00;   0.05;   0.62;  -0.02 
1212; -2.4773; -1.0235; 15.5956; -0.1533; 0.4424; -9.8506;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1213; -2.4764; -1.0166; 15.5955; -0.1582; 0.4209; -9.8779;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1214; -2.4764; -1.0166; 15.5955; -0.1729; 0.4238; -9.8818;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1215; -2.4764; -1.0166; 15.5955; -0.1855; 0.4473; -9.8691;  -0.00;   0.00;   0.00;   0.04;   0.62;  -0.02 
1216; -2.4764; -1.0166; 15.5955; -0.1660; 0.4355; -9.8750;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1217; -2.4833; -1.0156; 15.5955; -0.1855; 0.4199; -9.8984;  -0.00;   0.00;   0.00;   0.05;   0.63;  -0.02 
1218; -2.4833; -1.0156; 15.5955; -0.1953; 0.4180; -9.9131;   0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1219; -2.4764; -1.0166; 15.5955; -0.1504; 0.4092; -9.9473;   0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1220; -2.4764; -1.0166; 15.5955; -0.1680; 0.4131; -9.8516;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1221; -2.4754; -1.0097; 15.5954; -0.1611; 0.4258; -9.8682;   0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1222; -2.4754; -1.0097; 15.5954; -0.1777; 0.4219; -9.8818;   0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1223; -2.4754; -1.0097; 15.5954; -0.2041; 0.4180; -9.8584;  -0.00;   0.00;  -0.00;   0.04;   0.62;  -0.02 
1224; -2.4754; -1.0097; 15.5954; -0.1787; 0.4531; -9.8936;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1225; -2.4754; -1.0097; 15.5954; -0.1611; 0.4326; -9.8633;  -0.00;  -0.00;  -0.00;   0.04;   0.62;  -0.02 
1226; -2.4754; -1.0097; 15.5954; -0.1709; 0.4150; -9.8926;  -0.00;  -0.00;  -0.00;   0.06;   0.62;  -0.02 
1227; -2.4754; -1.0097; 15.5954; -0.1855; 0.4277; -9.9248;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1228; -2.4754; -1.0097; 15.5954; -0.1631; 0.4121; -9.8896;  -0.00;   0.00;  -0.00;   0.04;   0.63;  -0.02 
1229; -2.4754; -1.0097; 15.5954; -0.2109; 0.4092; -9.8730;   0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1230; -2.4754; -1.0097; 15.5954; -0.1680; 0.4502; -9.8770;  -0.00;   0.00;  -0.00;   0.05;   0.63;  -0.02 
1231; -2.4754; -1.0097; 15.5954; -0.1729; 0.4395; -9.8574;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1232; -2.4754; -1.0097; 15.5954; -0.1826; 0.4141; -9.8799;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1233; -2.4754; -1.0097; 15.5954; -0.2002; 0.4336; -9.8936;   0.00;   0.00;   0.00;   0.06;   0.62;  -0.02 
1234; -2.4754; -1.0097; 15.5954; -0.1777; 0.4434; -9.8906;  -0.00;   0.00;   0.00;   0.06;   0.63;  -0.02 
1235; -2.4754; -1.0097; 15.5954; -0.1777; 0.4326; -9.8721;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1236; -2.4764; -1.0166; 15.5955; -0.1924; 0.4258; -9.8750;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1237; -2.4764; -1.0166; 15.5955; -0.1787; 0.4531; -9.9121;   0.00;   0.00;  -0.00;   0.05;   0.63;  -0.02 
1238; -2.4764; -1.0166; 15.5955; -0.1895; 0.4189; -9.8848;   0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1239; -2.4764; -1.0165; 15.6022; -0.1914; 0.4277; -9.8506;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1240; -2.4764; -1.0165; 15.6022; -0.1973; 0.4541; -9.8477;  -0.00;  -0.00;   0.00;   0.05;   0.63;  -0.02 
1241; -2.4764; -1.0165; 15.6022; -0.1660; 0.4316; -9.8867;  -0.00;   0.00;   0.00;   0.04;   0.63;  -0.02 
1242; -2.4764; -1.0165; 15.6022; -0.1543; 0.4355; -9.8770;   0.00;   0.00;  -0.00;   0.04;   0.62;  -0.02 
1243; -2.4773; -1.0234; 15.6023; -0.2070; 0.4355; -9.8887;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1244; -2.4773; -1.0234; 15.6023; -0.2021; 0.4189; -9.8916;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1245; -2.4773; -1.0234; 15.6023; -0.1748; 0.4062; -9.8613;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.01 
1246; -2.4773; -1.0234; 15.6023; -0.1904; 0.4121; -9.8965;  -0.00;  -0.00;   0.00;   0.05;   0.62;  -0.02 
1247; -2.4773; -1.0234; 15.6023; -0.1816; 0.4102; -9.8447;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1248; -2.4773; -1.0234; 15.6023; -0.1758; 0.4209; -9.8799;  -0.00;   0.00;   0.00;   0.04;   0.63;  -0.01 
1249; -2.4783; -1.0303; 15.6025; -0.1465; 0.3984; -9.8936;  -0.00;  -0.00;  -0.00;   0.05;   0.62;  -0.02 
1250; -2.4783; -1.0303; 15.6025; -0.1826; 0.4268; -9.8965;  -0.00;  -0.00;   0.00;   0.05;   0.62;  -0.02 
1251; -2.4783; -1.0303; 15.6025; -0.1836; 0.4365; -9.9053;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1252; -2.4783; -1.0303; 15.6025; -0.1758; 0.4023; -9.8828;   0.00;  -0.00;   0.00;   0.04;   0.62;  -0.03 
1253; -2.4713; -1.0313; 15.6025; -0.1807; 0.4131; -9.9209;   0.00;  -0.00;   0.00;   0.05;   0.62;  -0.02 
1254; -2.4713; -1.0313; 15.6025; -0.1631; 0.4043; -9.8564;  -0.00;  -0.00;  -0.00;   0.05;   0.62;  -0.02 
1255; -2.4713; -1.0313; 15.6025; -0.1611; 0.4219; -9.8877;  -0.00;  -0.00;  -0.00;   0.05;   0.62;  -0.02 
1256; -2.4713; -1.0313; 15.6025; -0.1875; 0.4268; -9.8965;  -0.00;  -0.00;   0.00;   0.05;   0.63;  -0.02 
1257; -2.4713; -1.0313; 15.6025; -0.1855; 0.4639; -9.8613;  -0.00;  -0.00;   0.00;   0.05;   0.62;  -0.02 
1258; -2.4713; -1.0313; 15.6025; -0.1729; 0.4180; -9.8535;  -0.00;  -0.00;   0.00;   0.05;   0.62;  -0.02 
1259; -2.4713; -1.0313; 15.6025; -0.1855; 0.4570; -9.8838;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1260; -2.4713; -1.0313; 15.6025; -0.1914; 0.4229; -9.8486;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1261; -2.4713; -1.0313; 15.6025; -0.1660; 0.4238; -9.8896;   0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1262; -2.4713; -1.0313; 15.6025; -0.1680; 0.4326; -9.8701;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1263; -2.4713; -1.0313; 15.6025; -0.1660; 0.4287; -9.8867;  -0.00;  -0.00;   0.00;   0.04;   0.62;  -0.02 
1264; -2.4713; -1.0313; 15.6025; -0.1758; 0.4219; -9.9014;  -0.00;  -0.00;  -0.00;   0.05;   0.63;  -0.02 
1265; -2.4713; -1.0313; 15.6025; -0.1895; 0.4277; -9.8623;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1266; -2.4713; -1.0313; 15.6025; -0.1924; 0.4160; -9.8799;   0.00;  -0.00;  -0.00;   0.05;   0.62;  -0.02 
1267; -2.4713; -1.0313; 15.6025; -0.1924; 0.4102; -9.8965;   0.00;  -0.00;   0.00;   0.05;   0.62;  -0.02 
1268; -2.4644; -1.0322; 15.6024; -0.1748; 0.4248; -9.8389;   0.00;  -0.00;   0.00;   0.04;   0.62;  -0.02 
1269; -2.4713; -1.0313; 15.6025; -0.1807; 0.4707; -9.8594;  -0.00;   0.00;   0.00;   0.05;   0.63;  -0.02 
1270; -2.4713; -1.0313; 15.6025; -0.2139; 0.4404; -9.8877;   0.00;   0.00;  -0.00;   0.06;   0.62;  -0.02 
1271; -2.4713; -1.0313; 15.6025; -0.1709; 0.4102; -9.8926;   0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1272; -2.4713; -1.0313; 15.6025; -0.1924; 0.4326; -9.8574;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.01 
1273; -2.4713; -1.0313; 15.6025; -0.1689; 0.4150; -9.9014;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1274; -2.4723; -1.0382; 15.6026; -0.1973; 0.4297; -9.8574;  -0.00;   0.00;   0.00;   0.04;   0.62;  -0.02 
1275; -2.4723; -1.0382; 15.6026; -0.2021; 0.4141; -9.8799;  -0.00;   0.00;  -0.00;   0.04;   0.62;  -0.02 
1276; -2.4723; -1.0382; 15.6026; -0.1826; 0.4072; -9.8779;   0.00;   0.00;  -0.00;   0.05;   0.62;  -0.01 
1277; -2.4723; -1.0382; 15.6026; -0.1826; 0.4258; -9.8682;  -0.00;  -0.00;   0.00;   0.05;   0.61;  -0.02 
1278; -2.4654; -1.0391; 15.6026; -0.1875; 0.4365; -9.8955;   0.00;   0.00;   0.00;   0.05;   0.63;  -0.02 
1279; -2.4654; -1.0391; 15.6026; -0.1611; 0.4326; -9.8555;   0.00;   0.00;  -0.00;   0.05;   0.63;  -0.02 
1280; -2.4654; -1.0391; 15.6026; -0.1797; 0.4082; -9.8545;   0.00;  -0.00;   0.00;   0.05;   0.62;  -0.02 
1281; -2.4654; -1.0391; 15.6026; -0.1846; 0.4395; -9.8652;  -0.00;  -0.00;  -0.00;   0.05;   0.62;  -0.02 
1282; -2.4663; -1.0461; 15.6027; -0.1855; 0.4404; -9.8867;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1283; -2.4663; -1.0461; 15.6027; -0.1992; 0.4277; -9.8535;   0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1284; -2.4663; -1.0461; 15.6027; -0.1895; 0.4023; -9.8828;  -0.00;  -0.00;  -0.00;   0.05;   0.62;  -0.01 
1285; -2.4663; -1.0461; 15.6027; -0.1660; 0.4248; -9.9082;  -0.00;  -0.00;  -0.00;   0.05;   0.62;  -0.03 
1286; -2.4663; -1.0461; 15.6027; -0.1807; 0.4170; -9.8994;  -0.00;  -0.00;  -0.00;   0.05;   0.62;  -0.02 
1287; -2.4663; -1.0461; 15.6027; -0.1641; 0.4248; -9.9062;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1288; -2.4663; -1.0461; 15.6027; -0.1592; 0.4277; -9.9180;  -0.00;  -0.00;   0.00;   0.04;   0.62;  -0.02 
1289; -2.4663; -1.0461; 15.6027; -0.1631; 0.4111; -9.8564;  -0.00;  -0.00;  -0.00;   0.05;   0.63;  -0.02 
1290; -2.4663; -1.0461; 15.6027; -0.2021; 0.4307; -9.8652;   0.00;  -0.00;  -0.00;   0.05;   0.62;  -0.01 
1291; -2.4663; -1.0461; 15.6027; -0.1973; 0.4004; -9.8926;   0.00;  -0.00;   0.00;   0.04;   0.62;  -0.01 
1292; -2.4663; -1.0461; 15.6027; -0.1992; 0.4043; -9.8701;  -0.00;  -0.00;  -0.00;   0.05;   0.62;  -0.02 
1293; -2.4594; -1.0470; 15.6027; -0.1855; 0.4102; -9.9014;   0.00;  -0.00;  -0.00;   0.05;   0.63;  -0.02 
1294; -2.4594; -1.0470; 15.6027; -0.1826; 0.4385; -9.9033;  -0.00;  -0.00;   0.00;   0.05;   0.63;  -0.02 
1295; -2.4594; -1.0470; 15.6027; -0.1738; 0.4229; -9.9131;  -0.00;  -0.00;   0.00;   0.05;   0.63;  -0.02 
1296; -2.4594; -1.0470; 15.6027; -0.1826; 0.4023; -9.8877;   0.00;   0.00;  -0.00;   0.05;   0.63;  -0.02 
1297; -2.4594; -1.0470; 15.6027; -0.1855; 0.4229; -9.9150;  -0.00;   0.00;  -0.00;   0.04;   0.62;  -0.02 
1298; -2.4594; -1.0470; 15.6027; -0.1777; 0.4531; -9.8857;  -0.00;   0.00;  -0.00;   0.04;   0.63;  -0.02 
1299; -2.4594; -1.0470; 15.6027; -0.1738; 0.4229; -9.9346;  -0.00;  -0.00;  -0.00;   0.05;   0.62;  -0.01 
1300; -2.4594; -1.0470; 15.6027; -0.1416; 0.4219; -9.8896;  -0.00;  -0.00;   0.00;   0.05;   0.62;  -0.02 
1301; -2.4594; -1.0470; 15.6027; -0.1494; 0.4375; -9.8633;  -0.00;   0.00;  -0.00;   0.05;   0.63;  -0.02 
1302; -2.4594; -1.0470; 15.6027; -0.1904; 0.4102; -9.8994;   0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1303; -2.4584; -1.0401; 15.6026; -0.1562; 0.4268; -9.8867;   0.00;   0.00;  -0.00;   0.04;   0.62;  -0.02 
1304; -2.4584; -1.0401; 15.6026; -0.1641; 0.4434; -9.8838;   0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1305; -2.4584; -1.0401; 15.6026; -0.1299; 0.4033; -9.9023;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1306; -2.4575; -1.0332; 15.6024; -0.2002; 0.4434; -9.9023;   0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1307; -2.4575; -1.0332; 15.6024; -0.1826; 0.4316; -9.8887;   0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1308; -2.4575; -1.0332; 15.6024; -0.1953; 0.4287; -9.8965;  -0.00;   0.00;  -0.00;   0.04;   0.63;  -0.02 
1309; -2.4575; -1.0332; 15.6024; -0.1875; 0.4453; -9.8936;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.01 
1310; -2.4575; -1.0333; 15.5958; -0.1895; 0.4355; -9.8770;   0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1311; -2.4575; -1.0333; 15.5958; -0.1953; 0.4268; -9.9033;   0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1312; -2.4575; -1.0333; 15.5958; -0.2021; 0.4346; -9.9170;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1313; -2.4575; -1.0333; 15.5958; -0.2168; 0.4336; -9.9072;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1314; -2.4575; -1.0333; 15.5958; -0.1904; 0.4287; -9.8838;   0.00;   0.00;  -0.00;   0.04;   0.61;  -0.02 
1315; -2.4575; -1.0333; 15.5958; -0.1777; 0.4102; -9.9092;   0.00;   0.00;  -0.00;   0.04;   0.62;  -0.02 
1316; -2.4575; -1.0333; 15.5958; -0.1846; 0.4082; -9.8584;   0.00;  -0.00;  -0.00;   0.05;   0.62;  -0.02 
1317; -2.4575; -1.0333; 15.5958; -0.1836; 0.4492; -9.9316;   0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1318; -2.4575; -1.0333; 15.5958; -0.1543; 0.4414; -9.8887;  -0.00;  -0.00;  -0.00;   0.04;   0.62;  -0.02 
1319; -2.4644; -1.0323; 15.5958; -0.1543; 0.4336; -9.8779;  -0.00;  -0.00;  -0.00;   0.05;   0.62;  -0.02 
1320; -2.4644; -1.0323; 15.5958; -0.1709; 0.4307; -9.8584;   0.00;  -0.00;  -0.00;   0.05;   0.62;  -0.02 
1321; -2.4644; -1.0323; 15.5958; -0.1846; 0.4277; -9.8535;   0.00;   0.00;  -0.00;   0.04;   0.63;  -0.02 
1322; -2.4644; -1.0323; 15.5958; -0.1973; 0.4609; -9.8613;  -0.00;  -0.00;  -0.00;   0.06;   0.63;  -0.02 
1323; -2.4654; -1.0393; 15.5959; -0.1855; 0.3799; -9.9170;  -0.00;  -0.00;  -0.00;   0.04;   0.62;  -0.02 
1324; -2.4654; -1.0393; 15.5959; -0.1885; 0.4131; -9.9277;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1325; -2.4654; -1.0393; 15.5959; -0.1855; 0.4336; -9.8789;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1326; -2.4654; -1.0393; 15.5959; -0.1641; 0.4502; -9.8740;   0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1327; -2.4654; -1.0393; 15.5959; -0.1904; 0.4102; -9.8945;  -0.00;   0.00;  -0.00;   0.05;   0.63;  -0.02 
1328; -2.4723; -1.0383; 15.5959; -0.1855; 0.4414; -9.9170;  -0.00;   0.00;  -0.00;   0.05;   0.63;  -0.02 
1329; -2.4723; -1.0383; 15.5959; -0.1992; 0.4141; -9.8701;  -0.00;  -0.00;   0.00;   0.05;   0.62;  -0.02 
1330; -2.4723; -1.0383; 15.5959; -0.1777; 0.4355; -9.8652;  -0.00;   0.00;   0.00;   0.05;   0.63;  -0.02 
1331; -2.4723; -1.0383; 15.5959; -0.2041; 0.4590; -9.8662;  -0.00;   0.00;   0.00;   0.05;   0.63;  -0.02 
1332; -2.4723; -1.0383; 15.5959; -0.1611; 0.4189; -9.8750;  -0.00;  -0.00;   0.00;   0.04;   0.62;  -0.02 
1333; -2.4723; -1.0383; 15.5959; -0.1611; 0.4062; -9.8662;  -0.00;  -0.00;  -0.00;   0.05;   0.62;  -0.02 
1334; -2.4723; -1.0383; 15.5959; -0.1797; 0.4141; -9.8750;   0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1335; -2.4723; -1.0383; 15.5959; -0.1855; 0.4287; -9.8984;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1336; -2.4723; -1.0383; 15.5959; -0.1543; 0.4268; -9.8799;  -0.00;   0.00;   0.00;   0.04;   0.62;  -0.02 
1337; -2.4723; -1.0383; 15.5959; -0.1807; 0.4453; -9.8818;  -0.00;   0.00;   0.00;   0.05;   0.63;  -0.02 
1338; -2.4723; -1.0383; 15.5959; -0.1758; 0.4238; -9.8916;  -0.00;   0.00;   0.00;   0.05;   0.63;  -0.02 
1339; -2.4723; -1.0382; 15.6026; -0.1680; 0.4287; -9.8799;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1340; -2.4723; -1.0382; 15.6026; -0.1582; 0.4287; -9.8750;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1341; -2.4783; -1.0303; 15.6025; -0.1807; 0.4209; -9.8799;  -0.00;   0.00;   0.00;   0.05;   0.63;  -0.02 
1342; -2.4783; -1.0303; 15.6025; -0.1895; 0.4307; -9.8750;   0.00;   0.00;   0.00;   0.05;   0.62;  -0.01 
1343; -2.4783; -1.0303; 15.6025; -0.1641; 0.4082; -9.9043;   0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1344; -2.4713; -1.0313; 15.6025; -0.1689; 0.4248; -9.8965;   0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1345; -2.4713; -1.0313; 15.6025; -0.1631; 0.4209; -9.8730;   0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1346; -2.4713; -1.0314; 15.5958; -0.1777; 0.4355; -9.8799;  -0.00;   0.00;  -0.00;   0.04;   0.62;  -0.02 
1347; -2.4704; -1.0245; 15.5956; -0.1924; 0.4131; -9.9160;   0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1348; -2.4704; -1.0245; 15.5956; -0.2002; 0.4434; -9.8955;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1349; -2.4704; -1.0243; 15.6023; -0.1885; 0.4707; -9.9141;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1350; -2.4773; -1.0235; 15.5956; -0.1904; 0.3965; -9.9258;  -0.00;  -0.00;  -0.00;   0.05;   0.63;  -0.02 
1351; -2.4704; -1.0245; 15.5956; -0.1299; 0.4111; -9.8662;   0.00;  -0.00;  -0.00;   0.04;   0.61;  -0.02 
1352; -2.4704; -1.0245; 15.5956; -0.1631; 0.4238; -9.8701;   0.00;  -0.00;  -0.00;   0.05;   0.62;  -0.01 
1353; -2.4704; -1.0245; 15.5956; -0.2070; 0.4033; -9.9062;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1354; -2.4704; -1.0245; 15.5956; -0.1875; 0.4287; -9.8916;  -0.00;  -0.00;   0.00;   0.04;   0.62;  -0.01 
1355; -2.4704; -1.0243; 15.6023; -0.1523; 0.4199; -9.9141;  -0.00;   0.00;  -0.00;   0.05;   0.63;  -0.02 
1356; -2.4704; -1.0243; 15.6023; -0.1758; 0.4199; -9.8965;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.03 
1357; -2.4704; -1.0243; 15.6023; -0.1826; 0.4238; -9.8936;  -0.00;   0.00;   0.00;   0.05;   0.63;  -0.02 
1358; -2.4704; -1.0243; 15.6023; -0.1953; 0.4551; -9.8926;  -0.00;  -0.00;  -0.00;   0.05;   0.61;  -0.02 
1359; -2.4704; -1.0243; 15.6023; -0.1738; 0.4170; -9.9043;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1360; -2.4704; -1.0243; 15.6023; -0.1494; 0.4229; -9.9062;  -0.00;   0.00;   0.00;   0.05;   0.63;  -0.02 
1361; -2.4704; -1.0243; 15.6023; -0.2021; 0.4238; -9.8838;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1362; -2.4704; -1.0243; 15.6023; -0.1777; 0.4238; -9.8867;   0.00;   0.00;  -0.00;   0.06;   0.62;  -0.02 
1363; -2.4704; -1.0243; 15.6023; -0.1875; 0.4385; -9.8984;  -0.00;  -0.00;   0.00;   0.05;   0.62;  -0.02 
1364; -2.4704; -1.0243; 15.6023; -0.1631; 0.4131; -9.8496;  -0.00;  -0.00;   0.00;   0.04;   0.62;  -0.01 
1365; -2.4704; -1.0243; 15.6023; -0.1494; 0.4238; -9.8760;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.02 
1366; -2.4704; -1.0243; 15.6023; -0.1660; 0.4355; -9.8701;  -0.00;  -0.00;   0.00;   0.05;   0.63;  -0.03 
1367; -2.4704; -1.0243; 15.6023; -0.1826; 0.4307; -9.8838;   0.00;  -0.00;   0.00;   0.05;   0.62;  -0.02 
1368; -2.4704; -1.0243; 15.6023; -0.1494; 0.4053; -9.8926;  -0.00;  -0.00;   0.00;   0.05;   0.63;  -0.02 
1369; -2.4704; -1.0243; 15.6023; -0.1777; 0.4209; -9.8779;  -0.00;   0.00;  -0.00;   0.05;   0.63;  -0.02 
1370; -2.4694; -1.0174; 15.6022; -0.2041; 0.4277; -9.8740;  -0.00;   0.00;  -0.00;   0.05;   0.62;  -0.01 
1371; -2.4694; -1.0174; 15.6022; -0.1992; 0.4287; -9.8770;  -0.00;   0.00;  -0.00;   0.04;   0.62;  -0.02 
1372; -2.4694; -1.0174; 15.6022; -0.1777; 0.4102; -9.8926;   0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1373; -2.4625; -1.0183; 15.6022; -0.1680; 0.4189; -9.8896;   0.00;   0.00;  -0.00;   0.05;   0.61;  -0.02 
1374; -2.4625; -1.0183; 15.6022; -0.1514; 0.4287; -9.8896;  -0.00;  -0.00;   0.00;   0.05;   0.62;  -0.02 
1375; -2.4625; -1.0183; 15.6022; -0.1738; 0.4580; -9.8887;  -0.00;  -0.00;   0.00;   0.05;   0.62;  -0.01 
1376; -2.4625; -1.0183; 15.6022; -0.1738; 0.4395; -9.9131;   0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1377; -2.4625; -1.0183; 15.6022; -0.1494; 0.4307; -9.8682;   0.00;  -0.00;  -0.00;   0.05;   0.63;  -0.02 
1378; -2.4694; -1.0174; 15.6022; -0.1855; 0.4385; -9.8955;  -0.00;   0.00;  -0.00;   0.05;   0.63;  -0.02 
1379; -2.4694; -1.0174; 15.6022; -0.1758; 0.4316; -9.9033;  -0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1380; -2.4694; -1.0174; 15.6022; -0.1660; 0.3955; -9.9004;   0.00;   0.00;   0.00;   0.05;   0.62;  -0.02 
1381; -2.4694; -1.0174; 15.6022; -0.1855; 0.4102; -9.8965;  -0.00;   0.00;   0.00;   0.04;   0.62;  -0.01 
1382; -2.4694; -1.0174; 15.6022; -0.1758; 0.4072; -9.8926;  -0.00;  -0.00;   0.00;   0.05;   0.62;  -0.01 
1383; -2.4694; -1.0174; 15.6022; -0.1797; 0.4346; -9.8555;   0.00;  -0.00;  -0.00;   0.05;   0.62;  -0.02 
1384; -2.4625; -1.0183; 15.6022; -0.1777; 0.4541; -9.8574;   0.00;   0.00;  -0.00;   0.04;   0.62;  -0.01 
1385; -2.4685; -1.0105; 15.6020; -0.1660; 0.4287; -9.8867;  -0.00;   0.00;  -0.00;   0.04;   0.62;  -0.03 
1386; -2.4685; -1.0105; 15.6020; -0.1729; 0.4492; -9.8623;  -0.00;  -0.00;  -0.00;   0.06;   0.63;  -0.02 
1387; -2.4685; -1.0105; 15.6020; -0.1543; 0.4346; -9.9180;  -0.00;   0.00;  -0.00;   0.04;   0.62;  -0.02 
1388; -2.4685; -1.0105; 15.6020; -0.1709; 0.4014; -9.9238;  -0.00;   0.00;  -0.00;   0.04;   0.62;  -0.02 
1389; -2.4685; -1.0105; 15.6020; -0.1641; 0.4326; -9.9346;   0.00;  -0.00;  -0.00;   0.06;   0.62;  -0.02 
