sequenceNumber; roll; pitch; yaw; (accel:) x; y; z; (gyro:) X; Y; Z; (mag:) X; Y; Z 
31116; -2.3855; -1.0550; 38.1576; -0.1230; 0.3906; -9.8887;   0.00;  -0.00;   0.05;  -0.35;   0.92;  -0.20 
31117; -2.3926; -1.0521; 38.1911; -0.1592; 0.3799; -9.9199;   0.00;  -0.01;   0.06;  -0.35;   0.93;  -0.21 
31118; -2.3927; -1.0515; 38.2182; -0.1602; 0.2939; -9.8633;   0.00;  -0.00;   0.07;  -0.35;   0.93;  -0.21 
31119; -2.3976; -1.0419; 38.2516; -0.1738; 0.5605; -9.8916;   0.00;  -0.00;   0.07;  -0.34;   0.93;  -0.20 
31120; -2.3977; -1.0413; 38.2787; -0.1602; 0.2520; -9.8926;   0.00;  -0.00;   0.06;  -0.35;   0.94;  -0.21 
31121; -2.3955; -1.0342; 38.3058; -0.1338; 0.3867; -9.8486;   0.00;  -0.00;   0.07;  -0.35;   0.93;  -0.20 
31122; -2.3959; -1.0334; 38.3445; -0.1758; 0.4590; -9.8672;   0.00;  -0.00;   0.07;  -0.34;   0.93;  -0.20 
31123; -2.3938; -1.0262; 38.3715; -0.1562; 0.3525; -9.9092;   0.00;  -0.00;   0.06;  -0.34;   0.94;  -0.20 
31124; -2.3943; -1.0255; 38.4050; -0.1768; 0.3916; -9.8447;   0.00;  -0.00;   0.06;  -0.35;   0.94;  -0.21 
31125; -2.3921; -1.0183; 38.4320; -0.1641; 0.5342; -9.8740;   0.00;  -0.00;   0.07;  -0.34;   0.93;  -0.20 
31126; -2.3992; -1.0153; 38.4655; -0.1611; 0.4814; -9.8760;   0.00;  -0.00;   0.07;  -0.34;   0.94;  -0.21 
31127; -2.3993; -1.0147; 38.4926; -0.1855; 0.4219; -9.8984;   0.00;  -0.00;   0.06;  -0.34;   0.93;  -0.20 
31128; -2.4037; -1.0053; 38.5195; -0.1465; 0.4385; -9.8848;   0.00;  -0.00;   0.06;  -0.34;   0.93;  -0.20 
31129; -2.4042; -1.0046; 38.5530; -0.1143; 0.3711; -9.8086;   0.00;  -0.00;   0.07;  -0.35;   0.94;  -0.20 
31130; -2.4109; -1.0017; 38.5800; -0.1992; 0.5293; -9.8066;   0.00;  -0.00;   0.07;  -0.34;   0.94;  -0.20 
31131; -2.4087; -0.9945; 38.6070; -0.1338; 0.3438; -9.8496;   0.00;  -0.00;   0.04;  -0.34;   0.94;  -0.21 
31132; -2.4088; -0.9940; 38.6289; -0.0908; 0.3389; -9.8359;   0.00;  -0.00;   0.05;  -0.34;   0.93;  -0.21 
31133; -2.4071; -0.9869; 38.6571; -0.1650; 0.3994; -9.8594;   0.00;  -0.00;   0.06;  -0.34;   0.93;  -0.21 
31134; -2.4138; -0.9840; 38.6841; -0.1875; 0.5117; -9.8555;   0.00;  -0.00;   0.06;  -0.34;   0.94;  -0.21 
31135; -2.4116; -0.9769; 38.7059; -0.1113; 0.2197; -9.8545;   0.00;  -0.00;   0.05;  -0.34;   0.95;  -0.21 
31136; -2.4095; -0.9699; 38.7277; -0.1221; 0.4512; -9.8418;   0.00;   0.00;   0.06;  -0.34;   0.94;  -0.20 
31137; -2.4073; -0.9627; 38.7547; -0.1133; 0.4326; -9.9072;   0.00;   0.00;   0.06;  -0.34;   0.94;  -0.20 
31138; -2.4013; -0.9644; 38.7831; -0.1318; 0.3311; -9.8984;   0.00;  -0.00;   0.05;  -0.34;   0.93;  -0.20 
31139; -2.3991; -0.9574; 38.8049; -0.1445; 0.4307; -9.8613;   0.00;   0.00;   0.05;  -0.33;   0.93;  -0.20 
31140; -2.3969; -0.9502; 38.8318; -0.1592; 0.4160; -9.9307;   0.00;  -0.00;   0.06;  -0.33;   0.93;  -0.20 
31141; -2.3947; -0.9431; 38.8536; -0.1309; 0.5107; -9.9062;   0.00;   0.00;   0.06;  -0.34;   0.94;  -0.20 
31142; -2.3991; -0.9338; 38.8753; -0.1309; 0.4561; -9.9033;   0.00;  -0.00;   0.05;  -0.34;   0.95;  -0.21 
31143; -2.3993; -0.9333; 38.8972; -0.1709; 0.4590; -9.8672;   0.00;  -0.00;   0.05;  -0.33;   0.94;  -0.20 
31144; -2.3970; -0.9261; 38.9241; -0.0996; 0.4512; -9.8945;   0.00;  -0.00;   0.06;  -0.34;   0.94;  -0.20 
31145; -2.4042; -0.9232; 38.9523; -0.1699; 0.5938; -9.8838;   0.00;  -0.00;   0.06;  -0.33;   0.94;  -0.21 
31146; -2.4108; -0.9203; 38.9792; -0.0986; 0.3008; -9.8994;   0.00;  -0.00;   0.04;  -0.33;   0.94;  -0.20 
31147; -2.4086; -0.9133; 39.0010; -0.0625; 0.3428; -9.8750;   0.00;  -0.00;   0.05;  -0.33;   0.93;  -0.20 
31148; -2.4065; -0.9062; 39.0228; -0.1592; 0.4463; -9.8936;   0.00;  -0.00;   0.06;  -0.33;   0.93;  -0.21 
31149; -2.4131; -0.9033; 39.0497; -0.1514; 0.4434; -9.8848;   0.00;  -0.00;   0.05;  -0.32;   0.93;  -0.20 
31150; -2.4113; -0.8961; 39.0779; -0.0791; 0.3223; -9.9062;   0.00;  -0.00;   0.05;  -0.32;   0.94;  -0.20 
31151; -2.4115; -0.8957; 39.0998; -0.1475; 0.4932; -9.8828;   0.00;  -0.00;   0.06;  -0.33;   0.94;  -0.20 
31152; -2.4158; -0.8862; 39.1265; -0.1504; 0.3740; -9.8320;   0.00;  -0.00;   0.06;  -0.33;   0.94;  -0.20 
31153; -2.4136; -0.8791; 39.1483; -0.1191; 0.4219; -9.8262;   0.00;  -0.00;   0.05;  -0.33;   0.94;  -0.21 
31154; -2.4136; -0.8785; 39.1752; -0.1650; 0.4600; -9.8291;   0.00;  -0.00;   0.05;  -0.33;   0.94;  -0.20 
31155; -2.4119; -0.8714; 39.2035; -0.0420; 0.3311; -9.8135;   0.00;  -0.00;   0.06;  -0.33;   0.93;  -0.20 
31156; -2.4162; -0.8620; 39.2251; -0.1182; 0.4902; -9.8477;   0.00;  -0.00;   0.05;  -0.33;   0.94;  -0.21 
31157; -2.4163; -0.8614; 39.2521; -0.1846; 0.3936; -9.8398;   0.00;  -0.00;   0.04;  -0.32;   0.94;  -0.20 
31158; -2.4141; -0.8544; 39.2738; -0.1055; 0.3965; -9.8340;   0.00;   0.00;   0.05;  -0.32;   0.94;  -0.20 
31159; -2.4119; -0.8473; 39.2955; -0.1318; 0.4697; -9.8047;   0.00;   0.00;   0.06;  -0.32;   0.93;  -0.20 
31160; -2.4185; -0.8444; 39.3223; -0.1855; 0.6299; -9.8203;   0.00;  -0.00;   0.05;  -0.32;   0.94;  -0.21 
31161; -2.4190; -0.8438; 39.3507; -0.0850; 0.2676; -9.8486;   0.00;   0.00;   0.04;  -0.32;   0.93;  -0.21 
31162; -2.4234; -0.8344; 39.3723; -0.1123; 0.4014; -9.8389;   0.00;   0.00;   0.06;  -0.32;   0.94;  -0.21 
31163; -2.4212; -0.8274; 39.3940; -0.0430; 0.4424; -9.8340;   0.00;   0.00;   0.05;  -0.32;   0.94;  -0.21 
31164; -2.4255; -0.8180; 39.4157; -0.0645; 0.3506; -9.8867;   0.00;  -0.00;   0.04;  -0.32;   0.93;  -0.21 
31165; -2.4234; -0.8110; 39.4323; -0.1641; 0.4102; -9.8945;   0.00;  -0.00;   0.04;  -0.32;   0.95;  -0.21 
31166; -2.4235; -0.8106; 39.4541; -0.1357; 0.4580; -9.9082;   0.00;  -0.00;   0.05;  -0.32;   0.94;  -0.21 
31167; -2.4213; -0.8035; 39.4758; -0.1006; 0.4043; -9.8672;   0.00;  -0.00;   0.05;  -0.32;   0.94;  -0.21 
31168; -2.4257; -0.7942; 39.4923; -0.1396; 0.4521; -9.8770;   0.00;  -0.00;   0.03;  -0.31;   0.94;  -0.21 
31169; -2.4255; -0.7940; 39.5025; -0.1201; 0.3789; -9.8867;   0.00;  -0.00;   0.04;  -0.31;   0.94;  -0.21 
31170; -2.4233; -0.7869; 39.5242; -0.0576; 0.3262; -9.8682;   0.00;  -0.00;   0.05;  -0.32;   0.94;  -0.21 
31171; -2.4211; -0.7799; 39.5458; -0.1309; 0.5098; -9.8730;   0.00;  -0.00;   0.05;  -0.31;   0.94;  -0.21 
31172; -2.4212; -0.7794; 39.5676; -0.0859; 0.3447; -9.8652;   0.00;  -0.00;   0.04;  -0.31;   0.95;  -0.21 
31173; -2.4190; -0.7725; 39.5842; -0.1221; 0.3711; -9.8701;   0.00;  -0.00;   0.04;  -0.31;   0.95;  -0.21 
31174; -2.4191; -0.7721; 39.6060; -0.1260; 0.5986; -9.8584;   0.00;  -0.00;   0.05;  -0.31;   0.94;  -0.20 
31175; -2.4235; -0.7626; 39.6276; -0.0703; 0.4619; -9.8662;   0.00;  -0.00;   0.04;  -0.30;   0.94;  -0.20 
31176; -2.4213; -0.7557; 39.6442; -0.0879; 0.2676; -9.8652;   0.00;  -0.00;   0.03;  -0.31;   0.94;  -0.21 
31177; -2.4215; -0.7554; 39.6609; -0.1475; 0.4824; -9.9023;   0.00;  -0.00;   0.04;  -0.31;   0.94;  -0.21 
31178; -2.4193; -0.7483; 39.6826; -0.1104; 0.3867; -9.9014;   0.00;  -0.00;   0.05;  -0.31;   0.94;  -0.21 
31179; -2.4170; -0.7413; 39.7043; -0.0527; 0.3496; -9.8750;   0.00;  -0.00;   0.04;  -0.31;   0.94;  -0.20 
31180; -2.4147; -0.7343; 39.7259; -0.1182; 0.4316; -9.8809;   0.00;  -0.00;   0.04;  -0.30;   0.94;  -0.20 
31181; -2.4126; -0.7273; 39.7425; -0.0596; 0.3672; -9.8291;   0.00;  -0.00;   0.04;  -0.31;   0.94;  -0.20 
31182; -2.4127; -0.7269; 39.7643; -0.0771; 0.4736; -9.8369;   0.00;  -0.00;   0.04;  -0.30;   0.94;  -0.20 
31183; -2.4104; -0.7198; 39.7859; -0.0527; 0.3213; -9.8613;   0.00;  -0.00;   0.03;  -0.31;   0.94;  -0.20 
31184; -2.4078; -0.7130; 39.7959; -0.0527; 0.3594; -9.8535;   0.00;  -0.00;   0.04;  -0.31;   0.94;  -0.21 
31185; -2.4056; -0.7060; 39.8176; -0.1064; 0.4316; -9.8828;   0.00;  -0.00;   0.05;  -0.30;   0.94;  -0.22 
31186; -2.4034; -0.6991; 39.8342; -0.1279; 0.5205; -9.8916;  -0.00;  -0.00;   0.04;  -0.31;   0.93;  -0.21 
31187; -2.4011; -0.6920; 39.8558; -0.0908; 0.3145; -9.8877;   0.00;  -0.00;   0.04;  -0.31;   0.93;  -0.20 
31188; -2.3989; -0.6851; 39.8724; -0.1270; 0.3857; -9.8818;   0.00;  -0.00;   0.04;  -0.30;   0.94;  -0.20 
31189; -2.4056; -0.6823; 39.8941; -0.1689; 0.6074; -9.8545;   0.00;  -0.00;   0.05;  -0.31;   0.94;  -0.21 
31190; -2.4033; -0.6753; 39.9157; -0.0811; 0.3838; -9.8252;   0.00;  -0.00;   0.04;  -0.31;   0.93;  -0.21 
31191; -2.4035; -0.6749; 39.9324; -0.0498; 0.3906; -9.8135;   0.00;  -0.00;   0.03;  -0.31;   0.94;  -0.21 
31192; -2.4013; -0.6680; 39.9490; -0.0928; 0.4248; -9.8145;   0.00;   0.00;   0.04;  -0.30;   0.93;  -0.21 
31193; -2.3990; -0.6610; 39.9706; -0.0908; 0.4092; -9.8457;   0.00;  -0.00;   0.05;  -0.29;   0.93;  -0.21 
31194; -2.4057; -0.6581; 39.9923; -0.0381; 0.4043; -9.8418;   0.00;  -0.00;   0.04;  -0.30;   0.93;  -0.21 
31195; -2.4035; -0.6512; 40.0089; -0.0215; 0.4229; -9.8203;   0.00;  -0.00;   0.03;  -0.30;   0.94;  -0.21 
31196; -2.4009; -0.6444; 40.0188; -0.0859; 0.3613; -9.8477;   0.00;  -0.00;   0.04;  -0.30;   0.94;  -0.21 
31197; -2.4053; -0.6351; 40.0353; -0.0850; 0.4658; -9.8965;   0.00;  -0.00;   0.04;  -0.30;   0.93;  -0.21 
31198; -2.4031; -0.6282; 40.0519; -0.0771; 0.3867; -9.8926;   0.00;   0.00;   0.02;  -0.30;   0.93;  -0.20 
31199; -2.4004; -0.6214; 40.0619; -0.1055; 0.3408; -9.8955;   0.00;  -0.00;   0.03;  -0.29;   0.94;  -0.22 
31200; -2.3982; -0.6145; 40.0785; -0.0898; 0.5215; -9.9141;   0.00;  -0.00;   0.04;  -0.30;   0.94;  -0.22 
31201; -2.3959; -0.6074; 40.1001; -0.0410; 0.3848; -9.8975;   0.00;  -0.00;   0.04;  -0.30;   0.94;  -0.21 
31202; -2.3961; -0.6071; 40.1167; -0.0645; 0.2705; -9.8682;   0.00;  -0.00;   0.03;  -0.29;   0.93;  -0.21 
31203; -2.3939; -0.6002; 40.1333; -0.0703; 0.4180; -9.8965;   0.00;  -0.00;   0.03;  -0.30;   0.94;  -0.21 
31204; -2.3913; -0.5934; 40.1433; -0.0967; 0.4297; -9.8975;   0.00;  -0.00;   0.04;  -0.30;   0.94;  -0.21 
31205; -2.3891; -0.5865; 40.1599; -0.0488; 0.4434; -9.8721;  -0.00;  -0.00;   0.02;  -0.30;   0.93;  -0.21 
31206; -2.3936; -0.5773; 40.1713; -0.0527; 0.4639; -9.8496;  -0.00;  -0.00;   0.03;  -0.29;   0.93;  -0.20 
31207; -2.3909; -0.5705; 40.1813; -0.0430; 0.3115; -9.8643;   0.00;  -0.00;   0.04;  -0.29;   0.93;  -0.22 
31208; -2.3887; -0.5636; 40.1978; -0.1064; 0.4746; -9.8838;   0.00;  -0.00;   0.04;  -0.29;   0.93;  -0.22 
31209; -2.3865; -0.5567; 40.2144; -0.0557; 0.4170; -9.8682;   0.00;  -0.00;   0.03;  -0.29;   0.94;  -0.21 
31210; -2.3863; -0.5564; 40.2245; -0.0986; 0.3906; -9.8730;   0.00;  -0.00;   0.03;  -0.30;   0.93;  -0.22 
31211; -2.3840; -0.5495; 40.2410; -0.1562; 0.4043; -9.8779;   0.00;  -0.00;   0.03;  -0.29;   0.93;  -0.20 
31212; -2.3842; -0.5492; 40.2577; -0.0986; 0.4814; -9.8721;   0.00;   0.00;   0.03;  -0.29;   0.92;  -0.20 
31213; -2.3820; -0.5423; 40.2743; -0.0449; 0.2754; -9.8750;   0.00;   0.00;   0.02;  -0.29;   0.92;  -0.20 
31214; -2.3794; -0.5355; 40.2842; -0.0693; 0.2617; -9.8779;   0.00;   0.00;   0.03;  -0.29;   0.93;  -0.21 
31215; -2.3771; -0.5286; 40.3008; -0.0537; 0.4932; -9.8652;   0.00;   0.00;   0.04;  -0.28;   0.93;  -0.21 
31216; -2.3683; -0.5241; 40.3175; -0.0430; 0.3018; -9.8691;   0.00;  -0.00;   0.03;  -0.28;   0.93;  -0.21 
31217; -2.3657; -0.5173; 40.3274; -0.0332; 0.4014; -9.8281;   0.00;  -0.00;   0.03;  -0.29;   0.93;  -0.22 
31218; -2.3569; -0.5128; 40.3441; -0.0234; 0.3809; -9.8623;   0.00;  -0.00;   0.03;  -0.29;   0.93;  -0.21 
31219; -2.3547; -0.5059; 40.3606; -0.1006; 0.4648; -9.8125;   0.00;  -0.00;   0.04;  -0.28;   0.93;  -0.21 
31220; -2.3544; -0.5057; 40.3706; -0.0791; 0.4053; -9.8770;  -0.00;  -0.00;   0.02;  -0.29;   0.92;  -0.21 
31221; -2.3523; -0.4989; 40.3822; -0.0791; 0.3906; -9.8613;  -0.00;  -0.00;   0.02;  -0.28;   0.93;  -0.22 
31222; -2.3525; -0.4986; 40.3989; -0.0732; 0.2588; -9.8779;  -0.00;  -0.00;   0.03;  -0.28;   0.93;  -0.22 
31223; -2.3433; -0.4942; 40.4089; -0.1025; 0.4854; -9.9170;   0.00;  -0.00;   0.04;  -0.28;   0.93;  -0.22 
31224; -2.3435; -0.4939; 40.4255; -0.0986; 0.4053; -9.8770;  -0.00;  -0.00;   0.03;  -0.28;   0.93;  -0.21 
31225; -2.3412; -0.4870; 40.4421; -0.0840; 0.3408; -9.8838;   0.00;  -0.00;   0.03;  -0.28;   0.93;  -0.21 
31226; -2.3348; -0.4891; 40.4589; -0.0723; 0.4326; -9.8506;   0.00;  -0.00;   0.04;  -0.28;   0.93;  -0.22 
31227; -2.3322; -0.4823; 40.4688; -0.0869; 0.3691; -9.8906;   0.00;  -0.00;   0.03;  -0.28;   0.92;  -0.20 
31228; -2.3258; -0.4844; 40.4855; -0.0547; 0.2500; -9.9043;   0.00;  -0.00;   0.02;  -0.28;   0.92;  -0.21 
31229; -2.3235; -0.4775; 40.5021; -0.1113; 0.4092; -9.9199;   0.00;  -0.00;   0.03;  -0.28;   0.92;  -0.20 
31230; -2.3168; -0.4796; 40.5122; -0.0732; 0.3857; -9.9443;   0.00;  -0.00;   0.04;  -0.28;   0.92;  -0.21 
31231; -2.3079; -0.4752; 40.5288; -0.0547; 0.2861; -9.8936;  -0.00;  -0.00;   0.03;  -0.27;   0.92;  -0.22 
31232; -2.3081; -0.4749; 40.5455; -0.0967; 0.4395; -9.8994;  -0.00;  -0.00;   0.03;  -0.28;   0.92;  -0.21 
31233; -2.2993; -0.4704; 40.5622; -0.0361; 0.3770; -9.8906;  -0.00;  -0.00;   0.03;  -0.28;   0.92;  -0.21 
31234; -2.2991; -0.4702; 40.5721; -0.0938; 0.4922; -9.8408;   0.00;  -0.00;   0.04;  -0.28;   0.92;  -0.21 
31235; -2.2927; -0.4723; 40.5889; -0.0430; 0.3545; -9.8750;   0.00;  -0.00;   0.02;  -0.28;   0.92;  -0.21 
31236; -2.2905; -0.4655; 40.6005; -0.0508; 0.4258; -9.8555;  -0.00;  -0.00;   0.03;  -0.28;   0.92;  -0.20 
31237; -2.2903; -0.4653; 40.6104; -0.0664; 0.3115; -9.8760;  -0.00;  -0.00;   0.03;  -0.27;   0.91;  -0.21 
31238; -2.2905; -0.4650; 40.6271; -0.0850; 0.5820; -9.8809;  -0.00;  -0.00;   0.04;  -0.27;   0.92;  -0.21 
31239; -2.2906; -0.4646; 40.6437; -0.0820; 0.3838; -9.8926;  -0.00;  -0.00;   0.03;  -0.28;   0.92;  -0.21 
31240; -2.2880; -0.4578; 40.6536; -0.0498; 0.2822; -9.8418;   0.00;  -0.00;   0.03;  -0.28;   0.93;  -0.21 
31241; -2.2881; -0.4575; 40.6702; -0.0674; 0.5596; -9.8271;   0.00;  -0.00;   0.04;  -0.27;   0.92;  -0.21 
31242; -2.2883; -0.4572; 40.6869; -0.0674; 0.2344; -9.7832;   0.00;  -0.00;   0.03;  -0.27;   0.92;  -0.21 
31243; -2.2860; -0.4503; 40.7035; -0.0518; 0.3672; -9.8047;   0.00;  -0.00;   0.03;  -0.28;   0.92;  -0.21 
31244; -2.2858; -0.4501; 40.7134; -0.0703; 0.3584; -9.7832;   0.00;  -0.00;   0.03;  -0.27;   0.91;  -0.21 
31245; -2.2835; -0.4432; 40.7300; -0.0615; 0.4170; -9.8008;   0.00;  -0.00;   0.04;  -0.27;   0.91;  -0.21 
31246; -2.2771; -0.4453; 40.7467; -0.0137; 0.3203; -9.8457;   0.00;  -0.00;   0.03;  -0.27;   0.91;  -0.21 
31247; -2.2749; -0.4385; 40.7633; -0.0527; 0.3877; -9.8477;   0.00;  -0.00;   0.03;  -0.27;   0.92;  -0.20 
31248; -2.2746; -0.4382; 40.7732; -0.0479; 0.3076; -9.8955;   0.00;  -0.00;   0.03;  -0.27;   0.91;  -0.20 
31249; -2.2658; -0.4338; 40.7899; -0.0498; 0.4932; -9.9346;   0.00;  -0.00;   0.04;  -0.27;   0.91;  -0.20 
31250; -2.2635; -0.4269; 40.8064; -0.0439; 0.4062; -9.8945;   0.00;   0.00;   0.02;  -0.28;   0.92;  -0.21 
31251; -2.2634; -0.4268; 40.8114; -0.0498; 0.3184; -9.8594;   0.00;  -0.00;   0.03;  -0.27;   0.90;  -0.20 
31252; -2.2610; -0.4198; 40.8329; -0.0410; 0.3721; -9.8857;   0.00;   0.00;   0.04;  -0.26;   0.91;  -0.21 
31253; -2.2587; -0.4129; 40.8494; -0.0703; 0.5234; -9.8477;   0.00;  -0.00;   0.04;  -0.27;   0.91;  -0.22 
31254; -2.2564; -0.4061; 40.8660; -0.0566; 0.2656; -9.8633;   0.00;  -0.00;   0.03;  -0.27;   0.91;  -0.20 
31255; -2.2562; -0.4058; 40.8759; -0.0264; 0.3330; -9.8730;   0.00;  -0.00;   0.03;  -0.27;   0.91;  -0.21 
31256; -2.2474; -0.4014; 40.8925; -0.0459; 0.4082; -9.9043;   0.00;   0.00;   0.04;  -0.27;   0.91;  -0.21 
31257; -2.2451; -0.3946; 40.9091; -0.0117; 0.2217; -9.8984;   0.00;   0.00;   0.02;  -0.27;   0.91;  -0.21 
31258; -2.2360; -0.3903; 40.9141; -0.0381; 0.3506; -9.8848;   0.00;   0.00;   0.02;  -0.27;   0.91;  -0.22 
31259; -2.2337; -0.3835; 40.9306; -0.0205; 0.2871; -9.8604;   0.00;  -0.00;   0.03;  -0.27;   0.90;  -0.21 
31260; -2.2248; -0.3791; 40.9473; -0.0361; 0.4365; -9.8652;   0.00;  -0.00;   0.04;  -0.26;   0.91;  -0.21 
31261; -2.2156; -0.3747; 40.9572; -0.0410; 0.3096; -9.8857;   0.00;  -0.00;   0.02;  -0.26;   0.90;  -0.21 
31262; -2.2134; -0.3680; 40.9688; -0.0557; 0.4062; -9.9082;   0.00;  -0.00;   0.03;  -0.26;   0.92;  -0.21 
31263; -2.2046; -0.3636; 40.9854; -0.0205; 0.2705; -9.8662;   0.00;  -0.00;   0.03;  -0.27;   0.91;  -0.20 
31264; -2.2019; -0.3568; 40.9952; -0.0615; 0.5439; -9.8828;   0.00;  -0.00;   0.03;  -0.27;   0.91;  -0.21 
31265; -2.1930; -0.3524; 41.0119; -0.0264; 0.2363; -9.9033;   0.00;   0.00;   0.02;  -0.26;   0.90;  -0.20 
31266; -2.1905; -0.3457; 41.0167; -0.0303; 0.3145; -9.8691;   0.00;  -0.00;   0.03;  -0.26;   0.90;  -0.21 
31267; -2.1816; -0.3413; 41.0334; 0.0254; 0.4512; -9.8730;   0.00;  -0.00;   0.03;  -0.27;   0.90;  -0.22 
31268; -2.1793; -0.3345; 41.0499; -0.0742; 0.3574; -9.8740;   0.00;  -0.00;   0.03;  -0.27;   0.90;  -0.21 
31269; -2.1766; -0.3277; 41.0597; -0.0625; 0.3564; -9.8672;   0.00;   0.00;   0.02;  -0.26;   0.91;  -0.21 
31270; -2.1677; -0.3233; 41.0764; -0.0498; 0.3086; -9.8574;   0.00;  -0.00;   0.03;  -0.26;   0.90;  -0.21 
31271; -2.1654; -0.3164; 41.0929; -0.0518; 0.2891; -9.8291;   0.00;  -0.00;   0.04;  -0.26;   0.89;  -0.21 
31272; -2.1562; -0.3121; 41.1028; 0.0078; 0.2988; -9.8516;  -0.00;  -0.00;   0.02;  -0.26;   0.89;  -0.20 
31273; -2.1565; -0.3119; 41.1145; -0.0234; 0.3818; -9.8242;  -0.00;  -0.00;   0.03;  -0.26;   0.89;  -0.21 
31274; -2.1476; -0.3075; 41.1311; 0.0127; 0.2900; -9.8496;   0.00;  -0.00;   0.03;  -0.26;   0.90;  -0.21 
31275; -2.1449; -0.3007; 41.1409; -0.0771; 0.5107; -9.8711;   0.00;  -0.00;   0.04;  -0.26;   0.89;  -0.21 
31276; -2.1360; -0.2964; 41.1575; 0.0000; 0.2725; -9.8994;   0.00;  -0.00;   0.03;  -0.26;   0.89;  -0.21 
31277; -2.1337; -0.2895; 41.1741; -0.0420; 0.3428; -9.9424;   0.00;  -0.00;   0.03;  -0.26;   0.89;  -0.20 
31278; -2.1273; -0.2917; 41.1908; -0.0410; 0.3291; -9.9043;   0.00;  -0.00;   0.03;  -0.26;   0.89;  -0.21 
31279; -2.1246; -0.2849; 41.2006; -0.0684; 0.4385; -9.9453;   0.00;  -0.00;   0.03;  -0.26;   0.89;  -0.21 
31280; -2.1158; -0.2807; 41.2123; -0.0615; 0.2070; -9.9102;   0.00;  -0.00;   0.02;  -0.26;   0.88;  -0.20 
31281; -2.1091; -0.2829; 41.2222; -0.0508; 0.3369; -9.8994;   0.00;  -0.00;   0.03;  -0.26;   0.89;  -0.20 
31282; -2.1067; -0.2760; 41.2388; -0.0312; 0.3291; -9.8779;   0.00;  -0.00;   0.03;  -0.25;   0.88;  -0.20 
31283; -2.1003; -0.2782; 41.2555; -0.0527; 0.3428; -9.8848;   0.00;  -0.00;   0.03;  -0.25;   0.89;  -0.21 
31284; -2.0912; -0.2740; 41.2604; -0.0791; 0.4287; -9.8672;   0.00;  -0.00;   0.03;  -0.25;   0.89;  -0.21 
31285; -2.0913; -0.2737; 41.2771; 0.0049; 0.2871; -9.9111;   0.00;  -0.00;   0.03;  -0.26;   0.89;  -0.21 
31286; -2.0824; -0.2694; 41.2937; -0.0537; 0.4385; -9.8770;   0.00;  -0.00;   0.03;  -0.26;   0.89;  -0.22 
31287; -2.0826; -0.2691; 41.3103; 0.0059; 0.2402; -9.8867;  -0.00;  -0.00;   0.02;  -0.26;   0.89;  -0.21 
31288; -2.0733; -0.2648; 41.3202; -0.0117; 0.3896; -9.8477;  -0.00;  -0.00;   0.03;  -0.25;   0.88;  -0.21 
31289; -2.0736; -0.2646; 41.3319; -0.0186; 0.3115; -9.8574;   0.00;  -0.00;   0.03;  -0.25;   0.89;  -0.21 
31290; -2.0736; -0.2642; 41.3534; -0.0771; 0.4961; -9.8770;   0.00;  -0.00;   0.04;  -0.25;   0.88;  -0.21 
31291; -2.0710; -0.2576; 41.3582; -0.0312; 0.2920; -9.9150;   0.00;  -0.00;   0.02;  -0.26;   0.89;  -0.22 
31292; -2.0646; -0.2597; 41.3750; -0.0625; 0.2607; -9.9180;   0.00;  -0.00;   0.03;  -0.25;   0.88;  -0.21 
31293; -2.0622; -0.2529; 41.3915; -0.0527; 0.4082; -9.8867;   0.00;  -0.00;   0.03;  -0.25;   0.88;  -0.21 
31294; -2.0556; -0.2553; 41.3965; -0.0713; 0.2510; -9.8662;   0.00;  -0.00;   0.02;  -0.25;   0.88;  -0.21 
31295; -2.0491; -0.2575; 41.4132; -0.0322; 0.2178; -9.8701;   0.00;  -0.00;   0.02;  -0.25;   0.88;  -0.21 
31296; -2.0400; -0.2533; 41.4181; -0.0146; 0.3789; -9.8770;   0.00;  -0.00;   0.03;  -0.26;   0.87;  -0.20 
31297; -2.0401; -0.2530; 41.4347; -0.0479; 0.3096; -9.8711;   0.00;  -0.00;   0.03;  -0.26;   0.88;  -0.21 
31298; -2.0334; -0.2553; 41.4447; -0.0186; 0.2969; -9.8535;   0.00;  -0.00;   0.02;  -0.25;   0.88;  -0.21 
31299; -2.0246; -0.2510; 41.4564; -0.0576; 0.4229; -9.8438;  -0.00;  -0.00;   0.02;  -0.25;   0.88;  -0.20 
31300; -2.0247; -0.2507; 41.4730; -0.0273; 0.2285; -9.8320;   0.00;  -0.00;   0.03;  -0.25;   0.88;  -0.21 
31301; -2.0179; -0.2530; 41.4829; -0.0596; 0.3848; -9.8477;   0.00;  -0.00;   0.03;  -0.25;   0.88;  -0.21 
31302; -2.0092; -0.2488; 41.4946; 0.0029; 0.2402; -9.8818;  -0.00;  -0.00;   0.02;  -0.25;   0.88;  -0.20 
31303; -2.0090; -0.2487; 41.4995; -0.0117; 0.3555; -9.8799;   0.00;  -0.00;   0.02;  -0.25;   0.87;  -0.21 
31304; -2.0001; -0.2443; 41.5162; -0.0088; 0.2520; -9.8594;   0.00;  -0.00;   0.03;  -0.24;   0.87;  -0.21 
31305; -1.9934; -0.2466; 41.5260; -0.0459; 0.4551; -9.8662;   0.00;  -0.00;   0.03;  -0.24;   0.87;  -0.21 
31306; -1.9846; -0.2424; 41.5378; 0.0117; 0.1670; -9.8223;   0.00;  -0.00;   0.02;  -0.24;   0.88;  -0.21 
