sequenceNumber; roll; pitch; yaw; (accel:) x; y; z; (gyro:) X; Y; Z; (mag:) X; Y; Z 
1636; -2.0387; -1.2889; 123.3877; -0.2002; 0.4238; -9.7510;  -0.02;   0.04;  -1.18;  -0.36;   0.17;   0.06 
1637; -2.0394; -1.2862; 122.8469; -0.1875; 0.2891; -9.7842;  -0.02;   0.04;  -1.19;  -0.36;   0.16;   0.06 
1638; -2.0307; -1.2863; 122.3058; -0.1592; 0.4199; -9.7773;  -0.02;   0.04;  -1.19;  -0.36;   0.17;   0.06 
1639; -2.0251; -1.2803; 121.7607; -0.1826; 0.2705; -9.7510;  -0.02;   0.04;  -1.19;  -0.36;   0.16;   0.06 
1640; -2.0224; -1.2839; 121.2153; -0.1953; 0.4004; -9.7637;  -0.01;   0.04;  -1.18;  -0.36;   0.17;   0.06 
1641; -2.0137; -1.2838; 120.6766; -0.1660; 0.3662; -9.7441;  -0.02;   0.04;  -1.19;  -0.36;   0.16;   0.06 
1642; -2.0085; -1.2778; 120.1284; -0.2197; 0.3818; -9.7803;  -0.02;   0.04;  -1.19;  -0.36;   0.16;   0.06 
1643; -2.0060; -1.2812; 119.5872; -0.1348; 0.2051; -9.7900;  -0.02;   0.04;  -1.19;  -0.37;   0.16;   0.06 
1644; -2.0009; -1.2751; 119.0436; -0.1992; 0.4600; -9.8164;  -0.01;   0.04;  -1.17;  -0.37;   0.16;   0.06 
1645; -1.9925; -1.2750; 118.4995; -0.1758; 0.3135; -9.7529;  -0.02;   0.04;  -1.19;  -0.35;   0.16;   0.07 
1646; -1.9902; -1.2784; 117.9623; -0.1191; 0.1611; -9.7637;  -0.02;   0.04;  -1.19;  -0.36;   0.16;   0.06 
1647; -1.9852; -1.2723; 117.4137; -0.1846; 0.3584; -9.7197;  -0.02;   0.04;  -1.18;  -0.36;   0.17;   0.06 
1648; -1.9830; -1.2756; 116.8812; -0.2578; 0.4561; -9.7295;  -0.02;   0.04;  -1.17;  -0.36;   0.16;   0.06 
1649; -1.9785; -1.2694; 116.3388; -0.1436; 0.2324; -9.7510;  -0.02;   0.04;  -1.19;  -0.36;   0.16;   0.06 
1650; -1.9702; -1.2691; 115.7942; -0.1748; 0.1543; -9.7725;  -0.02;   0.04;  -1.18;  -0.36;   0.16;   0.06 
1651; -1.9717; -1.2665; 115.2565; -0.2510; 0.4590; -9.7412;  -0.01;   0.04;  -1.17;  -0.37;   0.16;   0.05 
1652; -1.9635; -1.2661; 114.7166; -0.1221; 0.2002; -9.7832;  -0.02;   0.04;  -1.18;  -0.36;   0.16;   0.05 
1653; -1.9554; -1.2657; 114.1760; -0.1924; 0.4043; -9.7344;  -0.02;   0.04;  -1.18;  -0.36;   0.16;   0.07 
1654; -1.9570; -1.2632; 113.6329; -0.1592; 0.3330; -9.8145;  -0.01;   0.04;  -1.17;  -0.36;   0.17;   0.05 
1655; -1.9493; -1.2625; 113.1064; -0.1494; 0.4287; -9.7490;  -0.02;   0.04;  -1.16;  -0.36;   0.15;   0.06 
1656; -1.9452; -1.2561; 112.5681; -0.1826; 0.3096; -9.7646;  -0.01;   0.04;  -1.17;  -0.36;   0.16;   0.05 
1657; -1.9377; -1.2554; 112.0385; -0.1699; 0.4053; -9.8232;  -0.02;   0.04;  -1.16;  -0.36;   0.16;   0.06 
1658; -1.9398; -1.2526; 111.5225; -0.1016; 0.3633; -9.7900;  -0.02;   0.05;  -1.09;  -0.36;   0.16;   0.06 
1659; -1.9367; -1.2451; 111.0474; 0.0508; 0.6328; -9.7100;  -0.02;   0.05;  -0.95;  -0.36;   0.16;   0.06 
1660; -1.9384; -1.2307; 110.6393; 0.0723; 0.4609; -9.8154;  -0.01;   0.06;  -0.83;  -0.36;   0.16;   0.06 
1661; -1.9253; -1.2132; 110.2894; -0.5332; -0.4502; -9.6221;   0.01;   0.07;  -0.68;  -0.37;   0.16;   0.06 
1662; -1.9183; -1.1996; 109.9399; -0.4326; 0.0264; -9.7910;  -0.00;   0.03;  -0.85;  -0.37;   0.16;   0.05 
1663; -1.9118; -1.1974; 109.4860; -0.2637; 0.2432; -9.7871;  -0.01;   0.04;  -1.12;  -0.36;   0.16;   0.05 
1664; -1.9048; -1.1964; 108.9635; -0.1416; 0.2998; -9.7412;  -0.02;   0.04;  -1.19;  -0.36;   0.15;   0.06 
1665; -1.9029; -1.1998; 108.4112; -0.1943; 0.2119; -9.7891;  -0.02;   0.04;  -1.20;  -0.37;   0.15;   0.06 
1666; -1.8998; -1.1934; 107.8673; -0.1328; 0.3545; -9.7422;  -0.01;   0.04;  -1.19;  -0.37;   0.16;   0.06 
1667; -1.8926; -1.1927; 107.3209; -0.1660; 0.3018; -9.7510;  -0.01;   0.04;  -1.20;  -0.37;   0.15;   0.06 
1668; -1.8855; -1.1919; 106.7733; -0.2168; 0.4453; -9.7471;  -0.01;   0.04;  -1.20;  -0.37;   0.16;   0.06 
1669; -1.8826; -1.1856; 106.2231; -0.1611; 0.2939; -9.7842;  -0.02;   0.04;  -1.20;  -0.36;   0.16;   0.05 
1670; -1.8757; -1.1847; 105.6801; -0.2100; 0.3672; -9.7744;  -0.02;   0.04;  -1.19;  -0.36;   0.16;   0.05 
1671; -1.8782; -1.1826; 105.1249; -0.2002; 0.2656; -9.8037;  -0.02;   0.04;  -1.20;  -0.36;   0.16;   0.05 
1672; -1.8713; -1.1818; 104.5779; -0.1260; 0.3223; -9.7812;  -0.01;   0.04;  -1.20;  -0.36;   0.16;   0.05 
1673; -1.8646; -1.1809; 104.0295; -0.2139; 0.2979; -9.7715;  -0.01;   0.04;  -1.20;  -0.37;   0.15;   0.05 
1674; -1.8622; -1.1744; 103.4871; -0.2100; 0.4189; -9.7461;  -0.02;   0.04;  -1.19;  -0.37;   0.16;   0.05 
1675; -1.8554; -1.1736; 102.9335; -0.1621; 0.2178; -9.7344;  -0.01;   0.04;  -1.21;  -0.37;   0.15;   0.06 
1676; -1.8487; -1.1726; 102.3871; -0.1660; 0.2734; -9.7686;  -0.01;   0.04;  -1.20;  -0.37;   0.16;   0.05 
1677; -1.8464; -1.1662; 101.8380; -0.1738; 0.4121; -9.7441;  -0.01;   0.04;  -1.19;  -0.37;   0.15;   0.06 
1678; -1.8396; -1.1652; 101.2865; -0.1611; 0.2734; -9.7656;  -0.01;   0.04;  -1.19;  -0.37;   0.15;   0.06 
1679; -1.8333; -1.1640; 100.7430; -0.1865; 0.3125; -9.7139;  -0.01;   0.04;  -1.20;  -0.36;   0.15;   0.06 
1680; -1.8319; -1.1675; 100.1872; -0.1387; 0.1885; -9.7832;  -0.01;   0.04;  -1.20;  -0.36;   0.16;   0.05 
1681; -1.8304; -1.1610; 99.6491; -0.1787; 0.3135; -9.8047;  -0.02;   0.04;  -1.18;  -0.37;   0.15;   0.05 
1682; -1.8238; -1.1599; 99.0979; -0.1631; 0.2451; -9.7715;  -0.01;   0.04;  -1.20;  -0.36;   0.16;   0.05 
1683; -1.8177; -1.1586; 98.5547; -0.1650; 0.4062; -9.7920;  -0.01;   0.04;  -1.19;  -0.36;   0.16;   0.05 
1684; -1.8160; -1.1521; 98.0089; -0.1650; 0.1621; -9.7891;  -0.02;   0.04;  -1.18;  -0.36;   0.16;   0.05 
1685; -1.8100; -1.1508; 97.4703; -0.1553; 0.4893; -9.7490;  -0.01;   0.04;  -1.17;  -0.37;   0.15;   0.05 
1686; -1.8039; -1.1494; 96.9293; -0.2109; 0.2314; -9.7900;  -0.01;   0.04;  -1.18;  -0.36;   0.14;   0.06 
1687; -1.7978; -1.1481; 96.3857; -0.1797; 0.2480; -9.7764;  -0.01;   0.04;  -1.20;  -0.36;   0.15;   0.05 
1688; -1.7967; -1.1416; 95.8406; -0.1855; 0.3262; -9.7568;  -0.02;   0.04;  -1.20;  -0.36;   0.15;   0.06 
1689; -1.7906; -1.1403; 95.2924; -0.2090; 0.3008; -9.7812;  -0.02;   0.04;  -1.20;  -0.37;   0.15;   0.06 
1690; -1.7846; -1.1391; 94.7326; -0.1514; 0.2334; -9.7695;  -0.02;   0.04;  -1.21;  -0.37;   0.15;   0.06 
1691; -1.7885; -1.1375; 94.1795; -0.1660; 0.2627; -9.8047;  -0.01;   0.04;  -1.20;  -0.36;   0.15;   0.05 
1692; -1.7829; -1.1361; 93.6341; -0.1836; 0.4238; -9.7490;  -0.01;   0.04;  -1.19;  -0.36;   0.16;   0.04 
1693; -1.7770; -1.1347; 93.0858; -0.1768; 0.3730; -9.8027;  -0.02;   0.04;  -1.20;  -0.37;   0.15;   0.05 
1694; -1.7763; -1.1283; 92.5353; -0.2139; 0.3496; -9.7510;  -0.01;   0.04;  -1.20;  -0.36;   0.15;   0.05 
1695; -1.7655; -1.1221; 91.9820; -0.1221; 0.1426; -9.7852;  -0.01;   0.04;  -1.20;  -0.36;   0.14;   0.05 
1696; -1.7651; -1.1255; 91.4361; -0.2002; 0.3887; -9.7637;  -0.02;   0.04;  -1.19;  -0.37;   0.15;   0.06 
1697; -1.7645; -1.1191; 90.8876; -0.1680; 0.2627; -9.7881;  -0.01;   0.04;  -1.21;  -0.36;   0.15;   0.06 
1698; -1.7543; -1.1127; 90.3365; -0.1172; 0.2832; -9.7471;  -0.01;   0.04;  -1.21;  -0.37;   0.15;   0.06 
1699; -1.7487; -1.1113; 89.7827; -0.1875; 0.2383; -9.7764;  -0.01;   0.04;  -1.20;  -0.35;   0.15;   0.05 
1700; -1.7485; -1.1048; 89.2361; -0.1895; 0.4668; -9.7998;  -0.01;   0.04;  -1.19;  -0.36;   0.15;   0.05 
1701; -1.7433; -1.1033; 88.6870; -0.1240; 0.1992; -9.7617;  -0.01;   0.04;  -1.21;  -0.35;   0.14;   0.06 
1702; -1.7382; -1.1018; 88.1350; -0.1650; 0.2256; -9.7529;  -0.01;   0.04;  -1.20;  -0.35;   0.15;   0.04 
1703; -1.7380; -1.0954; 87.5805; -0.1738; 0.3652; -9.7725;  -0.01;   0.04;  -1.19;  -0.36;   0.14;   0.06 
1704; -1.7330; -1.0938; 87.0332; -0.1387; 0.2344; -9.7344;  -0.01;   0.04;  -1.20;  -0.36;   0.14;   0.06 
1705; -1.7280; -1.0922; 86.4832; -0.1416; 0.2637; -9.7354;  -0.01;   0.04;  -1.21;  -0.36;   0.15;   0.05 
1706; -1.7231; -1.0907; 85.9302; -0.1631; 0.2051; -9.7900;  -0.02;   0.04;  -1.20;  -0.36;   0.15;   0.05 
1707; -1.7234; -1.0842; 85.3848; -0.1719; 0.4062; -9.7783;  -0.01;   0.04;  -1.19;  -0.36;   0.14;   0.06 
1708; -1.7187; -1.0826; 84.8364; -0.2119; 0.3076; -9.7783;  -0.01;   0.04;  -1.20;  -0.35;   0.14;   0.05 
1709; -1.7139; -1.0810; 84.2854; -0.1475; 0.2920; -9.8184;  -0.02;   0.04;  -1.21;  -0.36;   0.14;   0.05 
1710; -1.7145; -1.0747; 83.7312; -0.1387; 0.0596; -9.7930;  -0.02;   0.04;  -1.20;  -0.36;   0.14;   0.05 
1711; -1.7052; -1.0678; 83.1848; -0.1689; 0.4492; -9.7764;  -0.02;   0.04;  -1.19;  -0.36;   0.14;   0.06 
1712; -1.7007; -1.0661; 82.6352; -0.1396; 0.1729; -9.8125;  -0.01;   0.04;  -1.21;  -0.36;   0.14;   0.05 
1713; -1.6964; -1.0644; 82.0823; -0.1357; 0.1777; -9.7461;  -0.01;   0.04;  -1.21;  -0.35;   0.15;   0.06 
1714; -1.6970; -1.0581; 81.5274; -0.1973; 0.3408; -9.7773;  -0.02;   0.04;  -1.20;  -0.36;   0.14;   0.05 
1715; -1.6928; -1.0564; 80.9790; -0.1875; 0.3330; -9.7607;  -0.01;   0.04;  -1.19;  -0.35;   0.14;   0.05 
1716; -1.6885; -1.0547; 80.4280; -0.1094; 0.2002; -9.7188;  -0.02;   0.04;  -1.21;  -0.35;   0.15;   0.06 
1717; -1.6898; -1.0483; 79.8841; -0.1895; 0.2549; -9.7871;  -0.02;   0.04;  -1.20;  -0.36;   0.14;   0.06 
1718; -1.6855; -1.0466; 79.3279; -0.1807; 0.3428; -9.7510;  -0.02;   0.04;  -1.19;  -0.35;   0.14;   0.05 
1719; -1.6773; -1.0394; 78.7877; -0.1387; 0.2471; -9.7461;  -0.02;   0.04;  -1.20;  -0.35;   0.15;   0.05 
1720; -1.6732; -1.0376; 78.2350; -0.1943; 0.2363; -9.7881;  -0.02;   0.04;  -1.21;  -0.35;   0.15;   0.05 
1721; -1.6746; -1.0315; 77.6798; -0.1436; 0.2334; -9.7773;  -0.02;   0.04;  -1.20;  -0.35;   0.15;   0.05 
1722; -1.6707; -1.0296; 77.1317; -0.1572; 0.3115; -9.8125;  -0.02;   0.04;  -1.19;  -0.35;   0.14;   0.06 
1723; -1.6671; -1.0277; 76.5908; -0.1543; 0.2598; -9.7783;  -0.02;   0.04;  -1.20;  -0.35;   0.15;   0.05 
1724; -1.6632; -1.0259; 76.0364; -0.1367; 0.2090; -9.7686;  -0.02;   0.04;  -1.21;  -0.35;   0.15;   0.05 
1725; -1.6650; -1.0199; 75.4781; -0.1768; 0.1553; -9.7480;  -0.02;   0.04;  -1.20;  -0.35;   0.14;   0.05 
1726; -1.6616; -1.0180; 74.9378; -0.1475; 0.4326; -9.7725;  -0.02;   0.04;  -1.19;  -0.35;   0.15;   0.05 
1727; -1.6537; -1.0106; 74.3854; -0.1406; 0.1826; -9.7500;  -0.02;   0.04;  -1.21;  -0.36;   0.14;   0.06 
1728; -1.6556; -1.0046; 73.8289; -0.1621; 0.1992; -9.7471;  -0.02;   0.04;  -1.20;  -0.35;   0.14;   0.06 
1729; -1.6522; -1.0027; 73.2796; -0.1660; 0.2549; -9.7881;  -0.02;   0.04;  -1.19;  -0.36;   0.15;   0.06 
1730; -1.6491; -1.0008; 72.7372; -0.1416; 0.1934; -9.8027;  -0.02;   0.04;  -1.19;  -0.35;   0.14;   0.05 
1731; -1.6514; -0.9947; 72.1940; 1.0869; 0.4062; -9.7773;  -0.02;   0.04;  -1.16;  -0.35;   0.13;   0.05 
1732; -1.6489; -0.9918; 71.7161; -0.3506; 0.2568; -9.8018;  -0.01;   0.04;  -0.93;  -0.36;   0.14;   0.05 
1733; -1.6422; -0.9832; 71.2380; -0.1729; 0.2627; -9.7354;  -0.01;   0.04;  -1.15;  -0.35;   0.14;   0.05 
1734; -1.6392; -0.9812; 70.6959; -0.1465; 0.2764; -9.7617;  -0.01;   0.04;  -1.20;  -0.35;   0.13;   0.06 
1735; -1.6364; -0.9793; 70.1476; -0.1465; 0.2695; -9.7881;  -0.02;   0.04;  -1.21;  -0.35;   0.14;   0.06 
1736; -1.6351; -0.9677; 69.5985; -0.1152; 0.2021; -9.7617;  -0.01;   0.04;  -1.20;  -0.35;   0.14;   0.07 
1737; -1.6322; -0.9658; 69.0451; -0.1660; 0.3672; -9.7744;  -0.02;   0.04;  -1.19;  -0.35;   0.14;   0.06 
1738; -1.6294; -0.9638; 68.5007; -0.1465; 0.2275; -9.7539;  -0.02;   0.04;  -1.20;  -0.34;   0.14;   0.05 
1739; -1.6265; -0.9621; 67.9403; -0.0889; 0.1602; -9.7852;  -0.01;   0.04;  -1.21;  -0.35;   0.14;   0.05 
1740; -1.6259; -0.9504; 67.3980; -0.1465; 0.1992; -9.8115;  -0.02;   0.04;  -1.20;  -0.34;   0.13;   0.06 
1741; -1.6231; -0.9485; 66.8442; -0.1572; 0.3438; -9.7803;  -0.01;   0.04;  -1.20;  -0.35;   0.14;   0.06 
1742; -1.6206; -0.9466; 66.2949; -0.1494; 0.2266; -9.7959;  -0.01;   0.04;  -1.21;  -0.35;   0.14;   0.05 
1743; -1.6144; -0.9389; 65.7408; -0.1484; 0.2207; -9.7441;  -0.02;   0.04;  -1.21;  -0.35;   0.14;   0.05 
1744; -1.6181; -0.9331; 65.1957; -0.1133; 0.2480; -9.7656;  -0.01;   0.04;  -1.19;  -0.35;   0.14;   0.05 
1745; -1.6155; -0.9313; 64.6392; -0.1514; 0.3145; -9.7598;  -0.01;   0.04;  -1.20;  -0.34;   0.14;   0.06 
1746; -1.6097; -0.9234; 64.0984; -0.1279; 0.2832; -9.7686;  -0.01;   0.04;  -1.21;  -0.35;   0.13;   0.05 
1747; -1.6074; -0.9215; 63.5437; -0.1416; 0.2695; -9.7832;  -0.02;   0.04;  -1.20;  -0.34;   0.13;   0.06 
1748; -1.6076; -0.9100; 62.9956; -0.1445; 0.2861; -9.7871;  -0.01;   0.04;  -1.20;  -0.35;   0.13;   0.06 
1749; -1.6056; -0.9081; 62.4452; -0.1367; 0.2617; -9.7549;  -0.02;   0.04;  -1.21;  -0.35;   0.13;   0.06 
1750; -1.6035; -0.9062; 61.8896; -0.1299; 0.2080; -9.7930;  -0.01;   0.04;  -1.21;  -0.34;   0.14;   0.06 
1751; -1.5982; -0.8983; 61.3406; -0.1465; 0.1670; -9.7822;  -0.02;   0.04;  -1.20;  -0.34;   0.14;   0.05 
1752; -1.5964; -0.8964; 60.7892; -0.1641; 0.3857; -9.7529;  -0.01;   0.04;  -1.19;  -0.35;   0.14;   0.05 
1753; -1.6004; -0.8910; 60.2384; -0.1055; 0.2285; -9.7637;  -0.01;   0.04;  -1.21;  -0.35;   0.14;   0.05 
1754; -1.5951; -0.8832; 59.6794; -0.1191; 0.0840; -9.8086;  -0.02;   0.04;  -1.21;  -0.34;   0.14;   0.05 
1755; -1.5937; -0.8812; 59.1386; -0.1436; 0.2188; -9.7559;  -0.02;   0.04;  -1.19;  -0.34;   0.13;   0.06 
1756; -1.5921; -0.8794; 58.5837; -0.1279; 0.2607; -9.8125;  -0.02;   0.04;  -1.20;  -0.34;   0.13;   0.05 
1757; -1.5872; -0.8713; 58.0384; -0.1475; 0.2773; -9.8018;  -0.02;   0.04;  -1.21;  -0.34;   0.14;   0.06 
1758; -1.5919; -0.8661; 57.4875; -0.1553; 0.1709; -9.7695;  -0.02;   0.04;  -1.20;  -0.34;   0.13;   0.06 
1759; -1.5871; -0.8581; 56.9345; -0.1631; 0.2754; -9.7471;  -0.01;   0.04;  -1.19;  -0.33;   0.13;   0.06 
1760; -1.5859; -0.8562; 56.3878; -0.1484; 0.3418; -9.7256;  -0.01;   0.04;  -1.20;  -0.34;   0.13;   0.06 
1761; -1.5848; -0.8544; 55.8354; -0.1074; 0.2412; -9.7246;  -0.02;   0.04;  -1.21;  -0.34;   0.12;   0.06 
1762; -1.5802; -0.8463; 55.2844; -0.1025; 0.1689; -9.7852;  -0.02;   0.04;  -1.20;  -0.34;   0.13;   0.05 
1763; -1.5792; -0.8445; 54.7360; -0.1924; 0.3262; -9.7588;  -0.02;   0.04;  -1.19;  -0.34;   0.13;   0.06 
1764; -1.5845; -0.8392; 54.2009; -0.2354; 0.2676; -9.7432;  -0.02;   0.04;  -1.17;  -0.34;   0.13;   0.06 
1765; -1.5841; -0.8364; 53.7224; -0.3691; 0.2803; -9.7148;  -0.03;   0.02;  -0.93;  -0.34;   0.13;   0.06 
1766; -1.5906; -0.8446; 53.3555; -0.2676; 0.3564; -9.8213;  -0.02;  -0.01;  -0.65;  -0.34;   0.13;   0.05 
1767; -1.5920; -0.8547; 53.0824; 1.0391; -0.1016; -9.8438;  -0.01;   0.00;  -0.55;  -0.34;   0.14;   0.05 
1768; -1.5955; -0.8563; 52.7415; -0.2695; 0.2842; -9.8066;  -0.01;   0.03;  -0.92;  -0.34;   0.13;   0.06 
1769; -1.5921; -0.8473; 52.2663; -0.1963; 0.0732; -9.8008;  -0.01;   0.05;  -1.14;  -0.34;   0.13;   0.06 
1770; -1.5884; -0.8389; 51.7383; -0.1250; 0.2861; -9.7783;  -0.01;   0.05;  -1.18;  -0.34;   0.13;   0.06 
1771; -1.5846; -0.8309; 51.1925; -0.1104; 0.2285; -9.7686;  -0.01;   0.05;  -1.19;  -0.34;   0.13;   0.05 
1772; -1.5812; -0.8227; 50.6487; -0.1055; 0.2256; -9.7568;  -0.02;   0.04;  -1.20;  -0.34;   0.14;   0.06 
1773; -1.5804; -0.8211; 50.0950; -0.1270; 0.2285; -9.7754;  -0.02;   0.04;  -1.20;  -0.34;   0.13;   0.06 
1774; -1.5833; -0.8100; 49.5470; -0.1348; 0.2568; -9.7695;  -0.02;   0.04;  -1.19;  -0.34;   0.13;   0.06 
1775; -1.5828; -0.8084; 48.9972; -0.1357; 0.2695; -9.8330;  -0.02;   0.04;  -1.20;  -0.33;   0.13;   0.05 
1776; -1.5796; -0.8003; 48.4489; -0.0820; 0.2051; -9.8320;  -0.02;   0.04;  -1.21;  -0.33;   0.13;   0.06 
1777; -1.5795; -0.7987; 47.8943; -0.1055; 0.1953; -9.7695;  -0.02;   0.04;  -1.20;  -0.33;   0.12;   0.06 
1778; -1.5763; -0.7907; 47.3419; -0.1279; 0.3203; -9.7812;  -0.02;   0.04;  -1.20;  -0.33;   0.13;   0.05 
1779; -1.5760; -0.7891; 46.7876; -0.0938; 0.1602; -9.7881;  -0.02;   0.04;  -1.21;  -0.33;   0.13;   0.06 
1780; -1.5796; -0.7784; 46.2344; -0.1094; 0.0684; -9.7734;  -0.02;   0.04;  -1.21;  -0.33;   0.13;   0.06 
1781; -1.5795; -0.7768; 45.6839; -0.1445; 0.3506; -9.7783;  -0.02;   0.04;  -1.20;  -0.34;   0.13;   0.05 
1782; -1.5769; -0.7687; 45.1388; -0.1260; 0.2471; -9.8174;  -0.02;   0.04;  -1.20;  -0.32;   0.13;   0.05 
1783; -1.5770; -0.7671; 44.5872; -0.0820; 0.2393; -9.7871;  -0.02;   0.04;  -1.21;  -0.32;   0.13;   0.06 
1784; -1.5745; -0.7591; 44.0338; -0.1221; 0.1768; -9.7822;  -0.02;   0.04;  -1.21;  -0.33;   0.13;   0.05 
1785; -1.5748; -0.7576; 43.4857; -0.0889; 0.3232; -9.7412;  -0.02;   0.04;  -1.20;  -0.33;   0.13;   0.06 
1786; -1.5726; -0.7496; 42.9310; -0.1133; 0.2910; -9.7783;  -0.02;   0.04;  -1.20;  -0.33;   0.13;   0.07 
1787; -1.5793; -0.7456; 42.3792; -0.1006; 0.2314; -9.7754;  -0.02;   0.04;  -1.21;  -0.33;   0.13;   0.06 
1788; -1.5774; -0.7376; 41.8278; -0.1006; 0.1572; -9.7754;  -0.02;   0.04;  -1.20;  -0.33;   0.14;   0.06 
1789; -1.5778; -0.7362; 41.2795; -0.1582; 0.2168; -9.7754;  -0.02;   0.04;  -1.19;  -0.33;   0.13;   0.06 
1790; -1.5761; -0.7282; 40.7313; -0.1104; 0.2197; -9.7900;  -0.02;   0.04;  -1.20;  -0.33;   0.13;   0.05 
1791; -1.5766; -0.7268; 40.1746; -0.0957; 0.2070; -9.7764;  -0.02;   0.04;  -1.21;  -0.34;   0.13;   0.06 
1792; -1.5749; -0.7189; 39.6229; -0.1436; 0.2803; -9.7471;  -0.02;   0.04;  -1.20;  -0.32;   0.12;   0.06 
1793; -1.5758; -0.7174; 39.0761; -0.1445; 0.3252; -9.7812;  -0.02;   0.04;  -1.20;  -0.33;   0.12;   0.06 
1794; -1.5766; -0.7161; 38.5276; -0.0859; 0.1621; -9.7666;  -0.02;   0.04;  -1.20;  -0.34;   0.12;   0.07 
1795; -1.5752; -0.7081; 37.9775; -0.0977; 0.1211; -9.7773;  -0.02;   0.04;  -1.20;  -0.33;   0.12;   0.06 
1796; -1.5762; -0.7067; 37.4321; -0.1113; 0.2959; -9.7803;  -0.02;   0.04;  -1.19;  -0.32;   0.12;   0.07 
1797; -1.5772; -0.7054; 36.8852; -0.0957; 0.1865; -9.7939;  -0.02;   0.04;  -1.19;  -0.32;   0.13;   0.06 
1798; -1.5760; -0.6975; 36.3367; -0.0898; 0.2705; -9.7939;  -0.02;   0.04;  -1.20;  -0.32;   0.13;   0.06 
1799; -1.5839; -0.6941; 35.7874; -0.1152; 0.2148; -9.7803;  -0.02;   0.03;  -1.19;  -0.32;   0.13;   0.05 
1800; -1.5850; -0.6928; 35.2420; -0.1074; 0.2588; -9.7432;  -0.02;   0.03;  -1.18;  -0.33;   0.12;   0.06 
1801; -1.5864; -0.6915; 34.7011; -0.0908; 0.2480; -9.7607;  -0.02;   0.03;  -1.19;  -0.33;   0.12;   0.07 
1802; -1.5898; -0.6970; 34.1533; -0.0293; 0.2510; -9.7734;  -0.02;   0.03;  -1.19;  -0.32;   0.13;   0.07 
1803; -1.5913; -0.6957; 33.6208; -0.0850; 0.0605; -9.7627;  -0.02;   0.02;  -1.17;  -0.32;   0.13;   0.06 
1804; -1.5947; -0.7011; 33.0870; -0.1914; 0.2363; -9.7236;  -0.03;   0.02;  -1.15;  -0.32;   0.13;   0.06 
1805; -1.6050; -0.7046; 32.5574; -0.1689; 0.2510; -9.8145;  -0.03;   0.02;  -1.16;  -0.32;   0.13;   0.07 
1806; -1.6082; -0.7102; 32.0153; -0.1006; 0.1367; -9.8076;  -0.02;   0.03;  -1.19;  -0.32;   0.13;   0.05 
1807; -1.6079; -0.7025; 31.4715; -0.1279; 0.2861; -9.7656;  -0.02;   0.04;  -1.19;  -0.32;   0.13;   0.06 
1808; -1.6093; -0.7015; 30.9264; -0.0918; 0.2461; -9.7803;  -0.02;   0.04;  -1.19;  -0.32;   0.13;   0.05 
1809; -1.6108; -0.7007; 30.3742; -0.1084; 0.3037; -9.7822;  -0.02;   0.04;  -1.20;  -0.32;   0.13;   0.06 
1810; -1.6107; -0.6931; 29.8258; -0.0986; 0.1611; -9.8330;  -0.02;   0.04;  -1.21;  -0.32;   0.13;   0.06 
1811; -1.6124; -0.6922; 29.2761; -0.0967; 0.3662; -9.7881;  -0.02;   0.04;  -1.19;  -0.32;   0.13;   0.06 
1812; -1.6123; -0.6847; 28.7251; -0.1055; 0.2822; -9.7285;  -0.02;   0.04;  -1.20;  -0.32;   0.13;   0.06 
1813; -1.6141; -0.6839; 28.1779; -0.1006; 0.3125; -9.7539;  -0.02;   0.04;  -1.20;  -0.31;   0.12;   0.06 
1814; -1.6142; -0.6764; 27.6293; -0.1006; 0.1240; -9.7793;  -0.02;   0.04;  -1.20;  -0.31;   0.12;   0.06 
1815; -1.6160; -0.6757; 27.0797; -0.0723; 0.2217; -9.7764;  -0.02;   0.04;  -1.19;  -0.32;   0.12;   0.06 
1816; -1.6180; -0.6749; 26.5337; 0.0977; 0.1006; -9.7021;  -0.03;   0.02;  -1.18;  -0.32;   0.12;   0.07 
1817; -1.6317; -0.6928; 26.0097; -0.0615; 0.1279; -9.7461;  -0.05;  -0.02;  -1.12;  -0.32;   0.13;   0.06 
1818; -1.6469; -0.7175; 25.4954; -0.2588; 0.3018; -9.8926;  -0.05;  -0.03;  -1.11;  -0.32;   0.13;   0.06 
1819; -1.6589; -0.7288; 24.9736; -0.1328; 0.3232; -9.8008;  -0.03;   0.02;  -1.17;  -0.31;   0.13;   0.05 
1820; -1.6621; -0.7352; 24.4278; -0.0986; 0.2656; -9.7959;  -0.02;   0.04;  -1.20;  -0.31;   0.13;   0.07 
1821; -1.6627; -0.7280; 23.8789; -0.1074; 0.1357; -9.7949;  -0.02;   0.04;  -1.20;  -0.31;   0.13;   0.06 
1822; -1.6712; -0.7264; 23.3247; -0.1396; 0.3154; -9.7812;  -0.02;   0.04;  -1.20;  -0.31;   0.12;   0.06 
1823; -1.6720; -0.7192; 22.7841; -0.0918; 0.1797; -9.8057;  -0.02;   0.04;  -1.20;  -0.31;   0.12;   0.06 
1824; -1.6738; -0.7191; 22.2258; -0.0771; 0.2441; -9.8018;  -0.02;   0.04;  -1.21;  -0.31;   0.12;   0.06 
1825; -1.6746; -0.7121; 21.6768; -0.0693; 0.1680; -9.8018;  -0.02;   0.04;  -1.21;  -0.31;   0.13;   0.06 
