sequenceNumber; roll; pitch; yaw; (accel:) x; y; z; (gyro:) X; Y; Z; (mag:) X; Y; Z 

Sensors:
     0. Accelerometer @ 2000 us.
     1. Gyroscope @ 2000 us.
     2. Magnetometer @ 2000 us.
     3. Ambient Light Sensor disabled.
     4. Pressure Sensor disabled.
     5. Proximity Sensor disabled.
     6. Sensor Fusion @ 2000 us.

17926; -2.4282; -1.0992; 129.4919; -0.1895; 0.5811; -9.9385;   0.01;  -0.01;   0.18;  -0.20;  -0.29;   0.60 
17927; -2.4283; -1.0988; 129.5072; -0.1494; 0.4131; -9.9072;   0.01;  -0.01;   0.18;  -0.19;  -0.29;   0.60 
17928; -2.4287; -1.0984; 129.5312; -0.1484; 0.4600; -9.8193;   0.01;  -0.01;   0.17;  -0.20;  -0.29;   0.60 
17929; -2.4288; -1.0980; 129.5466; -0.2090; 0.4785; -9.8652;   0.00;  -0.01;   0.17;  -0.20;  -0.29;   0.59 
17930; -2.4288; -1.0975; 129.5687; -0.1904; 0.5029; -9.8887;   0.00;  -0.01;   0.17;  -0.19;  -0.29;   0.60 
17931; -2.4289; -1.0972; 129.5840; -0.0820; 0.4307; -9.8643;   0.00;  -0.01;   0.16;  -0.20;  -0.30;   0.60 
17932; -2.4293; -1.0967; 129.6080; -0.1035; 0.3770; -9.8877;   0.00;  -0.01;   0.16;  -0.19;  -0.29;   0.60 
17933; -2.4294; -1.0964; 129.6233; -0.2363; 0.4570; -9.9395;   0.01;  -0.01;   0.16;  -0.20;  -0.29;   0.60 
17934; -2.4296; -1.0961; 129.6387; -0.2119; 0.4570; -9.8662;   0.00;  -0.01;   0.16;  -0.20;  -0.29;   0.60 
17935; -2.4270; -1.1019; 129.6628; -0.1875; 0.4043; -9.8730;   0.01;  -0.01;   0.15;  -0.20;  -0.30;   0.60 
17936; -2.4271; -1.1016; 129.6781; -0.1816; 0.4053; -9.8281;   0.01;  -0.01;   0.15;  -0.19;  -0.29;   0.60 
17937; -2.4272; -1.1012; 129.6934; -0.2217; 0.4346; -9.9268;   0.00;  -0.00;   0.15;  -0.20;  -0.29;   0.60 
17938; -2.4273; -1.1009; 129.7088; -0.2158; 0.4766; -9.8203;   0.00;  -0.01;   0.15;  -0.20;  -0.29;   0.60 
17939; -2.4277; -1.1004; 129.7327; -0.1660; 0.4570; -9.8740;   0.00;  -0.01;   0.15;  -0.20;  -0.29;   0.61 
17940; -2.4278; -1.1001; 129.7481; -0.1074; 0.3535; -9.8496;   0.00;  -0.00;   0.15;  -0.20;  -0.29;   0.60 
17941; -2.4280; -1.0998; 129.7634; -0.1514; 0.4492; -9.8574;   0.00;  -0.00;   0.14;  -0.20;  -0.29;   0.60 
17942; -2.4281; -1.0994; 129.7787; -0.2412; 0.5410; -9.8770;   0.00;  -0.00;   0.14;  -0.19;  -0.29;   0.60 
17943; -2.4282; -1.0991; 129.7941; -0.2236; 0.4609; -9.8447;   0.00;  -0.01;   0.13;  -0.21;  -0.29;   0.61 
17944; -2.4220; -1.0958; 129.8094; -0.2041; 0.4678; -9.8467;   0.01;  -0.00;   0.13;  -0.20;  -0.30;   0.61 
17945; -2.4221; -1.0955; 129.8247; -0.2158; 0.4355; -9.8213;   0.00;  -0.00;   0.13;  -0.20;  -0.29;   0.59 
17946; -2.4223; -1.0952; 129.8400; -0.2432; 0.4863; -9.8955;   0.00;  -0.01;   0.12;  -0.20;  -0.29;   0.59 
17947; -2.4224; -1.0948; 129.8554; -0.2129; 0.5039; -9.9316;   0.01;  -0.00;   0.12;  -0.20;  -0.29;   0.60 
17948; -2.4223; -1.0947; 129.8621; -0.1416; 0.4902; -9.8467;   0.01;  -0.00;   0.12;  -0.20;  -0.29;   0.61 
17949; -2.4227; -1.0943; 129.8793; -0.1465; 0.4385; -9.8730;   0.01;  -0.00;   0.12;  -0.19;  -0.29;   0.60 
17950; -2.4229; -1.0940; 129.8946; -0.1416; 0.4717; -9.8672;   0.00;  -0.00;   0.11;  -0.19;  -0.29;   0.59 
17951; -2.4227; -1.0939; 129.9013; -0.1318; 0.5156; -9.8350;   0.00;  -0.00;   0.10;  -0.20;  -0.30;   0.60 
17952; -2.4229; -1.0935; 129.9166; -0.1172; 0.4355; -9.8545;   0.00;  -0.00;   0.10;  -0.20;  -0.29;   0.60 
17953; -2.4231; -1.0934; 129.9252; -0.1338; 0.4131; -9.8428;   0.00;  -0.00;   0.10;  -0.20;  -0.29;   0.60 
17954; -2.4232; -1.0930; 129.9406; -0.1982; 0.4219; -9.8223;   0.00;  -0.00;   0.10;  -0.20;  -0.29;   0.59 
17955; -2.4231; -1.0929; 129.9473; -0.1670; 0.4824; -9.9014;   0.00;  -0.00;   0.09;  -0.19;  -0.30;   0.60 
17956; -2.4236; -1.0926; 129.9645; -0.1465; 0.4619; -9.8574;   0.00;  -0.00;   0.09;  -0.20;  -0.29;   0.61 
17957; -2.4235; -1.0924; 129.9712; -0.1660; 0.4180; -9.9111;   0.00;  -0.00;   0.09;  -0.19;  -0.29;   0.60 
17958; -2.4234; -1.0922; 129.9779; -0.1396; 0.4307; -9.8613;   0.00;  -0.00;   0.09;  -0.19;  -0.29;   0.59 
17959; -2.4239; -1.0919; 129.9951; -0.1475; 0.3955; -9.9482;   0.00;  -0.00;   0.09;  -0.19;  -0.30;   0.60 
17960; -2.4237; -1.0917; 130.0018; -0.1309; 0.4844; -9.8955;   0.00;  -0.00;   0.08;  -0.20;  -0.29;   0.60 
17961; -2.4236; -1.0916; 130.0085; -0.1660; 0.5352; -9.8545;   0.01;  -0.00;   0.08;  -0.19;  -0.29;   0.60 
17962; -2.4175; -1.0885; 130.0171; -0.2217; 0.4961; -9.8955;   0.01;  -0.00;   0.08;  -0.19;  -0.29;   0.60 
17963; -2.4176; -1.0881; 130.0324; -0.1953; 0.4316; -9.8916;   0.00;  -0.00;   0.08;  -0.19;  -0.29;   0.60 
17964; -2.4179; -1.0880; 130.0410; -0.1543; 0.4248; -9.9131;   0.00;  -0.00;   0.08;  -0.20;  -0.29;   0.60 
17965; -2.4178; -1.0878; 130.0477; -0.1455; 0.5039; -9.9014;   0.01;  -0.00;   0.07;  -0.20;  -0.29;   0.59 
17966; -2.4180; -1.0876; 130.0563; -0.1660; 0.4688; -9.8711;   0.00;  -0.00;   0.07;  -0.19;  -0.29;   0.60 
17967; -2.4179; -1.0875; 130.0630; -0.1816; 0.4824; -9.9277;   0.00;  -0.00;   0.07;  -0.20;  -0.29;   0.60 
17968; -2.4181; -1.0873; 130.0716; -0.1738; 0.4932; -9.8848;   0.00;  -0.00;   0.06;  -0.20;  -0.30;   0.61 
17969; -2.4180; -1.0871; 130.0783; -0.1768; 0.4795; -9.9775;   0.00;  -0.00;   0.06;  -0.20;  -0.29;   0.60 
17970; -2.4183; -1.0870; 130.0869; -0.1670; 0.4824; -9.9111;   0.00;  -0.00;   0.06;  -0.19;  -0.30;   0.60 
17971; -2.4185; -1.0868; 130.0955; -0.1465; 0.4951; -9.8516;   0.00;  -0.00;   0.05;  -0.20;  -0.29;   0.60 
17972; -2.4181; -1.0868; 130.0936; -0.1396; 0.4912; -9.8779;   0.00;  -0.01;   0.05;  -0.20;  -0.29;   0.60 
17973; -2.4184; -1.0867; 130.1022; -0.2070; 0.4404; -9.8691;   0.00;  -0.00;   0.05;  -0.19;  -0.29;   0.60 
17974; -2.4186; -1.0865; 130.1108; -0.2148; 0.4492; -9.9189;   0.00;   0.00;   0.04;  -0.19;  -0.29;   0.60 
17975; -2.4182; -1.0865; 130.1089; -0.1562; 0.4502; -9.8867;   0.00;  -0.00;   0.04;  -0.20;  -0.29;   0.60 
17976; -2.4185; -1.0863; 130.1175; -0.1523; 0.4756; -9.9209;   0.00;  -0.00;   0.04;  -0.20;  -0.29;   0.60 
17977; -2.4187; -1.0862; 130.1261; -0.1445; 0.4639; -9.8691;   0.00;  -0.00;   0.04;  -0.20;  -0.29;   0.59 
17978; -2.4184; -1.0862; 130.1242; -0.1445; 0.4531; -9.8965;   0.00;  -0.00;   0.03;  -0.20;  -0.29;   0.59 
17979; -2.4186; -1.0860; 130.1328; -0.2012; 0.3896; -9.8760;   0.00;   0.00;   0.03;  -0.20;  -0.29;   0.60 
17980; -2.4186; -1.0860; 130.1328; -0.2021; 0.4434; -9.8955;   0.00;  -0.00;   0.03;  -0.20;  -0.29;   0.59 
17981; -2.4189; -1.0858; 130.1414; -0.1162; 0.4941; -9.8926;   0.00;  -0.00;   0.03;  -0.19;  -0.29;   0.59 
17982; -2.4189; -1.0858; 130.1414; -0.1416; 0.4561; -9.8389;   0.00;  -0.00;   0.02;  -0.20;  -0.29;   0.61 
17983; -2.4189; -1.0858; 130.1414; -0.2236; 0.4688; -9.8848;   0.00;  -0.00;   0.02;  -0.20;  -0.29;   0.60 
17984; -2.4187; -1.0857; 130.1481; -0.1904; 0.4541; -9.9258;   0.00;  -0.00;   0.02;  -0.19;  -0.29;   0.59 
17985; -2.4187; -1.0857; 130.1481; -0.1250; 0.4736; -9.8574;   0.00;  -0.00;   0.01;  -0.20;  -0.30;   0.61 
17986; -2.4187; -1.0857; 130.1481; -0.1396; 0.4717; -9.8838;   0.00;  -0.00;   0.01;  -0.20;  -0.29;   0.60 
17987; -2.4187; -1.0857; 130.1481; -0.2344; 0.5166; -9.7920;   0.00;  -0.00;   0.01;  -0.19;  -0.29;   0.60 
17988; -2.4124; -1.0827; 130.1481; -0.2041; 0.4834; -9.8105;   0.00;  -0.00;   0.01;  -0.19;  -0.29;   0.60 
17989; -2.4124; -1.0827; 130.1481; -0.2139; 0.4287; -9.8789;   0.00;  -0.00;   0.00;  -0.19;  -0.29;   0.61 
17990; -2.4124; -1.0827; 130.1481; -0.1348; 0.4609; -9.8408;   0.00;  -0.00;  -0.00;  -0.20;  -0.29;   0.60 
17991; -2.4124; -1.0827; 130.1481; -0.1641; 0.3867; -9.9102;   0.00;  -0.00;  -0.01;  -0.20;  -0.29;   0.61 
17992; -2.4124; -1.0827; 130.1481; -0.1885; 0.3525; -9.8271;   0.00;  -0.00;  -0.00;  -0.20;  -0.28;   0.59 
17993; -2.4124; -1.0827; 130.1481; -0.1846; 0.3887; -9.8477;   0.00;  -0.00;  -0.00;  -0.20;  -0.29;   0.60 
17994; -2.4124; -1.0827; 130.1481; -0.1133; 0.4082; -9.9023;   0.00;   0.00;   0.00;  -0.19;  -0.29;   0.60 
17995; -2.4124; -1.0827; 130.1481; -0.1367; 0.3994; -9.8477;   0.00;   0.00;   0.00;  -0.20;  -0.29;   0.60 
17996; -2.4124; -1.0827; 130.1481; -0.1475; 0.4180; -9.9189;   0.00;   0.00;   0.00;  -0.19;  -0.29;   0.60 
17997; -2.4124; -1.0827; 130.1481; -0.1660; 0.4209; -9.8750;   0.00;  -0.00;   0.00;  -0.20;  -0.30;   0.60 
17998; -2.4124; -1.0827; 130.1481; -0.1035; 0.4082; -9.8955;   0.00;   0.00;   0.00;  -0.20;  -0.30;   0.61 
17999; -2.4124; -1.0827; 130.1481; -0.1758; 0.3750; -9.9287;   0.00;   0.00;   0.00;  -0.20;  -0.29;   0.60 
18000; -2.4124; -1.0827; 130.1481; -0.1709; 0.4414; -9.9102;   0.00;  -0.00;   0.00;  -0.20;  -0.29;   0.60 
18001; -2.4124; -1.0827; 130.1481; -0.1387; 0.4619; -9.9463;   0.00;   0.00;   0.00;  -0.20;  -0.29;   0.60 
18002; -2.4124; -1.0827; 130.1481; -0.1230; 0.4385; -9.8848;   0.00;   0.00;   0.00;  -0.20;  -0.29;   0.61 
18003; -2.4124; -1.0827; 130.1481; -0.1582; 0.4141; -9.8682;   0.00;   0.00;   0.00;  -0.20;  -0.29;   0.61 
18004; -2.4124; -1.0827; 130.1481; -0.1455; 0.4199; -9.9658;   0.00;  -0.00;   0.00;  -0.20;  -0.29;   0.60 
18005; -2.4124; -1.0827; 130.1481; -0.1641; 0.4541; -9.9219;   0.00;  -0.00;  -0.00;  -0.20;  -0.29;   0.61 
18006; -2.4124; -1.0827; 130.1481; -0.1543; 0.4365; -9.8896;   0.00;  -0.00;   0.00;  -0.20;  -0.29;   0.61 
18007; -2.4124; -1.0827; 130.1481; -0.1855; 0.4629; -9.9092;   0.00;  -0.00;   0.00;  -0.19;  -0.29;   0.60 
18008; -2.4124; -1.0827; 130.1481; -0.1650; 0.4004; -9.8330;   0.00;  -0.00;   0.00;  -0.20;  -0.29;   0.60 
18009; -2.4124; -1.0827; 130.1481; -0.1621; 0.4238; -9.9590;   0.00;  -0.00;   0.00;  -0.19;  -0.29;   0.60 
18010; -2.4124; -1.0827; 130.1481; -0.1260; 0.4248; -9.9072;   0.00;   0.00;   0.00;  -0.19;  -0.30;   0.60 
18011; -2.4126; -1.0826; 130.1567; -0.1680; 0.4160; -9.8613;   0.00;  -0.00;   0.00;  -0.20;  -0.29;   0.60 
18012; -2.4126; -1.0826; 130.1567; -0.1006; 0.4072; -9.8604;   0.00;  -0.00;   0.00;  -0.20;  -0.29;   0.60 
18013; -2.4126; -1.0826; 130.1567; -0.1201; 0.4072; -9.8721;   0.00;  -0.00;   0.00;  -0.20;  -0.29;   0.60 
18014; -2.4126; -1.0826; 130.1567; -0.1680; 0.3896; -9.8643;   0.00;  -0.00;   0.00;  -0.20;  -0.29;   0.59 
18015; -2.4063; -1.0796; 130.1567; -0.1406; 0.4141; -9.9424;   0.00;  -0.00;   0.00;  -0.20;  -0.29;   0.61 
18016; -2.4063; -1.0796; 130.1567; -0.1631; 0.4580; -9.8379;   0.00;  -0.00;   0.00;  -0.20;  -0.29;   0.61 
18017; -2.4063; -1.0796; 130.1567; -0.1455; 0.4160; -9.7998;   0.00;  -0.00;   0.00;  -0.19;  -0.29;   0.61 
18018; -2.4063; -1.0796; 130.1567; -0.1494; 0.4199; -9.9043;   0.00;  -0.00;   0.00;  -0.20;  -0.30;   0.60 
18019; -2.4063; -1.0796; 130.1567; -0.1855; 0.4346; -9.9170;   0.00;  -0.00;   0.00;  -0.20;  -0.29;   0.61 
18020; -2.4063; -1.0796; 130.1567; -0.2129; 0.4639; -9.9375;   0.00;  -0.00;  -0.00;  -0.19;  -0.29;   0.61 
18021; -2.4063; -1.0796; 130.1567; -0.1660; 0.4053; -9.8975;   0.00;   0.00;  -0.00;  -0.20;  -0.28;   0.59 
18022; -2.4063; -1.0796; 130.1567; -0.1924; 0.4482; -9.8906;   0.00;   0.00;   0.00;  -0.19;  -0.29;   0.60 
18023; -2.4063; -1.0796; 130.1567; -0.2061; 0.4463; -9.8359;   0.00;   0.00;   0.00;  -0.20;  -0.29;   0.60 
18024; -2.4063; -1.0796; 130.1567; -0.2012; 0.4365; -9.8359;   0.00;  -0.00;   0.00;  -0.20;  -0.29;   0.61 
18025; -2.4063; -1.0796; 130.1567; -0.1514; 0.4053; -9.9043;   0.00;  -0.00;   0.00;  -0.20;  -0.29;   0.60 
18026; -2.4063; -1.0796; 130.1567; -0.1699; 0.3535; -9.8486;   0.00;  -0.00;   0.00;  -0.20;  -0.29;   0.60 
18027; -2.4063; -1.0796; 130.1567; -0.2422; 0.3877; -9.8896;   0.00;  -0.00;   0.00;  -0.20;  -0.30;   0.60 
18028; -2.4063; -1.0796; 130.1567; -0.2500; 0.4609; -9.8584;   0.00;  -0.00;  -0.00;  -0.19;  -0.29;   0.60 
18029; -2.4063; -1.0796; 130.1567; -0.2012; 0.4531; -9.8379;   0.00;   0.00;   0.00;  -0.19;  -0.29;   0.60 
18030; -2.4093; -1.0733; 130.1566; -0.1611; 0.4258; -9.8701;   0.00;   0.00;   0.00;  -0.21;  -0.29;   0.59 
18031; -2.4063; -1.0796; 130.1567; -0.1377; 0.4033; -9.9102;   0.00;  -0.00;   0.00;  -0.20;  -0.29;   0.60 
18032; -2.4063; -1.0796; 130.1567; -0.2041; 0.4580; -9.8447;   0.00;  -0.00;  -0.00;  -0.20;  -0.29;   0.61 
18033; -2.4063; -1.0796; 130.1567; -0.1855; 0.4033; -9.9189;   0.00;  -0.00;  -0.00;  -0.20;  -0.29;   0.60 
18034; -2.4093; -1.0733; 130.1566; -0.0869; 0.3555; -9.9102;   0.00;   0.00;  -0.00;  -0.19;  -0.29;   0.61 
18035; -2.4093; -1.0733; 130.1566; -0.1348; 0.4072; -9.8740;   0.00;   0.00;   0.00;  -0.20;  -0.29;   0.60 
18036; -2.4093; -1.0733; 130.1566; -0.1309; 0.4395; -9.9082;   0.00;   0.00;   0.00;  -0.20;  -0.29;   0.60 
18037; -2.4093; -1.0733; 130.1566; -0.1699; 0.4092; -9.8633;   0.00;  -0.00;   0.00;  -0.20;  -0.29;   0.61 
18038; -2.4093; -1.0733; 130.1566; -0.2002; 0.4160; -9.9395;   0.00;  -0.00;   0.00;  -0.20;  -0.28;   0.59 
18039; -2.4093; -1.0733; 130.1566; -0.1689; 0.4570; -9.8809;   0.00;   0.00;   0.00;  -0.20;  -0.30;   0.61 
18040; -2.4093; -1.0733; 130.1566; -0.1182; 0.4053; -9.8770;   0.00;   0.00;   0.00;  -0.20;  -0.29;   0.60 
18041; -2.4093; -1.0733; 130.1566; -0.2012; 0.4443; -9.8545;   0.00;  -0.00;   0.00;  -0.20;  -0.29;   0.60 
18042; -2.4093; -1.0733; 130.1566; -0.1631; 0.4375; -9.8604;   0.00;  -0.00;  -0.00;  -0.20;  -0.29;   0.60 
18043; -2.4093; -1.0733; 130.1566; -0.1260; 0.4619; -9.9463;   0.00;   0.00;  -0.01;  -0.20;  -0.29;   0.61 
18044; -2.4093; -1.0733; 130.1566; -0.1494; 0.4121; -9.8760;   0.00;   0.00;  -0.01;  -0.20;  -0.29;   0.60 
18045; -2.4093; -1.0733; 130.1566; -0.2139; 0.4600; -9.8926;   0.00;   0.00;  -0.01;  -0.20;  -0.29;   0.60 
18046; -2.4027; -1.0705; 130.1480; -0.1758; 0.4580; -9.9053;   0.00;   0.00;  -0.02;  -0.20;  -0.29;   0.60 
18047; -2.4027; -1.0705; 130.1480; -0.1035; 0.3887; -9.8965;   0.00;  -0.00;  -0.02;  -0.20;  -0.29;   0.61 
18048; -2.4027; -1.0705; 130.1480; -0.2041; 0.3994; -9.8633;   0.00;   0.00;  -0.02;  -0.20;  -0.30;   0.60 
18049; -2.4027; -1.0705; 130.1480; -0.2158; 0.3906; -9.8926;   0.00;   0.00;  -0.02;  -0.20;  -0.29;   0.60 
18050; -2.4024; -1.0707; 130.1394; -0.2119; 0.3779; -9.9590;   0.00;  -0.00;  -0.02;  -0.19;  -0.30;   0.60 
18051; -2.4028; -1.0707; 130.1413; -0.1895; 0.3760; -9.8857;   0.00;  -0.00;  -0.02;  -0.19;  -0.29;   0.60 
18052; -2.4028; -1.0707; 130.1413; -0.1465; 0.3975; -9.8809;   0.00;   0.00;  -0.03;  -0.20;  -0.28;   0.60 
18053; -2.4026; -1.0708; 130.1327; -0.2637; 0.4346; -9.8613;   0.00;   0.00;  -0.03;  -0.20;  -0.29;   0.60 
18054; -2.4026; -1.0708; 130.1327; -0.1797; 0.4121; -9.8779;   0.00;  -0.00;  -0.03;  -0.20;  -0.29;   0.61 
18055; -2.4023; -1.0710; 130.1241; -0.1875; 0.3838; -9.8975;   0.00;  -0.00;  -0.04;  -0.19;  -0.30;   0.61 
18056; -2.4027; -1.0710; 130.1260; -0.2129; 0.3477; -9.8271;   0.00;  -0.00;  -0.04;  -0.20;  -0.29;   0.60 
18057; -2.4024; -1.0711; 130.1174; -0.2461; 0.2988; -9.8682;   0.00;  -0.00;  -0.04;  -0.19;  -0.29;   0.60 
18058; -2.4022; -1.0713; 130.1088; -0.2549; 0.2676; -9.9629;   0.00;   0.00;  -0.04;  -0.20;  -0.28;   0.60 
18059; -2.4026; -1.0713; 130.1107; -0.1533; 0.3184; -9.8838;   0.00;   0.00;  -0.05;  -0.19;  -0.29;   0.60 
18060; -2.4023; -1.0715; 130.1021; -0.1494; 0.2852; -9.9658;   0.00;   0.00;  -0.05;  -0.20;  -0.30;   0.60 
18061; -2.4021; -1.0716; 130.0935; -0.1953; 0.2148; -9.8652;   0.00;   0.00;  -0.05;  -0.19;  -0.28;   0.59 
18062; -2.4024; -1.0716; 130.0954; -0.2051; 0.2529; -9.8760;  -0.00;   0.00;  -0.05;  -0.19;  -0.29;   0.60 
18063; -2.4022; -1.0718; 130.0868; -0.2334; 0.3369; -9.9434;   0.00;   0.00;  -0.05;  -0.20;  -0.29;   0.59 
18064; -2.4020; -1.0720; 130.0782; -0.1689; 0.4541; -9.9219;   0.00;   0.00;  -0.06;  -0.19;  -0.30;   0.60 
18065; -2.4021; -1.0721; 130.0715; -0.1348; 0.4551; -9.8867;   0.00;   0.00;  -0.06;  -0.19;  -0.29;   0.60 
18066; -2.4018; -1.0723; 130.0629; -0.1895; 0.5732; -9.9199;   0.00;   0.00;  -0.06;  -0.19;  -0.29;   0.60 
18067; -2.4020; -1.0724; 130.0562; -0.1719; 0.6045; -9.8975;   0.00;   0.00;  -0.07;  -0.20;  -0.29;   0.59 
18068; -2.4017; -1.0726; 130.0476; -0.1582; 0.6445; -9.8896;  -0.00;   0.00;  -0.07;  -0.20;  -0.29;   0.60 
18069; -2.4018; -1.0728; 130.0409; -0.1816; 0.6016; -9.9023;   0.00;   0.00;  -0.08;  -0.19;  -0.30;   0.60 
18070; -2.4016; -1.0729; 130.0323; -0.2178; 0.6426; -9.9150;   0.00;   0.00;  -0.08;  -0.19;  -0.29;   0.59 
18071; -2.4017; -1.0731; 130.0256; -0.1504; 0.6250; -9.8877;  -0.00;   0.00;  -0.08;  -0.20;  -0.30;   0.61 
18072; -2.4012; -1.0734; 130.0084; -0.1484; 0.6514; -9.8867;   0.00;   0.00;  -0.09;  -0.20;  -0.29;   0.60 
18073; -2.4014; -1.0736; 130.0017; -0.0830; 0.6816; -9.8369;   0.00;   0.00;  -0.09;  -0.20;  -0.29;   0.60 
18074; -2.4015; -1.0737; 129.9950; -0.1348; 0.7354; -9.8818;  -0.00;   0.00;  -0.10;  -0.20;  -0.30;   0.59 
18075; -2.4010; -1.0741; 129.9778; -0.1299; 0.7803; -9.8662;  -0.00;   0.00;  -0.10;  -0.20;  -0.29;   0.59 
18076; -2.4011; -1.0742; 129.9711; -0.1680; 0.7812; -9.8369;  -0.00;   0.00;  -0.11;  -0.20;  -0.30;   0.61 
18077; -2.4010; -1.0745; 129.9558; -0.1885; 0.6768; -9.8662;   0.00;   0.00;  -0.12;  -0.20;  -0.29;   0.60 
18078; -2.3942; -1.0719; 129.9386; -0.1787; 0.6270; -9.8682;   0.00;   0.00;  -0.12;  -0.19;  -0.29;   0.60 
18079; -2.3973; -1.0657; 129.9317; -0.1377; 0.6660; -9.8125;   0.00;   0.00;  -0.12;  -0.20;  -0.30;   0.61 
18080; -2.3971; -1.0661; 129.9164; -0.0830; 0.6113; -9.8818;   0.00;   0.00;  -0.12;  -0.20;  -0.30;   0.60 
18081; -2.3970; -1.0664; 129.9011; -0.1504; 0.5654; -9.8994;   0.00;   0.00;  -0.12;  -0.20;  -0.30;   0.61 
18082; -2.3969; -1.0667; 129.8858; -0.0684; 0.6172; -9.8516;   0.00;   0.00;  -0.12;  -0.19;  -0.29;   0.60 
18083; -2.3970; -1.0669; 129.8791; -0.0908; 0.6172; -9.9199;   0.00;   0.00;  -0.12;  -0.20;  -0.29;   0.61 
18084; -2.3965; -1.0672; 129.8619; -0.0742; 0.5723; -9.9238;   0.00;   0.00;  -0.12;  -0.19;  -0.29;   0.59 
18085; -2.3964; -1.0675; 129.8465; -0.1230; 0.5205; -9.8271;   0.00;   0.00;  -0.13;  -0.19;  -0.29;   0.60 
18086; -2.3963; -1.0678; 129.8312; -0.1367; 0.5117; -9.8438;   0.00;   0.00;  -0.13;  -0.19;  -0.29;   0.60 
18087; -2.3962; -1.0682; 129.8159; -0.1201; 0.4834; -9.8506;   0.00;   0.00;  -0.13;  -0.19;  -0.29;   0.60 
18088; -2.3961; -1.0685; 129.8006; -0.1621; 0.4521; -9.9502;   0.00;   0.00;  -0.13;  -0.20;  -0.29;   0.60 
18089; -2.3959; -1.0688; 129.7852; -0.1875; 0.3965; -9.9160;   0.00;   0.00;  -0.14;  -0.20;  -0.29;   0.59 
18090; -2.3958; -1.0691; 129.7699; -0.1738; 0.3545; -9.9658;  -0.00;   0.00;  -0.14;  -0.20;  -0.30;   0.60 
18091; -2.3957; -1.0694; 129.7546; -0.1660; 0.4043; -9.9287;  -0.00;   0.00;  -0.14;  -0.19;  -0.29;   0.60 
18092; -2.3956; -1.0698; 129.7392; -0.1836; 0.3418; -10.0088;  -0.00;   0.00;  -0.15;  -0.20;  -0.29;   0.60 
18093; -2.3954; -1.0701; 129.7239; -0.2275; 0.3301; -10.0352;  -0.00;   0.00;  -0.15;  -0.20;  -0.29;   0.59 
18094; -2.3951; -1.0706; 129.7000; -0.2168; 0.3496; -9.9746;   0.00;   0.00;  -0.16;  -0.19;  -0.29;   0.59 
18095; -2.3950; -1.0709; 129.6846; -0.1943; 0.2012; -9.9590;   0.00;   0.00;  -0.16;  -0.20;  -0.30;   0.60 
18096; -2.3948; -1.0712; 129.6693; -0.2422; 0.2295; -9.9541;   0.00;   0.00;  -0.16;  -0.20;  -0.29;   0.60 
18097; -2.3945; -1.0717; 129.6453; -0.2539; 0.1807; -9.9199;   0.00;   0.00;  -0.16;  -0.19;  -0.29;   0.59 
18098; -2.3943; -1.0720; 129.6300; -0.2510; 0.1885; -9.8721;   0.00;   0.00;  -0.17;  -0.20;  -0.29;   0.61 
18099; -2.3943; -1.0725; 129.6079; -0.2314; 0.1797; -9.8867;   0.00;   0.00;  -0.16;  -0.19;  -0.29;   0.59 
18100; -2.3942; -1.0728; 129.5925; -0.2178; 0.2109; -9.8936;  -0.00;   0.00;  -0.17;  -0.19;  -0.29;   0.59 
18101; -2.3941; -1.0732; 129.5772; -0.2295; 0.2549; -9.8633;  -0.00;   0.00;  -0.17;  -0.19;  -0.29;   0.60 
18102; -2.3937; -1.0736; 129.5532; -0.2178; 0.3320; -9.8701;  -0.00;   0.01;  -0.17;  -0.20;  -0.29;   0.59 
18103; -2.3936; -1.0740; 129.5379; -0.2188; 0.2568; -9.7637;  -0.00;   0.00;  -0.17;  -0.20;  -0.29;   0.60 
18104; -2.3932; -1.0744; 129.5139; -0.2119; 0.2988; -9.8145;  -0.00;   0.00;  -0.17;  -0.19;  -0.29;   0.60 
18105; -2.3932; -1.0749; 129.4918; -0.1797; 0.3701; -9.8438;  -0.00;   0.00;  -0.17;  -0.19;  -0.29;   0.59 
18106; -2.3931; -1.0753; 129.4764; -0.2324; 0.4619; -9.8037;   0.00;   0.01;  -0.17;  -0.19;  -0.29;   0.59 
18170; -2.3797; -1.1057; 127.4110; -0.1846; 0.3604; -9.8604;  -0.00;   0.01;  -0.37;  -0.20;  -0.30;   0.60 
18171; -2.3820; -1.1004; 127.3623; -0.1719; 0.4541; -9.7998;  -0.00;   0.01;  -0.37;  -0.20;  -0.30;   0.61 
18172; -2.3818; -1.1012; 127.3242; -0.2158; 0.4434; -9.8311;  -0.00;   0.01;  -0.37;  -0.20;  -0.30;   0.61 
18173; -2.3814; -1.1022; 127.2775; -0.1973; 0.3760; -9.8887;  -0.00;   0.01;  -0.38;  -0.20;  -0.29;   0.60 
18174; -2.3808; -1.1030; 127.2375; -0.1816; 0.2959; -9.8555;  -0.01;   0.01;  -0.39;  -0.20;  -0.30;   0.61 
18175; -2.3804; -1.1040; 127.1907; -0.2412; 0.4023; -9.7559;  -0.00;   0.01;  -0.39;  -0.20;  -0.30;   0.60 
18176; -2.3799; -1.1049; 127.1439; -0.2334; 0.3252; -9.8057;  -0.00;   0.01;  -0.39;  -0.21;  -0.29;   0.61 
