sequenceNumber; roll; pitch; yaw; (accel:) x; y; z; (gyro:) X; Y; Z; (mag:) X; Y; Z 
15428; -1.0384; -1.5149; 25.4923; -0.2295; 0.2354; -9.9043;   0.01;  -0.01;   0.39;  -0.41;   0.30;   0.02 
15429; -1.0407; -1.5133; 25.6687; -0.2598; 0.1250; -9.9053;   0.01;  -0.01;   0.39;  -0.42;   0.30;   0.02 
15430; -1.0447; -1.5185; 25.8494; -0.2627; 0.2061; -9.9023;   0.01;  -0.01;   0.39;  -0.42;   0.30;   0.03 
15431; -1.0403; -1.5184; 26.0299; -0.2451; 0.2832; -9.9287;   0.01;  -0.01;   0.39;  -0.42;   0.30;   0.03 
15432; -1.0424; -1.5169; 26.1997; -0.2324; 0.2783; -9.9150;   0.01;  -0.01;   0.39;  -0.42;   0.31;   0.02 
15433; -1.0465; -1.5220; 26.3801; -0.2393; 0.2275; -9.8926;   0.01;  -0.01;   0.38;  -0.43;   0.30;   0.03 
15434; -1.0505; -1.5272; 26.5604; -0.2705; 0.2422; -9.9131;   0.01;  -0.01;   0.38;  -0.42;   0.30;   0.03 
15435; -1.0460; -1.5272; 26.7344; -0.2227; 0.1621; -9.9336;   0.01;  -0.01;   0.39;  -0.42;   0.30;   0.03 
15436; -1.0501; -1.5324; 26.9144; -0.2422; 0.2402; -9.9160;   0.01;  -0.01;   0.39;  -0.42;   0.30;   0.02 
15437; -1.0525; -1.5307; 27.0943; -0.2666; 0.2900; -9.9141;   0.01;  -0.01;   0.39;  -0.41;   0.30;   0.03 
15438; -1.0497; -1.5375; 27.2680; -0.2441; 0.2588; -9.9033;   0.01;  -0.02;   0.39;  -0.42;   0.30;   0.03 
15439; -1.0521; -1.5359; 27.4476; -0.2656; 0.1963; -9.8906;   0.01;  -0.01;   0.39;  -0.42;   0.30;   0.02 
15440; -1.0561; -1.5411; 27.6211; -0.2578; 0.1162; -9.8818;   0.01;  -0.01;   0.38;  -0.42;   0.31;   0.01 
15441; -1.0533; -1.5479; 27.8005; -0.2227; 0.2275; -9.9004;   0.01;  -0.01;   0.38;  -0.43;   0.29;   0.02 
15442; -1.0557; -1.5463; 27.9737; -0.2197; 0.2139; -9.9102;   0.01;  -0.01;   0.38;  -0.41;   0.30;   0.02 
15443; -1.0598; -1.5515; 28.1528; -0.2373; 0.2715; -9.9219;   0.01;  -0.01;   0.39;  -0.42;   0.30;   0.02 
15444; -1.0554; -1.5515; 28.3317; -0.2363; 0.1543; -9.9209;   0.01;  -0.02;   0.39;  -0.42;   0.31;   0.02 
15445; -1.0595; -1.5567; 28.5105; -0.2393; 0.1729; -9.9092;   0.01;  -0.02;   0.39;  -0.43;   0.30;   0.02 
15446; -1.0620; -1.5550; 28.6882; -0.2520; 0.2520; -9.9131;   0.01;  -0.01;   0.39;  -0.42;   0.30;   0.02 
15447; -1.0661; -1.5601; 28.8667; -0.2471; 0.2734; -9.9219;   0.01;  -0.01;   0.39;  -0.42;   0.30;   0.02 
15448; -1.0635; -1.5670; 29.0451; -0.2314; 0.2393; -9.8809;   0.01;  -0.01;   0.38;  -0.42;   0.30;   0.03 
15449; -1.0660; -1.5653; 29.2224; -0.2539; 0.2607; -9.9004;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.03 
15450; -1.0701; -1.5705; 29.4005; -0.2607; 0.1846; -9.9033;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.02 
15451; -1.0659; -1.5705; 29.5835; -0.2676; 0.2197; -9.8975;   0.01;  -0.01;   0.39;  -0.42;   0.30;   0.03 
15452; -1.0700; -1.5757; 29.7554; -0.2324; 0.2725; -9.9365;   0.01;  -0.01;   0.39;  -0.42;   0.30;   0.02 
15453; -1.0726; -1.5740; 29.9382; -0.2715; 0.2383; -9.9492;   0.01;  -0.01;   0.39;  -0.42;   0.30;   0.02 
15454; -1.0767; -1.5792; 30.1098; -0.2539; 0.2080; -9.8975;   0.01;  -0.01;   0.39;  -0.42;   0.31;   0.02 
15455; -1.0725; -1.5793; 30.2922; -0.2227; 0.1611; -9.9258;   0.01;  -0.01;   0.38;  -0.43;   0.31;   0.02 
15456; -1.0768; -1.5843; 30.4688; -0.2129; 0.1973; -9.9150;   0.01;  -0.01;   0.38;  -0.43;   0.30;   0.02 
15457; -1.0791; -1.5828; 30.6399; -0.2305; 0.2168; -9.9355;   0.01;  -0.01;   0.38;  -0.42;   0.30;   0.02 
15458; -1.0749; -1.5829; 30.8220; -0.2109; 0.3076; -9.9238;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.03 
15459; -1.0793; -1.5879; 30.9982; -0.2578; 0.1836; -9.8887;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.03 
15460; -1.0818; -1.5862; 31.1800; -0.2656; 0.1582; -9.9180;   0.01;  -0.01;   0.39;  -0.42;   0.31;   0.03 
15461; -1.0794; -1.5931; 31.3616; -0.2305; 0.2500; -9.9297;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.03 
15462; -1.0817; -1.5916; 31.5320; -0.2705; 0.2676; -9.8906;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.02 
15463; -1.0861; -1.5966; 31.7134; -0.2607; 0.2363; -9.8916;   0.01;  -0.01;   0.38;  -0.43;   0.30;   0.03 
15464; -1.0886; -1.5949; 31.8888; -0.2871; 0.2627; -9.8906;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.03 
15465; -1.0863; -1.6019; 32.0699; -0.2510; 0.2246; -9.8945;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.03 
15466; -1.0888; -1.6002; 32.2451; -0.2588; 0.1787; -9.9346;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.02 
15467; -1.0934; -1.6051; 32.4314; -0.2676; 0.1943; -9.9199;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.02 
15468; -1.0892; -1.6054; 32.6063; -0.2607; 0.2588; -9.9033;   0.01;  -0.01;   0.39;  -0.42;   0.31;   0.02 
15469; -1.0936; -1.6104; 32.7867; -0.2578; 0.2627; -9.8721;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.02 
15470; -1.0960; -1.6087; 32.9613; -0.2891; 0.2002; -9.8809;   0.01;  -0.02;   0.38;  -0.42;   0.31;   0.02 
15471; -1.0938; -1.6158; 33.1358; -0.2773; 0.2393; -9.9082;   0.01;  -0.01;   0.38;  -0.43;   0.31;   0.02 
15472; -1.0982; -1.6208; 33.3102; -0.2588; 0.1875; -9.9180;   0.01;  -0.01;   0.38;  -0.42;   0.30;   0.02 
15473; -1.1009; -1.6191; 33.4900; -0.2646; 0.3076; -9.9463;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.03 
15474; -1.0987; -1.6261; 33.6696; -0.2451; 0.2412; -9.9590;   0.01;  -0.02;   0.39;  -0.42;   0.30;   0.03 
15475; -1.1011; -1.6244; 33.8435; -0.2773; 0.2207; -9.9141;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.02 
15476; -1.1058; -1.6293; 34.0285; -0.2793; 0.2363; -9.8730;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.03 
15477; -1.1015; -1.6297; 34.2020; -0.2490; 0.2461; -9.8867;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.02 
15478; -1.1062; -1.6346; 34.3812; -0.2344; 0.2656; -9.9014;   0.01;  -0.01;   0.38;  -0.43;   0.30;   0.03 
15479; -1.1087; -1.6330; 34.5600; -0.2373; 0.2930; -9.9258;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.03 
15480; -1.1046; -1.6333; 34.7388; -0.2656; 0.2148; -9.8828;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.02 
15481; -1.1093; -1.6382; 34.9176; -0.2969; 0.1484; -9.9111;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.02 
15482; -1.1139; -1.6432; 35.0958; -0.2891; 0.1992; -9.8594;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.02 
15483; -1.1165; -1.6414; 35.2743; -0.2520; 0.3115; -9.9111;   0.01;  -0.01;   0.39;  -0.42;   0.30;   0.02 
15484; -1.1145; -1.6485; 35.4526; -0.2539; 0.2998; -9.9160;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.02 
15485; -1.1169; -1.6468; 35.6248; -0.2656; 0.1768; -9.9033;   0.01;  -0.02;   0.38;  -0.42;   0.31;   0.03 
15486; -1.1217; -1.6517; 35.8029; -0.2900; 0.2109; -9.9189;   0.01;  -0.01;   0.38;  -0.43;   0.31;   0.02 
15487; -1.1176; -1.6521; 35.9807; -0.2598; 0.1289; -9.8955;   0.01;  -0.01;   0.38;  -0.43;   0.31;   0.02 
15488; -1.1224; -1.6571; 36.1585; -0.2539; 0.2441; -9.8965;   0.01;  -0.01;   0.39;  -0.44;   0.30;   0.03 
15489; -1.1249; -1.6553; 36.3361; -0.2881; 0.2744; -9.9336;   0.01;  -0.01;   0.38;  -0.43;   0.31;   0.03 
15490; -1.1297; -1.6602; 36.5135; -0.2822; 0.2080; -9.8975;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.03 
15491; -1.1257; -1.6606; 36.6961; -0.2871; 0.2324; -9.9150;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.03 
15492; -1.1305; -1.6655; 36.8732; -0.2588; 0.2305; -9.9160;   0.01;  -0.01;   0.38;  -0.45;   0.30;   0.02 
15493; -1.1330; -1.6638; 37.0501; -0.2852; 0.2002; -9.9355;   0.01;  -0.01;   0.38;  -0.43;   0.31;   0.03 
15494; -1.1312; -1.6709; 37.2269; -0.2539; 0.2881; -9.9121;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.02 
15495; -1.1337; -1.6691; 37.4035; -0.2666; 0.2881; -9.9141;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.03 
15496; -1.1386; -1.6740; 37.5799; -0.2871; 0.1846; -9.9170;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.03 
15497; -1.1411; -1.6723; 37.7562; -0.2627; 0.2148; -9.8711;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.02 
15498; -1.1395; -1.6793; 37.9385; -0.2539; 0.3086; -9.8779;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.02 
15499; -1.1421; -1.6776; 38.1145; -0.2588; 0.3164; -9.9180;   0.01;  -0.01;   0.39;  -0.42;   0.31;   0.03 
15500; -1.1469; -1.6824; 38.2902; -0.2773; 0.1777; -9.9297;   0.01;  -0.01;   0.38;  -0.43;   0.32;   0.01 
15501; -1.1428; -1.6830; 38.4657; -0.2637; 0.2041; -9.9121;   0.01;  -0.01;   0.38;  -0.43;   0.31;   0.03 
15502; -1.1456; -1.6812; 38.6475; -0.2822; 0.1104; -9.9199;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.02 
15503; -1.1504; -1.6860; 38.8227; -0.2793; 0.2266; -9.8848;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.02 
15504; -1.1465; -1.6865; 39.0041; -0.2656; 0.2822; -9.8994;   0.01;  -0.01;   0.39;  -0.44;   0.30;   0.03 
15505; -1.1514; -1.6914; 39.1790; -0.2539; 0.2227; -9.8906;   0.01;  -0.01;   0.39;  -0.44;   0.32;   0.02 
15506; -1.1541; -1.6895; 39.3601; -0.2969; 0.2031; -9.8945;   0.01;  -0.02;   0.39;  -0.44;   0.31;   0.03 
15507; -1.1592; -1.6943; 39.5411; -0.2871; 0.2041; -9.9238;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.03 
15508; -1.1575; -1.7015; 39.7154; -0.2871; 0.1846; -9.9170;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.02 
15509; -1.1602; -1.6997; 39.8960; -0.2471; 0.2646; -9.9219;   0.01;  -0.01;   0.39;  -0.44;   0.30;   0.03 
15510; -1.1653; -1.7044; 40.0765; -0.2852; 0.2979; -9.9209;   0.01;  -0.02;   0.39;  -0.44;   0.31;   0.02 
15511; -1.1612; -1.7051; 40.2501; -0.3135; 0.2031; -9.9111;   0.01;  -0.01;   0.38;  -0.44;   0.30;   0.02 
15512; -1.1664; -1.7098; 40.4303; -0.2939; 0.1768; -9.9033;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.02 
15513; -1.1691; -1.7080; 40.6102; -0.3066; 0.2520; -9.9121;   0.01;  -0.01;   0.39;  -0.44;   0.30;   0.02 
15514; -1.1742; -1.7127; 40.7900; -0.2734; 0.2852; -9.9160;   0.01;  -0.01;   0.39;  -0.44;   0.30;   0.03 
15515; -1.1703; -1.7133; 40.9646; -0.2461; 0.2246; -9.8926;   0.01;  -0.01;   0.38;  -0.44;   0.31;   0.03 
15516; -1.1752; -1.7181; 41.1373; -0.2617; 0.2617; -9.9297;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.02 
15517; -1.1779; -1.7163; 41.3165; -0.2803; 0.2168; -9.9355;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.02 
15518; -1.1765; -1.7235; 41.4955; -0.2656; 0.2207; -9.9092;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.02 
15519; -1.1792; -1.7217; 41.6744; -0.2832; 0.2705; -9.9141;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.03 
15520; -1.1820; -1.7197; 41.8550; -0.2656; 0.2686; -9.9121;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.03 
15521; -1.1872; -1.7244; 42.0335; -0.2852; 0.2510; -9.9033;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.03 
15522; -1.1833; -1.7251; 42.2117; -0.3164; 0.2393; -9.9170;   0.01;  -0.01;   0.38;  -0.44;   0.31;   0.02 
15523; -1.1885; -1.7298; 42.3899; -0.2793; 0.2002; -9.8789;   0.01;  -0.01;   0.38;  -0.43;   0.31;   0.03 
15524; -1.1911; -1.7280; 42.5629; -0.2637; 0.2363; -9.9395;   0.01;  -0.01;   0.39;  -0.43;   0.30;   0.03 
15525; -1.1963; -1.7327; 42.7407; -0.2715; 0.3027; -9.9258;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.02 
15526; -1.1926; -1.7333; 42.9251; -0.2656; 0.2256; -9.9258;   0.01;  -0.01;   0.38;  -0.44;   0.31;   0.02 
15527; -1.1978; -1.7380; 43.0976; -0.2842; 0.1914; -9.9072;   0.01;  -0.01;   0.39;  -0.44;   0.30;   0.03 
15528; -1.2004; -1.7362; 43.2747; -0.2920; 0.2520; -9.9102;   0.01;  -0.01;   0.39;  -0.44;   0.30;   0.02 
15529; -1.1994; -1.7433; 43.4587; -0.2666; 0.3213; -9.9014;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.02 
15530; -1.2020; -1.7415; 43.6306; -0.2344; 0.2217; -9.9307;   0.01;  -0.01;   0.38;  -0.44;   0.31;   0.02 
15531; -1.2074; -1.7461; 43.8095; -0.2686; 0.2891; -9.8857;   0.01;  -0.01;   0.38;  -0.44;   0.31;   0.03 
15532; -1.2100; -1.7443; 43.9858; -0.3037; 0.3076; -9.8721;   0.01;  -0.01;   0.39;  -0.43;   0.32;   0.02 
15533; -1.2090; -1.7514; 44.1690; -0.3115; 0.2227; -9.9180;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.02 
15534; -1.2115; -1.7496; 44.3402; -0.2754; 0.2520; -9.9268;   0.01;  -0.01;   0.38;  -0.45;   0.31;   0.03 
15535; -1.2170; -1.7542; 44.5231; -0.2705; 0.3037; -9.8994;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.02 
15536; -1.2133; -1.7549; 44.7010; -0.2832; 0.3018; -9.9160;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.03 
15537; -1.2186; -1.7596; 44.8763; -0.3115; 0.2373; -9.9033;   0.01;  -0.01;   0.38;  -0.44;   0.31;   0.03 
15538; -1.2214; -1.7577; 45.0539; -0.3086; 0.2012; -9.9111;   0.01;  -0.01;   0.38;  -0.44;   0.31;   0.03 
15539; -1.2268; -1.7622; 45.2360; -0.2920; 0.2393; -9.8965;   0.01;  -0.01;   0.39;  -0.44;   0.30;   0.03 
15540; -1.2232; -1.7629; 45.4132; -0.2666; 0.2832; -9.9189;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.02 
15541; -1.2284; -1.7676; 45.5876; -0.2393; 0.2402; -9.9141;   0.01;  -0.01;   0.39;  -0.44;   0.32;   0.02 
15542; -1.2312; -1.7657; 45.7645; -0.2656; 0.2061; -9.9072;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.02 
15543; -1.2302; -1.7729; 45.9457; -0.3008; 0.2305; -9.8633;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.02 
15544; -1.2330; -1.7710; 46.1222; -0.2871; 0.2842; -9.8926;   0.01;  -0.01;   0.39;  -0.43;   0.31;   0.02 
15545; -1.2385; -1.7755; 46.3031; -0.2432; 0.2266; -9.8730;   0.01;  -0.01;   0.38;  -0.44;   0.31;   0.03 
15546; -1.2348; -1.7763; 46.4792; -0.2568; 0.2979; -9.9160;   0.01;  -0.02;   0.39;  -0.43;   0.32;   0.03 
15547; -1.2403; -1.7809; 46.6552; -0.3047; 0.2939; -9.8916;   0.01;  -0.01;   0.39;  -0.44;   0.32;   0.03 
15548; -1.2431; -1.7789; 46.8353; -0.2705; 0.1943; -9.9072;   0.01;  -0.01;   0.38;  -0.44;   0.32;   0.03 
15549; -1.2397; -1.7797; 47.0183; -0.3027; 0.2910; -9.9375;   0.01;  -0.01;   0.39;  -0.44;   0.32;   0.02 
15550; -1.2452; -1.7842; 47.1981; -0.2832; 0.3184; -9.9053;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.03 
15551; -1.2479; -1.7823; 47.3732; -0.2832; 0.3545; -9.9062;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.03 
15552; -1.2470; -1.7896; 47.5482; -0.3047; 0.2559; -9.9092;   0.01;  -0.01;   0.38;  -0.44;   0.32;   0.03 
15553; -1.2497; -1.7877; 47.7230; -0.3418; 0.2051; -9.8984;   0.01;  -0.01;   0.38;  -0.44;   0.31;   0.03 
15554; -1.2555; -1.7920; 47.9094; -0.3203; 0.1914; -9.8945;   0.01;  -0.01;   0.39;  -0.44;   0.30;   0.03 
15555; -1.2582; -1.7901; 48.0838; -0.2764; 0.2666; -9.9385;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.02 
15556; -1.2576; -1.7973; 48.2655; -0.2334; 0.3066; -9.9688;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.03 
15557; -1.2603; -1.7954; 48.4394; -0.2822; 0.2490; -9.9082;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.02 
15558; -1.2630; -1.7935; 48.6174; -0.2949; 0.1992; -9.9258;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.02 
15559; -1.2624; -1.8008; 48.7985; -0.3057; 0.2568; -9.8623;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.02 
15560; -1.2651; -1.7989; 48.9718; -0.2676; 0.1963; -9.8955;   0.01;  -0.01;   0.38;  -0.44;   0.31;   0.03 
15561; -1.2709; -1.8032; 49.1526; -0.2637; 0.2979; -9.8662;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.03 
15562; -1.2738; -1.8012; 49.3332; -0.2686; 0.3662; -9.9014;   0.01;  -0.01;   0.39;  -0.45;   0.31;   0.03 
15563; -1.2730; -1.8086; 49.5058; -0.2803; 0.2295; -9.8945;   0.01;  -0.01;   0.38;  -0.44;   0.32;   0.03 
15564; -1.2759; -1.8066; 49.6860; -0.2969; 0.2061; -9.9111;   0.01;  -0.01;   0.39;  -0.45;   0.31;   0.03 
15565; -1.2788; -1.8045; 49.8660; -0.3027; 0.3125; -9.9336;   0.01;  -0.01;   0.39;  -0.45;   0.32;   0.03 
15566; -1.2780; -1.8119; 50.0420; -0.2832; 0.3330; -9.8975;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.03 
15567; -1.2809; -1.8099; 50.2216; -0.2881; 0.3086; -9.9053;   0.01;  -0.01;   0.38;  -0.45;   0.31;   0.03 
15568; -1.2867; -1.8142; 50.3969; -0.3047; 0.2373; -9.9219;   0.01;  -0.01;   0.38;  -0.45;   0.31;   0.03 
15569; -1.2896; -1.8122; 50.5761; -0.3047; 0.2402; -9.9248;   0.01;  -0.01;   0.39;  -0.44;   0.32;   0.02 
15570; -1.2891; -1.8195; 50.7590; -0.2705; 0.2354; -9.9277;   0.01;  -0.01;   0.39;  -0.45;   0.31;   0.03 
15571; -1.2919; -1.8175; 50.9378; -0.2705; 0.3066; -9.8994;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.03 
15572; -1.2978; -1.8218; 51.1163; -0.2725; 0.2412; -9.8916;   0.01;  -0.01;   0.39;  -0.45;   0.31;   0.03 
15573; -1.3006; -1.8198; 51.2946; -0.2920; 0.2275; -9.9160;   0.01;  -0.01;   0.39;  -0.45;   0.31;   0.03 
15574; -1.2971; -1.8208; 51.4727; -0.3379; 0.2539; -9.9160;   0.01;  -0.01;   0.38;  -0.44;   0.32;   0.02 
15575; -1.3030; -1.8251; 51.6466; -0.2676; 0.1670; -9.8818;   0.01;  -0.01;   0.38;  -0.44;   0.31;   0.02 
15576; -1.3058; -1.8231; 51.8243; -0.2783; 0.2549; -9.9248;   0.01;  -0.01;   0.39;  -0.43;   0.32;   0.02 
15577; -1.3054; -1.8304; 52.0017; -0.2744; 0.3770; -9.9277;   0.01;  -0.01;   0.39;  -0.44;   0.32;   0.03 
15578; -1.3082; -1.8284; 52.1789; -0.3066; 0.2451; -9.9268;   0.01;  -0.01;   0.39;  -0.44;   0.32;   0.03 
15579; -1.3140; -1.8327; 52.3559; -0.3105; 0.2051; -9.8945;   0.01;  -0.01;   0.39;  -0.44;   0.32;   0.02 
15580; -1.3171; -1.8305; 52.5407; -0.3193; 0.3086; -9.9053;   0.01;  -0.01;   0.39;  -0.45;   0.31;   0.03 
15581; -1.3136; -1.8316; 52.7172; -0.2861; 0.3818; -9.9229;   0.01;  -0.01;   0.39;  -0.45;   0.31;   0.02 
15582; -1.3195; -1.8359; 52.8935; -0.2520; 0.3184; -9.8984;   0.01;  -0.01;   0.38;  -0.45;   0.31;   0.04 
15583; -1.3225; -1.8337; 53.0739; -0.2871; 0.2852; -9.8975;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.03 
15584; -1.3284; -1.8380; 53.2498; -0.3398; 0.2705; -9.8516;   0.01;  -0.01;   0.39;  -0.45;   0.31;   0.02 
15585; -1.3249; -1.8391; 53.4253; -0.3184; 0.2061; -9.9014;   0.01;  -0.01;   0.39;  -0.45;   0.31;   0.03 
15586; -1.3279; -1.8370; 53.6052; -0.3066; 0.2451; -9.9336;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.03 
15587; -1.3338; -1.8412; 53.7803; -0.2998; 0.2949; -9.9180;   0.01;  -0.01;   0.39;  -0.44;   0.33;   0.03 
15588; -1.3305; -1.8423; 53.9634; -0.2988; 0.2539; -9.8955;   0.01;  -0.01;   0.39;  -0.44;   0.31;   0.03 
15589; -1.3367; -1.8464; 54.1463; -0.2930; 0.2852; -9.9180;   0.01;  -0.01;   0.39;  -0.45;   0.32;   0.02 
15590; -1.3394; -1.8444; 54.3207; -0.3008; 0.1953; -9.8906;   0.01;  -0.01;   0.38;  -0.45;   0.32;   0.02 
15591; -1.3393; -1.8517; 54.4994; -0.2891; 0.2881; -9.8613;   0.01;  -0.01;   0.39;  -0.45;   0.32;   0.03 
15592; -1.3423; -1.8495; 54.6816; -0.2715; 0.3750; -9.9326;   0.01;  -0.01;   0.39;  -0.45;   0.32;   0.03 
15593; -1.3482; -1.8537; 54.8517; -0.2666; 0.3213; -9.9053;   0.01;  -0.01;   0.38;  -0.44;   0.32;   0.03 
15594; -1.3511; -1.8516; 55.0335; -0.2979; 0.2451; -9.9365;   0.01;  -0.01;   0.38;  -0.45;   0.32;   0.03 
15595; -1.3479; -1.8527; 55.2114; -0.3027; 0.3076; -9.9385;   0.01;  -0.01;   0.39;  -0.45;   0.32;   0.03 
15596; -1.3541; -1.8568; 55.3927; -0.2979; 0.3340; -9.9287;   0.01;  -0.01;   0.39;  -0.44;   0.32;   0.03 
15597; -1.3567; -1.8548; 55.5619; -0.2803; 0.3154; -9.8887;   0.01;  -0.01;   0.38;  -0.45;   0.32;   0.03 
15598; -1.3629; -1.8589; 55.7427; -0.2617; 0.2871; -9.9043;   0.01;  -0.01;   0.38;  -0.44;   0.32;   0.03 
15599; -1.3596; -1.8600; 55.9198; -0.3359; 0.3584; -9.8770;   0.01;  -0.01;   0.39;  -0.45;   0.32;   0.03 
15600; -1.3658; -1.8641; 56.1002; -0.2969; 0.2148; -9.8848;   0.01;  -0.01;   0.38;  -0.45;   0.32;   0.03 
15601; -1.3687; -1.8619; 56.2768; -0.3018; 0.2578; -9.8877;   0.01;  -0.01;   0.39;  -0.45;   0.31;   0.03 
15602; -1.3716; -1.8598; 56.4533; -0.2695; 0.2822; -9.9570;   0.01;  -0.01;   0.39;  -0.45;   0.31;   0.03 
15603; -1.3716; -1.8672; 56.6329; -0.2666; 0.3428; -9.9189;   0.01;  -0.01;   0.39;  -0.45;   0.32;   0.03 
15604; -1.3745; -1.8651; 56.8089; -0.2998; 0.2930; -9.9297;   0.01;  -0.01;   0.38;  -0.44;   0.32;   0.03 
15605; -1.3807; -1.8691; 56.9847; -0.3066; 0.2295; -9.8965;   0.01;  -0.01;   0.38;  -0.45;   0.31;   0.03 
15606; -1.3836; -1.8670; 57.1602; -0.2773; 0.2344; -9.8916;   0.01;  -0.01;   0.39;  -0.45;   0.31;   0.02 
15607; -1.3803; -1.8682; 57.3388; -0.2930; 0.3398; -9.9092;   0.01;  -0.01;   0.39;  -0.45;   0.32;   0.03 
15608; -1.3868; -1.8721; 57.5225; -0.2910; 0.3477; -9.9209;   0.01;  -0.01;   0.39;  -0.45;   0.32;   0.03 
15609; -1.3896; -1.8699; 57.7006; -0.2988; 0.2275; -9.9014;   0.01;  -0.01;   0.39;  -0.45;   0.32;   0.03 
15610; -1.3897; -1.8773; 57.8752; -0.3428; 0.2539; -9.9238;   0.01;  -0.01;   0.39;  -0.45;   0.32;   0.03 
15611; -1.3928; -1.8751; 58.0614; -0.2949; 0.2793; -9.8926;   0.01;  -0.01;   0.39;  -0.45;   0.32;   0.03 
15612; -1.3956; -1.8729; 58.2356; -0.2803; 0.2900; -9.9209;   0.01;  -0.01;   0.38;  -0.44;   0.32;   0.03 
15613; -1.4018; -1.8769; 58.4095; -0.2354; 0.2666; -9.9268;   0.01;  -0.01;   0.38;  -0.44;   0.32;   0.03 
15614; -1.3988; -1.8781; 58.5918; -0.2979; 0.3613; -9.9082;   0.01;  -0.01;   0.39;  -0.45;   0.32;   0.03 
15615; -1.4016; -1.8760; 58.7652; -0.3232; 0.2402; -9.9219;   0.01;  -0.01;   0.39;  -0.45;   0.32;   0.03 
15616; -1.4081; -1.8799; 58.9471; -0.2988; 0.2246; -9.8965;   0.01;  -0.01;   0.39;  -0.45;   0.32;   0.02 
15617; -1.4047; -1.8812; 59.1232; -0.3164; 0.3018; -9.9082;   0.01;  -0.01;   0.39;  -0.45;   0.32;   0.02 
15618; -1.4112; -1.8850; 59.3046; -0.2598; 0.3428; -9.9102;   0.01;  -0.01;   0.39;  -0.44;   0.32;   0.02 
15619; -1.4143; -1.8828; 59.4857; -0.2969; 0.2969; -9.9082;   0.01;  -0.01;   0.38;  -0.45;   0.32;   0.02 
15620; -1.4170; -1.8807; 59.6580; -0.2969; 0.2529; -9.8936;   0.01;  -0.01;   0.38;  -0.45;   0.32;   0.03 
