sequenceNumber; roll; pitch; yaw; (accel:) x; y; z; (gyro:) X; Y; Z; (mag:) X; Y; Z 
821; -1.1388; -0.9357; 68.0943; -0.0938; 0.3125; -9.9062;   0.02;  -0.04;   1.04;   0.09;  -0.06;   0.49 
822; -1.1369; -0.9350; 68.5677; -0.0469; 0.1416; -9.8818;   0.02;  -0.04;   1.03;   0.09;  -0.06;   0.49 
823; -1.1331; -0.9440; 69.0392; -0.0996; 0.2393; -9.8779;   0.02;  -0.04;   1.04;   0.09;  -0.06;   0.50 
824; -1.1296; -0.9529; 69.5183; -0.0625; 0.2373; -9.9404;   0.02;  -0.04;   1.04;   0.08;  -0.06;   0.50 
825; -1.1279; -0.9521; 70.0068; -0.1113; 0.2695; -9.8457;   0.02;  -0.04;   1.04;   0.09;  -0.07;   0.50 
826; -1.1245; -0.9612; 70.4802; -0.0381; 0.0781; -9.8506;   0.02;  -0.04;   1.04;   0.09;  -0.07;   0.50 
827; -1.1267; -0.9663; 70.9536; -0.1104; 0.1846; -9.8174;   0.02;  -0.04;   1.05;   0.09;  -0.06;   0.49 
828; -1.1194; -0.9698; 71.4346; -0.1045; 0.3174; -9.8467;   0.02;  -0.04;   1.05;   0.09;  -0.06;   0.49 
829; -1.1162; -0.9790; 71.9136; -0.1318; 0.0889; -9.8086;   0.02;  -0.04;   1.03;   0.08;  -0.06;   0.49 
830; -1.1189; -0.9840; 72.3984; -0.1533; 0.1719; -9.7979;   0.02;  -0.04;   1.04;   0.08;  -0.06;   0.49 
831; -1.1117; -0.9877; 72.8718; -0.0557; 0.1729; -9.8213;   0.02;  -0.04;   1.05;   0.09;  -0.07;   0.50 
832; -1.1144; -0.9928; 73.3529; -0.1455; 0.3301; -9.8027;   0.02;  -0.03;   1.05;   0.08;  -0.07;   0.50 
833; -1.1073; -0.9965; 73.8320; -0.1514; 0.2197; -9.8037;   0.02;  -0.03;   1.04;   0.08;  -0.07;   0.50 
834; -1.1101; -1.0017; 74.3077; -0.0811; 0.3008; -9.8975;   0.02;  -0.03;   1.05;   0.09;  -0.07;   0.50 
835; -1.1131; -1.0068; 74.7926; -0.1113; 0.1797; -9.8770;   0.02;  -0.03;   1.05;   0.09;  -0.07;   0.48 
836; -1.1063; -1.0107; 75.2741; -0.1162; 0.2012; -9.8857;   0.02;  -0.04;   1.04;   0.09;  -0.06;   0.49 
837; -1.1091; -1.0159; 75.7440; -0.0674; 0.1055; -9.8760;   0.02;  -0.04;   1.03;   0.08;  -0.07;   0.50 
838; -1.1023; -1.0200; 76.2216; -0.1240; 0.2705; -9.8760;   0.02;  -0.04;   1.05;   0.08;  -0.07;   0.49 
839; -1.1055; -1.0251; 76.7069; -0.1436; 0.3467; -9.8516;   0.02;  -0.04;   1.05;   0.08;  -0.07;   0.50 
840; -1.0987; -1.0292; 77.1806; -0.1143; 0.2178; -9.8730;   0.02;  -0.04;   1.04;   0.08;  -0.07;   0.50 
841; -1.0966; -1.0389; 77.6608; -0.1230; 0.0928; -9.8682;   0.02;  -0.04;   1.04;   0.08;  -0.07;   0.50 
842; -1.0999; -1.0441; 78.1391; -0.0859; 0.2764; -9.8887;   0.02;  -0.04;   1.05;   0.08;  -0.07;   0.50 
843; -1.0934; -1.0484; 78.6154; -0.0859; 0.2568; -9.8867;   0.02;  -0.04;   1.04;   0.09;  -0.07;   0.49 
844; -1.0915; -1.0581; 79.0995; -0.0742; 0.0459; -9.8682;   0.02;  -0.04;   1.03;   0.08;  -0.06;   0.49 
845; -1.0949; -1.0634; 79.5709; -0.1104; 0.2480; -9.9199;   0.02;  -0.04;   1.04;   0.09;  -0.07;   0.49 
846; -1.0886; -1.0678; 80.0511; -0.1543; 0.0938; -9.9033;   0.02;  -0.04;   1.04;   0.08;  -0.07;   0.50 
847; -1.0869; -1.0776; 80.5283; -0.1455; 0.2773; -9.8730;   0.02;  -0.04;   1.05;   0.08;  -0.07;   0.50 
848; -1.0860; -1.0777; 81.0036; -0.1240; 0.1807; -9.9004;   0.02;  -0.03;   1.04;   0.07;  -0.08;   0.50 
849; -1.0846; -1.0875; 81.4868; -0.1191; 0.2725; -9.8711;   0.02;  -0.03;   1.05;   0.08;  -0.08;   0.50 
850; -1.0839; -1.0875; 81.9679; -0.0898; 0.1777; -9.8730;   0.02;  -0.03;   1.05;   0.08;  -0.07;   0.50 
851; -1.0877; -1.0929; 82.4471; -0.0752; 0.2432; -9.8350;   0.02;  -0.04;   1.04;   0.08;  -0.06;   0.49 
852; -1.0818; -1.0976; 82.9235; -0.0361; 0.0322; -9.9053;   0.02;  -0.03;   1.03;   0.08;  -0.07;   0.49 
853; -1.0805; -1.1076; 83.3980; -0.0996; 0.1680; -9.8828;   0.02;  -0.04;   1.05;   0.08;  -0.07;   0.50 
854; -1.0800; -1.1078; 83.8804; -0.0996; 0.2598; -9.8369;   0.02;  -0.04;   1.05;   0.08;  -0.07;   0.50 
855; -1.0789; -1.1178; 84.3607; -0.1250; 0.0527; -9.8691;   0.02;  -0.04;   1.04;   0.07;  -0.07;   0.49 
856; -1.0732; -1.1227; 84.8391; -0.1494; 0.1816; -9.8623;   0.02;  -0.04;   1.04;   0.08;  -0.07;   0.49 
857; -1.0775; -1.1281; 85.3149; -0.1572; 0.2383; -9.8574;   0.02;  -0.04;   1.05;   0.08;  -0.06;   0.49 
858; -1.0721; -1.1331; 85.7987; -0.1836; 0.2930; -9.8369;   0.02;  -0.04;   1.04;   0.08;  -0.07;   0.50 
859; -1.0712; -1.1433; 86.2707; -0.1592; 0.1357; -9.8730;   0.02;  -0.04;   1.03;   0.07;  -0.06;   0.50 
860; -1.0709; -1.1436; 86.7505; -0.1016; 0.2227; -9.8594;   0.02;  -0.04;   1.04;   0.08;  -0.06;   0.50 
861; -1.0704; -1.1539; 87.2280; -0.0859; 0.0283; -9.8682;   0.02;  -0.03;   1.04;   0.07;  -0.07;   0.50 
862; -1.0701; -1.1543; 87.7038; -0.1025; 0.2119; -9.9141;   0.02;  -0.03;   1.05;   0.07;  -0.07;   0.50 
863; -1.0698; -1.1645; 88.1873; -0.1230; 0.0986; -9.8848;   0.02;  -0.03;   1.04;   0.07;  -0.08;   0.49 
864; -1.0696; -1.1650; 88.6589; -0.1406; 0.1914; -9.8721;   0.02;  -0.04;   1.05;   0.07;  -0.07;   0.49 
865; -1.0696; -1.1752; 89.1483; -0.0879; 0.2607; -9.8682;   0.02;  -0.04;   1.05;   0.07;  -0.05;   0.49 
866; -1.0694; -1.1757; 89.6257; -0.1172; 0.2676; -9.9287;   0.02;  -0.03;   1.04;   0.06;  -0.06;   0.49 
867; -1.0644; -1.1811; 90.1012; -0.0850; 0.0479; -9.9414;   0.02;  -0.03;   1.03;   0.07;  -0.07;   0.50 
868; -1.0693; -1.1866; 90.5746; -0.1602; 0.1729; -9.9033;   0.02;  -0.04;   1.05;   0.07;  -0.07;   0.50 
869; -1.0645; -1.1921; 91.0560; -0.1279; 0.2344; -9.8604;   0.02;  -0.04;   1.05;   0.06;  -0.06;   0.49 
870; -1.0696; -1.1975; 91.5354; -0.1846; 0.1230; -9.8447;   0.02;  -0.04;   1.04;   0.07;  -0.06;   0.50 
871; -1.0649; -1.2031; 92.0129; -0.1455; 0.1943; -9.8857;   0.02;  -0.04;   1.04;   0.07;  -0.07;   0.50 
872; -1.0602; -1.2088; 92.4882; -0.1260; 0.2051; -9.8496;   0.02;  -0.04;   1.05;   0.07;  -0.07;   0.49 
873; -1.0656; -1.2142; 92.9717; -0.1738; 0.3193; -9.8311;   0.02;  -0.04;   1.04;   0.06;  -0.07;   0.50 
874; -1.0609; -1.2200; 93.4432; -0.0967; 0.1191; -9.8604;   0.02;  -0.04;   1.03;   0.07;  -0.07;   0.49 
875; -1.0616; -1.2305; 93.9227; -0.0996; 0.1787; -9.8535;   0.02;  -0.04;   1.04;   0.07;  -0.07;   0.50 
876; -1.0620; -1.2312; 94.4005; -0.1348; 0.0840; -9.8877;   0.02;  -0.04;   1.05;   0.07;  -0.07;   0.50 
877; -1.0629; -1.2418; 94.8858; -0.1650; 0.3096; -9.8887;   0.02;  -0.04;   1.05;   0.06;  -0.06;   0.50 
878; -1.0586; -1.2477; 95.3596; -0.1787; 0.0508; -9.9111;   0.02;  -0.04;   1.04;   0.07;  -0.07;   0.49 
879; -1.0591; -1.2484; 95.8413; -0.1475; 0.2510; -9.8643;   0.02;  -0.04;   1.05;   0.06;  -0.07;   0.49 
880; -1.0602; -1.2591; 96.3210; -0.0928; 0.2471; -9.8799;   0.02;  -0.04;   1.05;   0.06;  -0.06;   0.49 
881; -1.0609; -1.2599; 96.7992; -0.1777; 0.1465; -9.8369;   0.02;  -0.04;   1.04;   0.06;  -0.07;   0.50 
882; -1.0621; -1.2706; 97.2755; -0.1758; 0.1113; -9.8428;   0.02;  -0.04;   1.03;   0.06;  -0.06;   0.49 
883; -1.0627; -1.2714; 97.7498; -0.0879; 0.2334; -9.8994;   0.02;  -0.03;   1.05;   0.06;  -0.06;   0.50 
884; -1.0588; -1.2775; 98.2313; -0.2100; 0.3291; -9.8516;   0.02;  -0.03;   1.05;   0.06;  -0.07;   0.50 
885; -1.0650; -1.2829; 98.7122; -0.1855; 0.2002; -9.8662;   0.02;  -0.03;   1.04;   0.06;  -0.06;   0.49 
886; -1.0612; -1.2891; 99.1903; -0.1631; 0.2666; -9.8926;   0.02;  -0.03;   1.04;   0.06;  -0.07;   0.49 
887; -1.0621; -1.2901; 99.6673; -0.1357; 0.2559; -9.8604;   0.02;  -0.03;   1.05;   0.06;  -0.07;   0.49 
888; -1.0640; -1.3008; 100.1520; -0.1055; 0.3184; -9.8770;   0.02;  -0.03;   1.04;   0.06;  -0.07;   0.49 
889; -1.0648; -1.3018; 100.6250; -0.1465; 0.0801; -9.8320;   0.02;  -0.03;   1.03;   0.06;  -0.06;   0.49 
890; -1.0613; -1.3082; 101.0968; -0.1250; 0.1328; -9.8428;   0.02;  -0.03;   1.04;   0.06;  -0.06;   0.49 
891; -1.0624; -1.3091; 101.5765; -0.1660; 0.1904; -9.8428;   0.02;  -0.04;   1.05;   0.06;  -0.06;   0.49 
892; -1.0645; -1.3199; 102.0631; -0.1504; 0.2754; -9.8896;   0.02;  -0.04;   1.04;   0.05;  -0.07;   0.49 
893; -1.0656; -1.3209; 102.5389; -0.1104; 0.0527; -9.8838;   0.02;  -0.04;   1.04;   0.05;  -0.06;   0.49 
894; -1.0679; -1.3318; 103.0137; -0.1650; 0.2705; -9.8877;   0.02;  -0.04;   1.05;   0.06;  -0.06;   0.50 
895; -1.0648; -1.3383; 103.4953; -0.1572; 0.1943; -9.8926;   0.02;  -0.04;   1.05;   0.06;  -0.07;   0.50 
896; -1.0661; -1.3393; 103.9759; -0.1738; 0.1318; -9.8965;   0.02;  -0.04;   1.04;   0.05;  -0.06;   0.49 
897; -1.0686; -1.3502; 104.4546; -0.1641; 0.1992; -9.8232;   0.02;  -0.03;   1.04;   0.06;  -0.06;   0.49 
898; -1.0700; -1.3513; 104.9314; -0.1641; 0.2178; -9.8730;   0.02;  -0.04;   1.05;   0.05;  -0.06;   0.49 
899; -1.0671; -1.3579; 105.4074; -0.2051; 0.2588; -9.8252;   0.02;  -0.04;   1.04;   0.05;  -0.06;   0.49 
900; -1.0644; -1.3646; 105.8899; -0.1641; 0.1572; -9.8652;   0.02;  -0.03;   1.04;   0.05;  -0.06;   0.49 
901; -1.0714; -1.3700; 106.3620; -0.1162; 0.1436; -9.8613;   0.02;  -0.04;   1.04;   0.05;  -0.06;   0.49 
902; -1.0687; -1.3767; 106.8419; -0.1611; 0.2168; -9.8369;   0.02;  -0.03;   1.05;   0.05;  -0.07;   0.49 
903; -1.0704; -1.3779; 107.3210; -0.1670; 0.3135; -9.8643;   0.02;  -0.04;   1.04;   0.05;  -0.06;   0.50 
904; -1.0678; -1.3847; 107.7970; -0.0889; 0.0293; -9.8945;   0.02;  -0.04;   1.03;   0.06;  -0.06;   0.49 
905; -1.0751; -1.3901; 108.2724; -0.2051; 0.2070; -9.8604;   0.02;  -0.04;   1.04;   0.05;  -0.06;   0.49 
906; -1.0728; -1.3969; 108.7555; -0.1992; 0.2832; -9.8936;   0.02;  -0.04;   1.05;   0.05;  -0.05;   0.49 
907; -1.0706; -1.4038; 109.2366; -0.1631; 0.2666; -9.9189;   0.02;  -0.04;   1.04;   0.05;  -0.06;   0.49 
908; -1.0782; -1.4090; 109.7172; -0.2119; 0.1836; -9.8779;   0.02;  -0.04;   1.04;   0.05;  -0.05;   0.49 
909; -1.0761; -1.4160; 110.1959; -0.1787; 0.2412; -9.8623;   0.02;  -0.04;   1.05;   0.04;  -0.06;   0.49 
910; -1.0739; -1.4230; 110.6713; -0.1709; 0.1426; -9.8584;   0.02;  -0.04;   1.04;   0.05;  -0.06;   0.50 
911; -1.0817; -1.4282; 111.1477; -0.1680; 0.0996; -9.8721;   0.02;  -0.03;   1.03;   0.04;  -0.06;   0.49 
912; -1.0798; -1.4353; 111.6223; -0.1387; 0.1445; -9.9189;   0.02;  -0.03;   1.03;   0.05;  -0.06;   0.49 
913; -1.0818; -1.4366; 112.1030; -0.1543; 0.1484; -9.8682;   0.02;  -0.04;   1.05;   0.05;  -0.06;   0.50 
914; -1.0801; -1.4437; 112.5832; -0.2080; 0.2695; -9.8516;   0.02;  -0.04;   1.05;   0.04;  -0.05;   0.49 
915; -1.0881; -1.4489; 113.0617; -0.1904; 0.1875; -9.8545;   0.02;  -0.04;   1.04;   0.03;  -0.05;   0.48 
916; -1.0865; -1.4560; 113.5398; -0.1621; 0.1533; -9.8818;   0.02;  -0.04;   1.04;   0.04;  -0.06;   0.50 
917; -1.0850; -1.4631; 114.0239; -0.1436; 0.2373; -9.8965;   0.02;  -0.04;   1.05;   0.04;  -0.06;   0.49 
918; -1.0872; -1.4645; 114.4985; -0.1670; 0.3174; -9.8623;   0.02;  -0.04;   1.04;   0.05;  -0.05;   0.48 
919; -1.0916; -1.4756; 114.9712; -0.1729; -0.0078; -9.8662;   0.02;  -0.04;   1.03;   0.04;  -0.06;   0.49 
920; -1.0941; -1.4769; 115.4530; -0.1592; 0.1729; -9.8389;   0.02;  -0.04;   1.04;   0.04;  -0.06;   0.50 
921; -1.0928; -1.4842; 115.9313; -0.2412; 0.2812; -9.8623;   0.02;  -0.04;   1.05;   0.04;  -0.06;   0.49 
922; -1.0953; -1.4855; 116.4095; -0.2070; 0.2549; -9.8398;   0.02;  -0.04;   1.04;   0.04;  -0.05;   0.48 
923; -1.0942; -1.4929; 116.8859; -0.1553; 0.2129; -9.8779;   0.02;  -0.03;   1.04;   0.04;  -0.06;   0.49 
924; -1.1029; -1.4978; 117.3715; -0.1758; 0.1553; -9.8701;   0.02;  -0.04;   1.05;   0.04;  -0.05;   0.49 
925; -1.1020; -1.5052; 117.8535; -0.2100; 0.2422; -9.8262;   0.02;  -0.04;   1.05;   0.04;  -0.06;   0.49 
926; -1.1010; -1.5126; 118.3263; -0.1543; 0.1426; -9.8584;   0.02;  -0.04;   1.03;   0.04;  -0.05;   0.49 
927; -1.1038; -1.5140; 118.8065; -0.1504; 0.1836; -9.9238;   0.02;  -0.04;   1.04;   0.03;  -0.05;   0.48 
928; -1.1088; -1.5251; 119.2758; -0.2031; 0.1777; -9.8945;   0.02;  -0.04;   1.05;   0.03;  -0.06;   0.49 
929; -1.1084; -1.5325; 119.7634; -0.2373; 0.3066; -9.9111;   0.02;  -0.04;   1.04;   0.04;  -0.05;   0.50 
930; -1.1113; -1.5339; 120.2401; -0.1699; 0.1494; -9.9199;   0.02;  -0.04;   1.04;   0.04;  -0.06;   0.49 
931; -1.1167; -1.5449; 120.7151; -0.1865; 0.1602; -9.9434;   0.02;  -0.04;   1.04;   0.04;  -0.07;   0.49 
932; -1.1164; -1.5524; 121.1974; -0.2227; 0.3438; -9.8604;   0.02;  -0.04;   1.05;   0.04;  -0.05;   0.49 
933; -1.1196; -1.5538; 121.6798; -0.2139; 0.2461; -9.8066;   0.02;  -0.04;   1.04;   0.04;  -0.06;   0.49 
934; -1.1192; -1.5614; 122.1515; -0.1631; 0.0781; -9.8584;   0.02;  -0.03;   1.03;   0.04;  -0.05;   0.49 
935; -1.1223; -1.5628; 122.6305; -0.1182; 0.1299; -9.8906;   0.02;  -0.04;   1.05;   0.03;  -0.05;   0.49 
936; -1.1283; -1.5738; 123.1079; -0.1787; 0.2656; -9.8760;   0.02;  -0.04;   1.05;   0.03;  -0.06;   0.50 
937; -1.1316; -1.5752; 123.5925; -0.2393; 0.2363; -9.8633;   0.02;  -0.03;   1.04;   0.03;  -0.05;   0.50 
938; -1.1316; -1.5828; 124.0683; -0.1846; 0.2705; -9.8848;   0.02;  -0.03;   1.04;   0.04;  -0.05;   0.49 
939; -1.1348; -1.5843; 124.5424; -0.1670; 0.1855; -9.9189;   0.02;  -0.03;   1.05;   0.04;  -0.05;   0.49 
940; -1.1382; -1.5858; 125.0239; -0.2363; 0.2725; -9.8701;   0.02;  -0.03;   1.05;   0.03;  -0.05;   0.48 
941; -1.1385; -1.5934; 125.5054; -0.1592; 0.1377; -9.9092;   0.02;  -0.03;   1.04;   0.03;  -0.05;   0.49 
942; -1.1419; -1.5949; 125.9766; -0.1885; 0.1514; -9.8916;   0.02;  -0.03;   1.04;   0.04;  -0.04;   0.48 
943; -1.1424; -1.6025; 126.4638; -0.2314; 0.2314; -9.8809;   0.02;  -0.03;   1.05;   0.03;  -0.05;   0.50 
944; -1.1459; -1.6040; 126.9405; -0.2285; 0.2871; -9.8213;   0.02;  -0.03;   1.05;   0.03;  -0.05;   0.49 
945; -1.1464; -1.6118; 127.4176; -0.1826; 0.0381; -9.8691;   0.02;  -0.03;   1.03;   0.03;  -0.05;   0.50 
946; -1.1502; -1.6132; 127.9018; -0.1641; 0.1641; -9.8535;   0.02;  -0.04;   1.04;   0.03;  -0.06;   0.50 
947; -1.1507; -1.6210; 128.3756; -0.2217; 0.3213; -9.8301;   0.02;  -0.04;   1.05;   0.03;  -0.06;   0.49 
948; -1.1545; -1.6225; 128.8567; -0.2236; 0.1748; -9.8350;   0.02;  -0.04;   1.04;   0.03;  -0.05;   0.49 
949; -1.1552; -1.6304; 129.3294; -0.2139; 0.1826; -9.8369;   0.02;  -0.03;   1.04;   0.03;  -0.05;   0.49 
950; -1.1590; -1.6318; 129.8092; -0.2305; 0.2197; -9.8213;   0.02;  -0.04;   1.05;   0.04;  -0.05;   0.49 
951; -1.1599; -1.6397; 130.2875; -0.2373; 0.3223; -9.8564;   0.02;  -0.04;   1.05;   0.03;  -0.05;   0.49 
952; -1.1640; -1.6411; 130.7728; -0.2031; 0.2695; -9.8701;   0.02;  -0.03;   1.04;   0.03;  -0.05;   0.49 
953; -1.1650; -1.6490; 131.2499; -0.1943; 0.1797; -9.8330;   0.02;  -0.04;   1.04;   0.03;  -0.05;   0.49 
954; -1.1690; -1.6505; 131.7256; -0.1953; 0.2256; -9.8359;   0.02;  -0.04;   1.05;   0.03;  -0.05;   0.49 
955; -1.1703; -1.6584; 132.2082; -0.1934; 0.1982; -9.8613;   0.02;  -0.04;   1.04;   0.03;  -0.05;   0.49 
956; -1.1742; -1.6600; 132.6810; -0.1836; 0.1553; -9.8740;   0.02;  -0.04;   1.03;   0.03;  -0.04;   0.49 
957; -1.1755; -1.6680; 133.1541; -0.1992; 0.1895; -9.8330;   0.02;  -0.04;   1.04;   0.03;  -0.05;   0.49 
958; -1.1862; -1.6722; 133.6343; -0.2412; 0.2383; -9.8516;   0.02;  -0.04;   1.05;   0.02;  -0.04;   0.49 
959; -1.1877; -1.6801; 134.1130; -0.2461; 0.1650; -9.8848;   0.02;  -0.04;   1.04;   0.02;  -0.04;   0.49 
960; -1.1921; -1.6816; 134.5922; -0.2158; 0.0703; -9.8506;   0.02;  -0.04;   1.04;   0.03;  -0.05;   0.50 
961; -1.1936; -1.6896; 135.0681; -0.2188; 0.1875; -9.8418;   0.02;  -0.04;   1.05;   0.03;  -0.05;   0.50 
962; -1.1981; -1.6910; 135.5528; -0.2344; 0.3320; -9.8652;   0.02;  -0.04;   1.05;   0.03;  -0.05;   0.49 
963; -1.1998; -1.6990; 136.0278; -0.2021; 0.2236; -9.8555;   0.02;  -0.04;   1.03;   0.03;  -0.05;   0.49 
964; -1.2108; -1.7031; 136.5033; -0.2480; 0.2617; -9.8584;   0.02;  -0.04;   1.03;   0.02;  -0.05;   0.49 
965; -1.2129; -1.7109; 136.9857; -0.2227; 0.2119; -9.9170;   0.02;  -0.04;   1.04;   0.02;  -0.04;   0.49 
966; -1.2175; -1.7124; 137.4667; -0.2227; 0.2803; -9.9033;   0.02;  -0.04;   1.05;   0.03;  -0.04;   0.49 
967; -1.2196; -1.7203; 137.9463; -0.2676; 0.1885; -9.8721;   0.02;  -0.04;   1.04;   0.03;  -0.05;   0.49 
968; -1.2242; -1.7218; 138.4183; -0.2432; 0.1123; -9.8867;   0.02;  -0.04;   1.04;   0.02;  -0.05;   0.49 
969; -1.2267; -1.7297; 138.9053; -0.1973; 0.1182; -9.8398;   0.02;  -0.04;   1.05;   0.03;  -0.04;   0.49 
970; -1.2315; -1.7311; 139.3829; -0.2051; 0.1934; -9.8750;   0.02;  -0.04;   1.04;   0.03;  -0.05;   0.49 
971; -1.2362; -1.7326; 139.8591; -0.2598; 0.0996; -9.8730;   0.02;  -0.04;   1.03;   0.02;  -0.04;   0.49 
972; -1.2387; -1.7406; 140.3359; -0.2344; 0.2402; -9.9062;   0.02;  -0.04;   1.04;   0.02;  -0.04;   0.49 
973; -1.2437; -1.7419; 140.8195; -0.2520; 0.3516; -9.8740;   0.02;  -0.04;   1.05;   0.02;  -0.04;   0.49 
974; -1.2396; -1.7476; 141.2937; -0.2354; 0.1777; -9.8447;   0.02;  -0.04;   1.04;   0.02;  -0.04;   0.49 
975; -1.2446; -1.7490; 141.7748; -0.2100; 0.2295; -9.8857;   0.02;  -0.04;   1.04;   0.02;  -0.04;   0.49 
976; -1.2475; -1.7570; 142.2565; -0.2129; 0.1582; -9.9072;   0.02;  -0.04;   1.05;   0.02;  -0.04;   0.49 
977; -1.2526; -1.7584; 142.7368; -0.2998; 0.3818; -9.8652;   0.02;  -0.04;   1.05;   0.02;  -0.05;   0.49 
978; -1.2555; -1.7664; 143.2160; -0.2217; 0.2188; -9.8594;   0.02;  -0.03;   1.03;   0.02;  -0.04;   0.49 
979; -1.2606; -1.7679; 143.6878; -0.2363; 0.2236; -9.8525;   0.02;  -0.03;   1.04;   0.02;  -0.04;   0.49 
980; -1.2658; -1.7693; 144.1664; -0.2217; 0.1582; -9.8906;   0.02;  -0.04;   1.04;   0.02;  -0.04;   0.49 
981; -1.2689; -1.7773; 144.6438; -0.2490; 0.3359; -9.8408;   0.02;  -0.04;   1.05;   0.01;  -0.04;   0.49 
982; -1.2741; -1.7787; 145.1201; -0.2100; 0.1924; -9.8467;   0.02;  -0.04;   1.03;   0.01;  -0.05;   0.49 
983; -1.2774; -1.7868; 145.5970; -0.2090; 0.1611; -9.8379;   0.02;  -0.04;   1.04;   0.02;  -0.05;   0.49 
984; -1.2830; -1.7880; 146.0806; -0.2764; 0.2256; -9.8418;   0.02;  -0.04;   1.05;   0.02;  -0.05;   0.48 
985; -1.2864; -1.7960; 146.5630; -0.1924; 0.2451; -9.8330;   0.02;  -0.04;   1.04;   0.02;  -0.04;   0.48 
986; -1.2920; -1.7973; 147.0382; -0.2090; 0.1328; -9.8584;   0.02;  -0.03;   1.04;   0.02;  -0.03;   0.48 
987; -1.2972; -1.7988; 147.5107; -0.2246; 0.2598; -9.8564;   0.02;  -0.04;   1.04;   0.01;  -0.03;   0.48 
988; -1.3009; -1.8068; 147.9916; -0.2490; 0.2959; -9.8594;   0.02;  -0.03;   1.05;   0.01;  -0.04;   0.49 
989; -1.3065; -1.8080; 148.4713; -0.2021; 0.1240; -9.8799;   0.02;  -0.03;   1.04;   0.01;  -0.05;   0.49 
990; -1.3123; -1.8093; 148.9517; -0.2393; 0.2656; -9.8916;   0.02;  -0.03;   1.04;   0.01;  -0.04;   0.49 
991; -1.3162; -1.8172; 149.4310; -0.2393; 0.2031; -9.8984;   0.02;  -0.04;   1.04;   0.01;  -0.04;   0.49 
992; -1.3154; -1.8166; 149.9169; -0.2373; 0.4180; -9.8623;   0.02;  -0.04;   1.05;   0.02;  -0.04;   0.48 
993; -1.3209; -1.8180; 150.3865; -0.2168; 0.2217; -9.8691;   0.02;  -0.04;   1.03;   0.01;  -0.03;   0.48 
994; -1.3250; -1.8260; 150.8644; -0.2363; 0.2002; -9.8555;   0.02;  -0.04;   1.04;   0.01;  -0.03;   0.47 
995; -1.3310; -1.8271; 151.3489; -0.2217; 0.2227; -9.8193;   0.02;  -0.04;   1.05;   0.01;  -0.04;   0.49 
996; -1.3369; -1.8284; 151.8249; -0.2393; 0.3789; -9.8496;   0.02;  -0.04;   1.05;   0.01;  -0.04;   0.49 
997; -1.3413; -1.8363; 152.3090; -0.2344; 0.1729; -9.9014;   0.02;  -0.04;   1.04;   0.01;  -0.04;   0.49 
998; -1.3471; -1.8376; 152.7831; -0.2471; 0.2676; -9.8936;   0.02;  -0.04;   1.04;   0.01;  -0.04;   0.49 
999; -1.3532; -1.8387; 153.2653; -0.2852; 0.3145; -9.8535;   0.02;  -0.04;   1.05;   0.01;  -0.03;   0.49 
1000; -1.3578; -1.8466; 153.7405; -0.2217; 0.1582; -9.8926;   0.02;  -0.04;   1.04;   0.02;  -0.04;   0.49 
1001; -1.3570; -1.8462; 154.2209; -0.2373; 0.2842; -9.8838;   0.02;  -0.04;   1.03;   0.01;  -0.03;   0.48 
1002; -1.3616; -1.8542; 154.6944; -0.2197; 0.1582; -9.9121;   0.02;  -0.04;   1.04;   0.01;  -0.04;   0.49 
1003; -1.3678; -1.8554; 155.1745; -0.2578; 0.3232; -9.8154;   0.02;  -0.04;   1.05;   0.01;  -0.04;   0.49 
1004; -1.3742; -1.8564; 155.6551; -0.2529; 0.1455; -9.8740;   0.02;  -0.03;   1.04;   0.01;  -0.02;   0.48 
1005; -1.3790; -1.8644; 156.1275; -0.2295; 0.2236; -9.9092;   0.02;  -0.04;   1.04;   0.01;  -0.04;   0.49 
1006; -1.3853; -1.8655; 156.6065; -0.2285; 0.1494; -9.8408;   0.02;  -0.04;   1.04;   0.01;  -0.03;   0.48 
1007; -1.3850; -1.8651; 157.0920; -0.2441; 0.3721; -9.8564;   0.02;  -0.04;   1.05;   0.01;  -0.03;   0.48 
1008; -1.3899; -1.8730; 157.5695; -0.2607; 0.2549; -9.8604;   0.02;  -0.04;   1.03;   0.01;  -0.03;   0.49 
1009; -1.3964; -1.8741; 158.0474; -0.2461; 0.2080; -9.8936;   0.02;  -0.04;   1.04;   0.01;  -0.03;   0.48 
1010; -1.4028; -1.8751; 158.5246; -0.2910; 0.2012; -9.8398;   0.02;  -0.04;   1.05;   0.01;  -0.03;   0.48 
1011; -1.4097; -1.8760; 159.0096; -0.2871; 0.4336; -9.8281;   0.02;  -0.04;   1.05;   0.00;  -0.03;   0.48 
1012; -1.4148; -1.8840; 159.4854; -0.2559; 0.2148; -9.8789;   0.02;  -0.03;   1.04;   0.01;  -0.03;   0.49 
1013; -1.4214; -1.8850; 159.9617; -0.2549; 0.2422; -9.8369;   0.02;  -0.04;   1.04;   0.00;  -0.03;   0.49 
1014; -1.4283; -1.8858; 160.4457; -0.2588; 0.2725; -9.8857;   0.02;  -0.04;   1.05;   0.01;  -0.03;   0.49 
1015; -1.4348; -1.8868; 160.9206; -0.2598; 0.1436; -9.8906;   0.02;  -0.04;   1.04;   0.02;  -0.03;   0.48 
1016; -1.4335; -1.8935; 161.3959; -0.2139; 0.3125; -9.9258;   0.02;  -0.03;   1.04;   0.01;  -0.03;   0.49 
