sequenceNumber; roll; pitch; yaw; (accel:) x; y; z; (gyro:) X; Y; Z; (mag:) X; Y; Z 
2676; -2.5657; -0.5481; 11.5965; -0.1025; 0.3730; -9.8564;  -0.02;   0.03;  -0.78;   0.09;   0.64;  -0.02 
2677; -2.5633; -0.5490; 11.2449; -0.1182; 0.4551; -9.8730;  -0.02;   0.03;  -0.77;   0.09;   0.64;  -0.02 
2678; -2.5690; -0.5563; 10.8885; -0.1104; 0.4756; -9.8311;  -0.02;   0.03;  -0.78;   0.09;   0.64;  -0.03 
2679; -2.5734; -0.5567; 10.5296; -0.0840; 0.3945; -9.8486;  -0.02;   0.03;  -0.78;   0.10;   0.64;  -0.02 
2680; -2.5715; -0.5646; 10.1777; -0.0664; 0.3496; -9.8623;  -0.02;   0.03;  -0.78;   0.09;   0.63;  -0.02 
2681; -2.5763; -0.5651; 9.8203; -0.1113; 0.5684; -9.8330;  -0.02;   0.03;  -0.77;   0.09;   0.63;  -0.02 
2682; -2.5816; -0.5716; 9.5041; -0.1152; 0.4111; -9.8525;  -0.01;   0.02;  -0.61;   0.09;   0.63;  -0.02 
2683; -2.5797; -0.5708; 9.2307; -0.0596; 0.3320; -9.8994;  -0.02;   0.02;  -0.61;   0.08;   0.63;  -0.03 
2684; -2.5854; -0.5766; 8.9503; -0.1426; 0.5576; -9.8594;  -0.02;   0.02;  -0.60;   0.09;   0.64;  -0.02 
2685; -2.5835; -0.5759; 8.6697; -0.1367; 0.5156; -9.8271;  -0.01;   0.02;  -0.61;   0.09;   0.64;  -0.03 
2686; -2.5890; -0.5816; 8.3961; -0.0635; 0.3408; -9.8301;  -0.01;   0.02;  -0.61;   0.09;   0.63;  -0.02 
2687; -2.5875; -0.5879; 8.1154; -0.0859; 0.3760; -9.8613;  -0.02;   0.02;  -0.61;   0.08;   0.63;  -0.02 
2688; -2.5925; -0.5868; 7.8345; -0.1475; 0.6133; -9.8262;  -0.01;   0.02;  -0.60;   0.08;   0.63;  -0.02 
2689; -2.5978; -0.5925; 7.5607; -0.0283; 0.3516; -9.8486;  -0.01;   0.02;  -0.61;   0.08;   0.64;  -0.02 
2690; -2.6032; -0.5914; 7.2810; -0.1084; 0.4717; -9.8555;  -0.01;   0.02;  -0.61;   0.09;   0.64;  -0.03 
2691; -2.6015; -0.5978; 7.0001; -0.0859; 0.3428; -9.8789;  -0.02;   0.02;  -0.61;   0.08;   0.63;  -0.02 
2692; -2.5998; -0.5970; 6.7271; -0.0771; 0.4082; -9.8887;  -0.01;   0.02;  -0.60;   0.08;   0.63;  -0.02 
2693; -2.6051; -0.5960; 6.4471; -0.1084; 0.4277; -9.8545;  -0.01;   0.02;  -0.61;   0.08;   0.63;  -0.02 
2694; -2.6037; -0.6024; 6.1672; -0.0957; 0.3467; -9.8555;  -0.02;   0.02;  -0.61;   0.07;   0.63;  -0.03 
2695; -2.6015; -0.6016; 5.8929; -0.0830; 0.3936; -9.8271;  -0.01;   0.02;  -0.60;   0.07;   0.63;  -0.03 
2696; -2.5996; -0.6010; 5.6127; -0.1104; 0.4971; -9.8359;  -0.01;   0.02;  -0.60;   0.09;   0.64;  -0.02 
2697; -2.5983; -0.6002; 5.3403; -0.0811; 0.3896; -9.8535;  -0.02;   0.02;  -0.61;   0.08;   0.63;  -0.01 
2698; -2.5967; -0.6065; 5.0601; -0.1074; 0.3691; -9.8213;  -0.01;   0.02;  -0.61;   0.08;   0.63;  -0.01 
2699; -2.5948; -0.6057; 4.7867; -0.1660; 0.5918; -9.8242;  -0.02;   0.02;  -0.60;   0.07;   0.63;  -0.02 
2700; -2.6006; -0.6118; 4.5073; -0.1025; 0.3770; -9.8301;  -0.02;   0.02;  -0.61;   0.07;   0.64;  -0.02 
2701; -2.5986; -0.6112; 4.2268; -0.1230; 0.4521; -9.8652;  -0.02;   0.02;  -0.61;   0.08;   0.63;  -0.02 
2702; -2.6043; -0.6172; 3.9472; -0.1250; 0.4531; -9.8301;  -0.02;   0.02;  -0.61;   0.08;   0.63;  -0.02 
2703; -2.6022; -0.6166; 3.6667; -0.1416; 0.5117; -9.8467;  -0.01;   0.02;  -0.60;   0.07;   0.62;  -0.02 
2704; -2.6078; -0.6226; 3.3940; -0.1299; 0.4395; -9.8486;  -0.01;   0.02;  -0.61;   0.07;   0.63;  -0.02 
2705; -2.6064; -0.6290; 3.1142; -0.1631; 0.4961; -9.8184;  -0.01;   0.02;  -0.61;   0.07;   0.62;  -0.02 
2706; -2.6118; -0.6352; 2.8344; -0.0732; 0.3340; -9.8418;  -0.01;   0.02;  -0.61;   0.06;   0.63;  -0.02 
2707; -2.6101; -0.6346; 2.5544; -0.1270; 0.4482; -9.8301;  -0.01;   0.02;  -0.60;   0.07;   0.63;  -0.02 
2708; -2.6155; -0.6406; 2.2816; -0.1543; 0.4570; -9.8721;  -0.02;   0.02;  -0.61;   0.07;   0.64;  -0.03 
2709; -2.6138; -0.6470; 2.0017; -0.0957; 0.3750; -9.8447;  -0.02;   0.02;  -0.61;   0.06;   0.63;  -0.03 
2710; -2.6195; -0.6533; 1.7222; -0.1250; 0.4824; -9.8379;  -0.01;   0.02;  -0.60;   0.07;   0.63;  -0.02 
2711; -2.6177; -0.6595; 1.4493; -0.1543; 0.5059; -9.8389;  -0.01;   0.02;  -0.60;   0.07;   0.62;  -0.01 
2712; -2.6232; -0.6588; 1.1696; -0.1221; 0.3916; -9.8486;  -0.02;   0.02;  -0.61;   0.06;   0.63;  -0.01 
2713; -2.6218; -0.6652; 0.8899; -0.1680; 0.4043; -9.8662;  -0.02;   0.02;  -0.61;   0.06;   0.63;  -0.02 
2714; -2.6270; -0.6707; 0.6520; -0.1709; 0.5615; -9.8584;  -0.01;   0.01;  -0.45;   0.07;   0.63;  -0.02 
2715; -2.6259; -0.6825; 0.4424; -0.1260; 0.3809; -9.8174;  -0.01;   0.01;  -0.46;   0.06;   0.62;  -0.02 
2716; -2.6316; -0.6872; 0.2327; -0.1709; 0.5312; -9.8691;  -0.01;   0.02;  -0.46;   0.07;   0.63;  -0.02 
2717; -2.6304; -0.6921; 0.0229; -0.1289; 0.3652; -9.8418;  -0.01;   0.01;  -0.46;   0.06;   0.62;  -0.03 
2718; -2.6361; -0.6967; -0.1799; -0.1367; 0.4248; -9.8330;  -0.01;   0.01;  -0.45;   0.06;   0.62;  -0.02 
2719; -2.6348; -0.7016; -0.3897; -0.1826; 0.5049; -9.8721;  -0.01;   0.02;  -0.46;   0.05;   0.61;  -0.01 
2720; -2.6404; -0.7134; -0.5992; -0.1104; 0.4160; -9.8457;  -0.01;   0.02;  -0.46;   0.06;   0.62;  -0.02 
2721; -2.6325; -0.7182; -0.8092; -0.0732; 0.2773; -9.8457;  -0.01;   0.02;  -0.45;   0.05;   0.62;  -0.02 
2722; -2.6381; -0.7231; -1.0189; -0.1738; 0.5684; -9.8389;  -0.01;   0.02;  -0.45;   0.06;   0.62;  -0.02 
2723; -2.6366; -0.7279; -1.2287; -0.1221; 0.4336; -9.8037;  -0.01;   0.02;  -0.46;   0.06;   0.62;  -0.03 
2724; -2.6352; -0.7257; -1.4385; -0.0879; 0.2871; -9.8691;  -0.01;   0.02;  -0.46;   0.06;   0.62;  -0.02 
2725; -2.6341; -0.7305; -1.6485; -0.1602; 0.4600; -9.8262;  -0.01;   0.02;  -0.45;   0.06;   0.62;  -0.01 
2726; -2.6326; -0.7352; -1.8512; -0.1631; 0.4561; -9.8428;  -0.01;   0.01;  -0.45;   0.05;   0.62;  -0.02 
2727; -2.6315; -0.7400; -2.0612; -0.1387; 0.4580; -9.8193;  -0.01;   0.01;  -0.46;   0.05;   0.62;  -0.01 
2728; -2.6229; -0.7447; -2.2709; -0.1553; 0.4014; -9.8408;  -0.01;   0.01;  -0.46;   0.05;   0.62;  -0.02 
2729; -2.6287; -0.7495; -2.4738; -0.1934; 0.6260; -9.8369;  -0.01;   0.01;  -0.45;   0.05;   0.62;  -0.02 
2730; -2.6273; -0.7613; -2.6837; -0.1514; 0.4795; -9.8330;  -0.01;   0.02;  -0.46;   0.05;   0.63;  -0.02 
2731; -2.6331; -0.7663; -2.8936; -0.2002; 0.5361; -9.8662;  -0.01;   0.02;  -0.46;   0.06;   0.62;  -0.02 
2732; -2.6382; -0.7713; -3.1030; -0.1406; 0.2949; -9.8301;  -0.01;   0.01;  -0.46;   0.05;   0.61;  -0.02 
2733; -2.6367; -0.7831; -3.3128; -0.1885; 0.5547; -9.8633;  -0.01;   0.01;  -0.45;   0.04;   0.62;  -0.02 
2734; -2.6423; -0.7882; -3.5227; -0.1973; 0.4678; -9.8398;  -0.01;   0.02;  -0.46;   0.05;   0.62;  -0.02 
2735; -2.6409; -0.7930; -3.7327; -0.1113; 0.2998; -9.8164;  -0.01;   0.02;  -0.46;   0.04;   0.62;  -0.02 
2736; -2.6394; -0.7978; -3.9426; -0.1221; 0.4043; -9.8623;  -0.01;   0.02;  -0.45;   0.04;   0.62;  -0.02 
2737; -2.6447; -0.8098; -4.1453; -0.2051; 0.5566; -9.8604;  -0.01;   0.02;  -0.45;   0.05;   0.62;  -0.02 
2738; -2.6432; -0.8146; -4.3551; -0.1318; 0.3613; -9.8613;  -0.01;   0.02;  -0.46;   0.05;   0.62;  -0.02 
2739; -2.6416; -0.8195; -4.5649; -0.1523; 0.3008; -9.8389;  -0.01;   0.02;  -0.46;   0.05;   0.61;  -0.02 
2740; -2.6404; -0.8243; -4.7756; -0.2070; 0.5166; -9.8711;  -0.01;   0.01;  -0.45;   0.05;   0.61;  -0.02 
2741; -2.6389; -0.8289; -4.9783; -0.1172; 0.3174; -9.8467;  -0.01;   0.01;  -0.45;   0.04;   0.61;  -0.02 
2742; -2.6299; -0.8405; -5.1880; -0.1963; 0.4629; -9.8281;  -0.01;   0.01;  -0.46;   0.04;   0.62;  -0.01 
2743; -2.6286; -0.8453; -5.3986; -0.1631; 0.3555; -9.8564;  -0.01;   0.01;  -0.46;   0.05;   0.61;  -0.01 
2744; -2.6269; -0.8501; -5.6082; -0.1758; 0.5186; -9.8604;  -0.01;   0.01;  -0.45;   0.04;   0.61;  -0.02 
2745; -2.6252; -0.8619; -5.8186; -0.1582; 0.4619; -9.8027;  -0.01;   0.02;  -0.46;   0.04;   0.61;  -0.02 
2746; -2.6233; -0.8667; -6.0281; -0.1416; 0.4102; -9.8379;  -0.01;   0.02;  -0.46;   0.04;   0.61;  -0.02 
2747; -2.6219; -0.8715; -6.2387; -0.1465; 0.3496; -9.8848;  -0.01;   0.01;  -0.46;   0.04;   0.61;  -0.02 
2748; -2.6201; -0.8762; -6.4411; -0.2031; 0.6631; -9.8643;  -0.01;   0.01;  -0.45;   0.02;   0.60;  -0.02 
2749; -2.6186; -0.8810; -6.6516; -0.1729; 0.3516; -9.8633;  -0.01;   0.02;  -0.46;   0.04;   0.61;  -0.01 
2750; -2.6171; -0.8857; -6.8620; -0.1504; 0.3457; -9.8262;  -0.01;   0.01;  -0.46;   0.04;   0.61;  -0.02 
2751; -2.6156; -0.8905; -7.0724; -0.1758; 0.4541; -9.8643;  -0.01;   0.01;  -0.45;   0.03;   0.61;  -0.02 
2752; -2.6140; -0.8953; -7.2828; -0.1533; 0.4443; -9.8486;  -0.01;   0.01;  -0.45;   0.03;   0.61;  -0.02 
2753; -2.6120; -0.9000; -7.4849; -0.1582; 0.3203; -9.8760;  -0.01;   0.01;  -0.46;   0.04;   0.61;  -0.02 
2754; -2.6102; -0.9050; -7.7021; -0.2227; 0.4453; -9.8213;  -0.01;   0.01;  -0.46;   0.04;   0.61;  -0.02 
2755; -2.6081; -0.9166; -7.9052; -0.2021; 0.5430; -9.8584;  -0.01;   0.01;  -0.45;   0.04;   0.60;  -0.02 
2756; -2.5999; -0.9208; -8.1169; -0.0957; 0.3047; -9.8760;  -0.01;   0.01;  -0.46;   0.04;   0.60;  -0.02 
2757; -2.5981; -0.9256; -8.3270; -0.1934; 0.5703; -9.8984;  -0.01;   0.02;  -0.46;   0.03;   0.60;  -0.02 
2758; -2.5963; -0.9304; -8.5371; -0.1289; 0.3506; -9.8398;  -0.01;   0.01;  -0.46;   0.04;   0.61;  -0.02 
2759; -2.5951; -0.9280; -8.7403; -0.1504; 0.4414; -9.8252;  -0.01;   0.01;  -0.45;   0.02;   0.61;  -0.02 
2760; -2.5927; -0.9398; -8.9501; -0.2510; 0.4424; -9.8086;  -0.01;   0.02;  -0.46;   0.03;   0.61;  -0.02 
2761; -2.5913; -0.9445; -9.1616; -0.2109; 0.4092; -9.8750;  -0.01;   0.01;  -0.46;   0.03;   0.60;  -0.02 
2762; -2.5893; -0.9493; -9.3713; -0.1777; 0.4482; -9.8311;  -0.01;   0.01;  -0.46;   0.03;   0.61;  -0.02 
2763; -2.5949; -0.9544; -9.5758; -0.2412; 0.5996; -9.8535;  -0.01;   0.01;  -0.45;   0.02;   0.60;  -0.02 
2764; -2.5929; -0.9592; -9.7854; -0.1514; 0.3213; -9.8838;  -0.01;   0.02;  -0.46;   0.03;   0.60;  -0.01 
2765; -2.5913; -0.9640; -9.9967; -0.1826; 0.3770; -9.9102;  -0.01;   0.01;  -0.46;   0.03;   0.60;  -0.02 
2766; -2.5887; -0.9756; -10.1991; -0.1875; 0.4258; -9.8672;  -0.01;   0.01;  -0.45;   0.03;   0.60;  -0.02 
2767; -2.5870; -0.9803; -10.4103; -0.1582; 0.4277; -9.8467;  -0.01;   0.01;  -0.45;   0.02;   0.61;  -0.02 
2768; -2.5853; -0.9850; -10.6215; -0.2402; 0.5078; -9.8232;  -0.01;   0.01;  -0.46;   0.02;   0.60;  -0.03 
2769; -2.5905; -0.9904; -10.8324; -0.2188; 0.4297; -9.8604;  -0.01;   0.02;  -0.46;   0.03;   0.60;  -0.02 
2770; -2.5889; -0.9950; -11.0366; -0.1631; 0.4248; -9.8516;  -0.01;   0.01;  -0.45;   0.03;   0.60;  -0.02 
2771; -2.5864; -1.0068; -11.2475; -0.2197; 0.3359; -9.8535;  -0.01;   0.02;  -0.46;   0.02;   0.59;  -0.02 
2772; -2.5841; -1.0116; -11.4563; -0.2041; 0.4678; -9.8447;  -0.01;   0.02;  -0.46;   0.02;   0.60;  -0.02 
2773; -2.5757; -1.0156; -11.6693; -0.1621; 0.2549; -9.8428;  -0.01;   0.02;  -0.46;   0.03;   0.60;  -0.02 
2774; -2.5738; -1.0203; -11.8800; -0.2158; 0.5410; -9.8184;  -0.01;   0.01;  -0.45;   0.02;   0.60;  -0.02 
2775; -2.5712; -1.0318; -12.0837; -0.2012; 0.4316; -9.8223;  -0.01;   0.02;  -0.46;   0.02;   0.60;  -0.01 
2776; -2.5691; -1.0367; -12.3011; -0.1533; 0.4316; -9.8350;  -0.01;   0.02;  -0.46;   0.03;   0.59;  -0.01 
2777; -2.5672; -1.0413; -12.5047; -0.1758; 0.4287; -9.8848;  -0.01;   0.01;  -0.45;   0.02;   0.59;  -0.02 
2778; -2.5652; -1.0459; -12.7083; -0.2432; 0.5605; -9.8408;  -0.01;   0.01;  -0.42;   0.02;   0.59;  -0.02 
2779; -2.5703; -1.0511; -12.9049; -0.1895; 0.3682; -9.8652;  -0.01;   0.02;  -0.43;   0.01;   0.59;  -0.02 
2780; -2.5689; -1.0555; -13.1039; -0.2178; 0.4062; -9.8535;  -0.01;   0.02;  -0.43;   0.02;   0.60;  -0.01 
2781; -2.5670; -1.0597; -13.2937; -0.2305; 0.4697; -9.8467;  -0.01;   0.02;  -0.42;   0.02;   0.60;  -0.02 
2782; -2.5651; -1.0642; -13.4902; -0.1748; 0.4561; -9.8379;  -0.01;   0.01;  -0.43;   0.03;   0.60;  -0.02 
2783; -2.5705; -1.0694; -13.6889; -0.1973; 0.5508; -9.8301;  -0.01;   0.01;  -0.43;   0.02;   0.59;  -0.02 
2784; -2.5685; -1.0738; -13.8852; -0.1719; 0.3320; -9.8564;  -0.01;   0.01;  -0.43;   0.02;   0.59;  -0.03 
2785; -2.5733; -1.0791; -14.0812; -0.1797; 0.4062; -9.8516;  -0.01;   0.01;  -0.42;   0.02;   0.60;  -0.02 
2786; -2.5717; -1.0835; -14.2799; -0.2109; 0.4014; -9.8633;  -0.01;   0.02;  -0.43;   0.02;   0.59;  -0.01 
2787; -2.5696; -1.0880; -14.4759; -0.1680; 0.3701; -9.8623;  -0.01;   0.01;  -0.43;   0.01;   0.59;  -0.02 
2788; -2.5610; -1.0915; -14.6745; -0.1680; 0.3262; -9.8857;  -0.01;   0.02;  -0.43;   0.01;   0.59;  -0.02 
2789; -2.5594; -1.0957; -14.8663; -0.2949; 0.5693; -9.8037;  -0.01;   0.01;  -0.42;   0.02;   0.59;  -0.02 
2790; -2.5572; -1.1002; -15.0620; -0.1943; 0.3633; -9.8623;  -0.01;   0.02;  -0.44;   0.02;   0.59;  -0.02 
2791; -2.5554; -1.1046; -15.2603; -0.1719; 0.2891; -9.8516;  -0.01;   0.02;  -0.43;   0.01;   0.58;  -0.02 
2792; -2.5536; -1.1090; -15.4585; -0.2109; 0.4580; -9.8281;  -0.01;   0.01;  -0.42;   0.01;   0.59;  -0.02 
2793; -2.5445; -1.1123; -15.6473; -0.2041; 0.4678; -9.8418;  -0.01;   0.01;  -0.42;   0.02;   0.58;  -0.02 
2794; -2.5426; -1.1167; -15.8453; -0.2275; 0.4014; -9.8652;  -0.01;   0.02;  -0.43;   0.01;   0.58;  -0.02 
2795; -2.5407; -1.1211; -16.0433; -0.2178; 0.3779; -9.8662;  -0.01;   0.02;  -0.43;   0.01;   0.59;  -0.02 
2796; -2.5388; -1.1254; -16.2411; -0.2227; 0.4365; -9.8379;  -0.01;   0.02;  -0.42;   0.01;   0.58;  -0.02 
2797; -2.5370; -1.1297; -16.4323; -0.2178; 0.4951; -9.8174;  -0.01;   0.01;  -0.43;   0.01;   0.58;  -0.02 
2798; -2.5350; -1.1340; -16.6300; -0.2236; 0.4639; -9.8633;  -0.01;   0.02;  -0.43;   0.02;   0.59;  -0.02 
2799; -2.5330; -1.1384; -16.8275; -0.1719; 0.2852; -9.8818;  -0.01;   0.01;  -0.43;   0.01;   0.58;  -0.02 
2800; -2.5309; -1.1428; -17.0250; -0.2383; 0.5254; -9.8535;  -0.01;   0.01;  -0.42;   0.02;   0.58;  -0.02 
2801; -2.5290; -1.1470; -17.2157; -0.1846; 0.3398; -9.8750;  -0.01;   0.01;  -0.43;   0.01;   0.57;  -0.02 
2802; -2.5204; -1.1503; -17.4162; -0.1768; 0.3115; -9.8789;  -0.01;   0.02;  -0.43;   0.01;   0.58;  -0.02 
2803; -2.5183; -1.1547; -17.6134; -0.2559; 0.4336; -9.8232;  -0.01;   0.01;  -0.42;   0.01;   0.58;  -0.02 
2804; -2.5163; -1.1589; -17.8039; -0.2324; 0.5078; -9.8281;  -0.01;   0.01;  -0.42;   0.00;   0.58;  -0.02 
2805; -2.5076; -1.1621; -18.0041; -0.1641; 0.2900; -9.8350;  -0.01;   0.01;  -0.44;   0.01;   0.58;  -0.02 
2806; -2.5054; -1.1665; -18.2009; -0.2471; 0.3828; -9.8730;  -0.01;   0.02;  -0.43;   0.01;   0.58;  -0.02 
2807; -2.5036; -1.1708; -18.4009; -0.2471; 0.5010; -9.8311;  -0.01;   0.01;  -0.42;   0.01;   0.58;  -0.03 
2808; -2.5003; -1.1819; -18.5908; -0.1602; 0.3906; -9.8291;  -0.01;   0.01;  -0.42;   0.01;   0.57;  -0.03 
2809; -2.4986; -1.1860; -18.7840; -0.2393; 0.4092; -9.8223;  -0.01;   0.01;  -0.43;   0.01;   0.57;  -0.02 
2810; -2.4895; -1.1891; -18.9739; -0.2178; 0.3301; -9.8896;  -0.01;   0.01;  -0.39;   0.01;   0.58;  -0.02 
2811; -2.4876; -1.1929; -19.1506; -0.1934; 0.3857; -9.8213;  -0.01;   0.01;  -0.39;   0.00;   0.57;  -0.02 
2812; -2.4856; -1.1968; -19.3271; -0.2383; 0.4473; -9.8662;  -0.01;   0.01;  -0.39;   0.01;   0.59;  -0.02 
2813; -2.4760; -1.2063; -19.5070; -0.2197; 0.4043; -9.8086;  -0.01;   0.00;  -0.39;   0.02;   0.58;  -0.03 
2814; -2.4727; -1.2172; -19.6896; -0.2510; 0.3691; -9.8350;  -0.01;  -0.01;  -0.39;   0.02;   0.57;  -0.03 
2815; -2.4764; -1.2290; -19.8591; -0.2344; 0.5459; -9.9033;  -0.01;   0.00;  -0.38;   0.01;   0.57;  -0.02 
2816; -2.4667; -1.2385; -20.0388; -0.1953; 0.2568; -9.8496;  -0.01;   0.01;  -0.39;   0.01;   0.57;  -0.02 
2817; -2.4644; -1.2425; -20.2212; -0.2080; 0.3242; -9.8584;  -0.01;   0.01;  -0.39;   0.00;   0.57;  -0.03 
2818; -2.4558; -1.2450; -20.4009; -0.2354; 0.4492; -9.8711;  -0.01;   0.01;  -0.39;   0.01;   0.57;  -0.02 
2819; -2.4537; -1.2488; -20.5767; -0.2207; 0.3203; -9.8779;  -0.01;   0.01;  -0.39;   0.01;   0.58;  -0.02 
2820; -2.4451; -1.2514; -20.7562; -0.2510; 0.3574; -9.8477;  -0.01;   0.01;  -0.40;   0.01;   0.57;  -0.03 
2821; -2.4433; -1.2551; -20.9355; -0.2949; 0.4316; -9.8633;  -0.01;   0.01;  -0.39;   0.01;   0.57;  -0.02 
2822; -2.4411; -1.2590; -21.1109; -0.2275; 0.4580; -9.8418;  -0.01;   0.01;  -0.38;   0.00;   0.56;  -0.03 
2823; -2.4324; -1.2614; -21.2902; -0.2256; 0.4648; -9.8232;  -0.01;   0.01;  -0.39;   0.00;   0.57;  -0.02 
2824; -2.4374; -1.2665; -21.4690; -0.2666; 0.4668; -9.8320;  -0.01;   0.01;  -0.39;   0.01;   0.57;  -0.02 
2825; -2.4269; -1.2759; -21.6441; -0.2422; 0.3076; -9.8682;  -0.01;   0.01;  -0.39;   0.01;   0.57;  -0.03 
2826; -2.4250; -1.2796; -21.8230; -0.1650; 0.3555; -9.8486;  -0.01;   0.01;  -0.39;   0.01;   0.57;  -0.02 
2827; -2.4231; -1.2834; -22.0017; -0.2637; 0.3818; -9.8564;  -0.01;   0.01;  -0.40;   0.01;   0.57;  -0.02 
2828; -2.4210; -1.2873; -22.1866; -0.2412; 0.3359; -9.8340;  -0.01;   0.01;  -0.40;   0.00;   0.56;  -0.03 
2829; -2.4121; -1.2897; -22.3653; -0.2568; 0.4004; -9.8457;  -0.01;   0.01;  -0.39;   0.01;   0.58;  -0.03 
2830; -2.4088; -1.3003; -22.5436; -0.3047; 0.4268; -9.8418;  -0.01;   0.01;  -0.38;   0.01;   0.56;  -0.03 
2831; -2.3999; -1.3027; -22.7221; -0.2412; 0.2568; -9.8584;  -0.01;   0.01;  -0.39;   0.01;   0.56;  -0.02 
2832; -2.3979; -1.3064; -22.9003; -0.2480; 0.4023; -9.9053;  -0.01;   0.01;  -0.39;   0.00;   0.56;  -0.02 
2833; -2.3877; -1.3155; -23.0721; -0.2666; 0.4277; -9.8809;  -0.01;   0.01;  -0.38;  -0.01;   0.57;  -0.03 
2834; -2.3856; -1.3192; -23.2501; -0.2178; 0.3320; -9.8799;  -0.01;   0.01;  -0.39;   0.01;   0.57;  -0.03 
2835; -2.3766; -1.3215; -23.4281; -0.2900; 0.4062; -9.8691;  -0.01;   0.01;  -0.39;   0.01;   0.57;  -0.03 
2836; -2.3730; -1.3320; -23.6057; -0.2344; 0.3555; -9.8623;  -0.01;   0.01;  -0.39;   0.01;   0.56;  -0.03 
2837; -2.3713; -1.3357; -23.7875; -0.1943; 0.3447; -9.8730;  -0.01;   0.01;  -0.38;   0.00;   0.56;  -0.02 
2838; -2.3622; -1.3380; -23.9652; -0.2646; 0.4990; -9.8516;  -0.01;   0.01;  -0.39;  -0.00;   0.56;  -0.03 
2839; -2.3600; -1.3417; -24.1426; -0.2275; 0.3330; -9.8389;  -0.01;   0.01;  -0.39;   0.00;   0.55;  -0.03 
2840; -2.3509; -1.3439; -24.3201; -0.2178; 0.2715; -9.8584;  -0.01;   0.01;  -0.39;   0.00;   0.56;  -0.03 
2841; -2.3492; -1.3474; -24.4953; -0.2979; 0.4971; -9.8682;  -0.01;   0.01;  -0.38;   0.01;   0.56;  -0.02 
2842; -2.3456; -1.3577; -24.6660; -0.2559; 0.4375; -9.8184;  -0.01;   0.01;  -0.34;  -0.00;   0.55;  -0.03 
2843; -2.3370; -1.3594; -24.8244; -0.2383; 0.3135; -9.8086;  -0.01;   0.01;  -0.35;   0.01;   0.56;  -0.03 
2844; -2.3352; -1.3626; -24.9826; -0.2803; 0.4268; -9.8398;  -0.01;   0.01;  -0.34;  -0.00;   0.55;  -0.02 
2845; -2.3331; -1.3657; -25.1302; -0.2822; 0.3457; -9.8662;  -0.01;   0.01;  -0.34;  -0.00;   0.56;  -0.03 
2846; -2.3244; -1.3674; -25.2884; -0.2031; 0.3105; -9.8594;  -0.01;   0.01;  -0.35;  -0.00;   0.56;  -0.03 
2847; -2.3210; -1.3774; -25.4462; -0.2324; 0.3662; -9.8955;  -0.01;   0.01;  -0.34;   0.00;   0.55;  -0.02 
2848; -2.3123; -1.3791; -25.6042; -0.2441; 0.4014; -9.8555;  -0.01;   0.01;  -0.33;  -0.00;   0.56;  -0.02 
2849; -2.3106; -1.3821; -25.7558; -0.2324; 0.3857; -9.8398;  -0.01;   0.01;  -0.34;   0.00;   0.57;  -0.03 
2850; -2.3087; -1.3853; -25.9134; -0.2539; 0.3926; -9.8369;  -0.01;   0.01;  -0.34;   0.00;   0.56;  -0.02 
2851; -2.2999; -1.3869; -26.0712; -0.2100; 0.3047; -9.8496;  -0.01;   0.01;  -0.34;   0.00;   0.56;  -0.03 
2852; -2.2981; -1.3899; -26.2225; -0.2275; 0.3916; -9.8701;  -0.01;   0.01;  -0.34;   0.00;   0.56;  -0.03 
2853; -2.2894; -1.3915; -26.3801; -0.3047; 0.4727; -9.8496;  -0.01;   0.01;  -0.34;   0.00;   0.55;  -0.03 
2854; -2.2874; -1.3947; -26.5374; -0.2578; 0.3018; -9.8203;  -0.01;   0.01;  -0.34;   0.01;   0.55;  -0.03 
2855; -2.2854; -1.3978; -26.6945; -0.2539; 0.3838; -9.8350;  -0.01;   0.01;  -0.34;  -0.00;   0.56;  -0.02 
2856; -2.2835; -1.4008; -26.8455; -0.3359; 0.4736; -9.8184;  -0.01;   0.01;  -0.34;   0.00;   0.56;  -0.02 
2857; -2.2819; -1.4039; -27.0072; -0.1963; 0.3301; -9.8828;  -0.01;   0.01;  -0.35;  -0.01;   0.55;  -0.03 
2858; -2.2730; -1.4055; -27.1642; -0.2314; 0.2559; -9.8223;  -0.01;   0.01;  -0.34;   0.01;   0.56;  -0.04 
2859; -2.2711; -1.4085; -27.3150; -0.2881; 0.4297; -9.8584;  -0.01;   0.01;  -0.33;   0.00;   0.56;  -0.03 
2860; -2.2690; -1.4116; -27.4716; -0.2324; 0.3154; -9.8730;  -0.01;   0.01;  -0.34;   0.00;   0.55;  -0.03 
2861; -2.2590; -1.4197; -27.6270; -0.2676; 0.3242; -9.8555;  -0.01;   0.01;  -0.34;  -0.00;   0.55;  -0.03 
2862; -2.2569; -1.4228; -27.7834; -0.2344; 0.3936; -9.8516;  -0.01;   0.01;  -0.34;   0.00;   0.55;  -0.03 
2863; -2.2548; -1.4260; -27.9397; -0.2256; 0.4268; -9.8506;  -0.01;   0.01;  -0.34;  -0.01;   0.55;  -0.03 
2864; -2.2481; -1.4204; -28.0951; -0.2373; 0.3438; -9.8770;  -0.01;   0.01;  -0.35;   0.00;   0.55;  -0.03 
2865; -2.2459; -1.4236; -28.2512; -0.2148; 0.2539; -9.8369;  -0.01;   0.01;  -0.34;  -0.00;   0.55;  -0.02 
