1.540000000000000000e+02,9.852190000000000000e+05
1.550000000000000000e+02,3.841301250000000000e+06
1.560000000000000000e+02,1.847495250000000000e+06
1.570000000000000000e+02,9.302051250000000000e+05
1.580000000000000000e+02,8.743896250000000000e+05
1.590000000000000000e+02,2.510779296875000000e+03
1.600000000000000000e+02,2.951223250000000000e+06
1.610000000000000000e+02,1.425949375000000000e+06
1.620000000000000000e+02,3.780469250000000000e+06
1.630000000000000000e+02,4.288387500000000000e+06
1.640000000000000000e+02,4.180598250000000000e+06
1.650000000000000000e+02,4.894688500000000000e+06
1.660000000000000000e+02,8.748062000000000000e+06
1.670000000000000000e+02,5.597384500000000000e+06
1.680000000000000000e+02,6.979783000000000000e+06
1.690000000000000000e+02,6.242454500000000000e+06
1.700000000000000000e+02,6.404223500000000000e+06
1.710000000000000000e+02,6.739169500000000000e+06
1.720000000000000000e+02,7.717338000000000000e+06
1.730000000000000000e+02,7.437380000000000000e+06
1.740000000000000000e+02,7.784277000000000000e+06
1.750000000000000000e+02,8.092041500000000000e+06
1.760000000000000000e+02,1.111005900000000000e+07
1.770000000000000000e+02,8.451551000000000000e+06
1.780000000000000000e+02,1.135274700000000000e+07
1.790000000000000000e+02,8.994624000000000000e+06
1.810000000000000000e+02,9.760534000000000000e+06
1.800000000000000000e+02,9.117126000000000000e+06
1.820000000000000000e+02,2.442296750000000000e+06
1.830000000000000000e+02,4.283820500000000000e+06
1.840000000000000000e+02,4.342304687500000000e+04
1.850000000000000000e+02,1.077822200000000000e+07
1.860000000000000000e+02,4.919358500000000000e+06
1.870000000000000000e+02,5.389936000000000000e+06
1.880000000000000000e+02,1.178518300000000000e+07
1.890000000000000000e+02,1.397673700000000000e+07
1.900000000000000000e+02,6.653158691406250000e+03
1.910000000000000000e+02,1.205329200000000000e+07
1.920000000000000000e+02,1.726254200000000000e+07
1.930000000000000000e+02,1.210257200000000000e+07
1.940000000000000000e+02,6.037183000000000000e+06
1.950000000000000000e+02,7.659402500000000000e+06
1.960000000000000000e+02,1.246078700000000000e+07
1.980000000000000000e+02,1.277188400000000000e+07
1.970000000000000000e+02,1.506588400000000000e+07
1.990000000000000000e+02,1.292175700000000000e+07
2.000000000000000000e+02,1.292196500000000000e+07
2.010000000000000000e+02,1.614287700000000000e+07
2.020000000000000000e+02,1.294880100000000000e+07
2.030000000000000000e+02,1.372220500000000000e+07
2.040000000000000000e+02,1.292742000000000000e+07
2.050000000000000000e+02,1.315839600000000000e+07
2.060000000000000000e+02,1.361871500000000000e+07
2.070000000000000000e+02,1.330091700000000000e+07
2.080000000000000000e+02,6.632052734375000000e+03
2.090000000000000000e+02,1.371835100000000000e+07
2.110000000000000000e+02,7.572814500000000000e+06
2.100000000000000000e+02,6.779292000000000000e+06
2.120000000000000000e+02,1.324205800000000000e+07
2.140000000000000000e+02,8.628211914062500000e+03
2.130000000000000000e+02,1.459307500000000000e+07
2.150000000000000000e+02,1.356070600000000000e+07
2.170000000000000000e+02,8.078135500000000000e+06
2.160000000000000000e+02,1.352481100000000000e+07
2.180000000000000000e+02,5.488103906250000000e+04
2.190000000000000000e+02,1.348424900000000000e+07
2.200000000000000000e+02,7.213981000000000000e+06
2.210000000000000000e+02,8.207830000000000000e+06
2.220000000000000000e+02,3.198110839843750000e+03
2.230000000000000000e+02,1.396263100000000000e+07
2.240000000000000000e+02,1.539553800000000000e+07
2.250000000000000000e+02,3.273224609375000000e+04
2.260000000000000000e+02,1.400098200000000000e+07
2.270000000000000000e+02,7.646073500000000000e+06
2.290000000000000000e+02,9.832963000000000000e+06
2.280000000000000000e+02,1.003806300000000000e+07
2.300000000000000000e+02,9.604485000000000000e+06
2.310000000000000000e+02,7.017349218750000000e+04
2.330000000000000000e+02,7.347342000000000000e+06
2.320000000000000000e+02,1.331935600000000000e+07
2.340000000000000000e+02,9.782217000000000000e+06
2.350000000000000000e+02,1.284972900000000000e+07
2.360000000000000000e+02,1.495552700000000000e+07
2.370000000000000000e+02,1.943411865234375000e+03
2.380000000000000000e+02,1.248674200000000000e+07
2.390000000000000000e+02,7.562277000000000000e+06
2.400000000000000000e+02,8.662107000000000000e+06
2.410000000000000000e+02,1.255603100000000000e+07
2.420000000000000000e+02,1.349995200000000000e+07
2.430000000000000000e+02,3.952247924804687500e+02
2.440000000000000000e+02,1.304617400000000000e+07
2.450000000000000000e+02,1.216199600000000000e+07
2.460000000000000000e+02,9.865508000000000000e+06
2.470000000000000000e+02,1.301438800000000000e+07
2.480000000000000000e+02,1.287604600000000000e+07
2.490000000000000000e+02,1.251232900000000000e+07
2.500000000000000000e+02,1.308258600000000000e+07
2.510000000000000000e+02,1.292814500000000000e+07
2.520000000000000000e+02,1.407880100000000000e+07
2.530000000000000000e+02,1.281181300000000000e+07
2.540000000000000000e+02,1.313076400000000000e+07
2.550000000000000000e+02,1.216061328125000000e+04
2.560000000000000000e+02,1.201222600000000000e+07
2.570000000000000000e+02,6.443441500000000000e+06
2.580000000000000000e+02,9.608500000000000000e+06
2.590000000000000000e+02,1.291529600000000000e+07
2.600000000000000000e+02,2.620229750000000000e+06
2.620000000000000000e+02,3.631608203125000000e+04
2.630000000000000000e+02,1.077720336914062500e+03
2.610000000000000000e+02,1.213266000000000000e+07
2.640000000000000000e+02,1.287332900000000000e+07
2.650000000000000000e+02,1.033428500000000000e+07
2.660000000000000000e+02,1.282436200000000000e+07
2.670000000000000000e+02,1.218118600000000000e+07
2.680000000000000000e+02,1.037361500000000000e+07
2.700000000000000000e+02,1.472334200000000000e+07
2.690000000000000000e+02,1.189422000000000000e+07
2.710000000000000000e+02,1.282407400000000000e+07
2.720000000000000000e+02,1.243514500000000000e+07
2.730000000000000000e+02,1.181743300000000000e+07
2.740000000000000000e+02,1.320912400000000000e+07
2.750000000000000000e+02,1.213322400000000000e+07
2.770000000000000000e+02,1.289148000000000000e+07
2.760000000000000000e+02,1.424515600000000000e+07
2.780000000000000000e+02,1.346513500000000000e+07
2.790000000000000000e+02,1.301972300000000000e+07
2.800000000000000000e+02,1.260880300000000000e+07
2.820000000000000000e+02,1.219397700000000000e+07
2.830000000000000000e+02,1.146293212890625000e+03
2.810000000000000000e+02,1.242243400000000000e+07
2.840000000000000000e+02,1.261219000000000000e+07
2.850000000000000000e+02,6.255069500000000000e+06
2.860000000000000000e+02,8.667007000000000000e+06
2.870000000000000000e+02,8.395780000000000000e+06
2.880000000000000000e+02,5.828438476562500000e+03
2.890000000000000000e+02,1.177222500000000000e+07
2.900000000000000000e+02,1.355017000000000000e+07
2.910000000000000000e+02,1.245228000000000000e+07
2.920000000000000000e+02,1.282649900000000000e+07
2.930000000000000000e+02,1.263811700000000000e+07
2.940000000000000000e+02,6.435659000000000000e+06
2.950000000000000000e+02,8.377411500000000000e+06
2.960000000000000000e+02,6.561380468750000000e+04
2.970000000000000000e+02,1.314475700000000000e+07
2.980000000000000000e+02,6.374907000000000000e+06
2.990000000000000000e+02,9.894076000000000000e+06
3.000000000000000000e+02,1.267968900000000000e+07
3.010000000000000000e+02,1.275473600000000000e+07
3.020000000000000000e+02,6.422277734375000000e+04
3.030000000000000000e+02,1.200223400000000000e+07
3.040000000000000000e+02,1.433892800000000000e+07
3.050000000000000000e+02,1.203436800000000000e+07
3.060000000000000000e+02,1.312811000000000000e+07
3.070000000000000000e+02,1.207457700000000000e+07
3.080000000000000000e+02,1.179376800000000000e+07
3.090000000000000000e+02,1.229975800000000000e+07
3.100000000000000000e+02,8.917617000000000000e+06
3.110000000000000000e+02,1.146230400000000000e+07
3.120000000000000000e+02,1.272312600000000000e+07
3.130000000000000000e+02,1.142226600000000000e+07
3.140000000000000000e+02,1.214371800000000000e+07
3.150000000000000000e+02,1.168162900000000000e+07
3.160000000000000000e+02,1.174014100000000000e+07
3.170000000000000000e+02,1.158735900000000000e+07
3.180000000000000000e+02,4.115233250000000000e+06
3.190000000000000000e+02,1.200818100000000000e+07
3.200000000000000000e+02,4.188947265625000000e+03
3.210000000000000000e+02,1.161187500000000000e+07
3.220000000000000000e+02,6.220725500000000000e+06
3.230000000000000000e+02,4.207932031250000000e+04
3.240000000000000000e+02,1.208958300000000000e+07
3.250000000000000000e+02,1.399037900000000000e+07
3.260000000000000000e+02,1.204848700000000000e+07
3.280000000000000000e+02,6.574298339843750000e+03
3.270000000000000000e+02,1.202433800000000000e+07
3.290000000000000000e+02,1.164657400000000000e+07
3.300000000000000000e+02,1.361980800000000000e+07
3.310000000000000000e+02,1.115393000000000000e+07
3.320000000000000000e+02,1.336641900000000000e+07
3.340000000000000000e+02,1.094507800000000000e+07
3.330000000000000000e+02,1.152417400000000000e+07
3.350000000000000000e+02,1.119427500000000000e+07
3.360000000000000000e+02,1.111999600000000000e+07
3.370000000000000000e+02,1.181537200000000000e+07
3.380000000000000000e+02,1.227094200000000000e+07
3.390000000000000000e+02,1.095086300000000000e+07
3.400000000000000000e+02,1.245167400000000000e+07
3.410000000000000000e+02,1.130211600000000000e+07
3.420000000000000000e+02,1.119877000000000000e+07
3.430000000000000000e+02,3.806849121093750000e+03
3.440000000000000000e+02,1.098873000000000000e+07
3.450000000000000000e+02,7.371837500000000000e+06
3.460000000000000000e+02,7.722368000000000000e+06
3.470000000000000000e+02,1.142841200000000000e+07
3.480000000000000000e+02,1.118261300000000000e+07
3.490000000000000000e+02,1.107483800000000000e+07
3.500000000000000000e+02,8.814627000000000000e+06
3.510000000000000000e+02,1.129734000000000000e+07
3.520000000000000000e+02,1.154582100000000000e+07
3.540000000000000000e+02,1.084598700000000000e+07
3.530000000000000000e+02,1.041212200000000000e+07
3.550000000000000000e+02,1.051785000000000000e+07
3.560000000000000000e+02,1.079036300000000000e+07
3.570000000000000000e+02,2.691343945312500000e+04
3.580000000000000000e+02,1.104769500000000000e+07
3.600000000000000000e+02,1.290394726562500000e+04
3.590000000000000000e+02,1.035646200000000000e+07
3.610000000000000000e+02,1.054093300000000000e+07
3.620000000000000000e+02,1.246838700000000000e+07
3.630000000000000000e+02,1.098540700000000000e+07
3.640000000000000000e+02,1.019391500000000000e+07
3.660000000000000000e+02,4.571327000000000000e+06
3.650000000000000000e+02,1.096834500000000000e+07
3.670000000000000000e+02,9.669363000000000000e+06
3.680000000000000000e+02,5.394055664062500000e+03
3.690000000000000000e+02,1.030936500000000000e+07
3.710000000000000000e+02,6.847689000000000000e+06
3.700000000000000000e+02,1.035180800000000000e+07
3.720000000000000000e+02,1.908459228515625000e+03
3.730000000000000000e+02,1.058594100000000000e+07
3.740000000000000000e+02,1.119648600000000000e+07
3.750000000000000000e+02,1.053395500000000000e+07
3.770000000000000000e+02,1.114042400000000000e+07
3.760000000000000000e+02,1.258012900000000000e+07
3.780000000000000000e+02,1.057537300000000000e+07
3.790000000000000000e+02,1.039698500000000000e+07
3.800000000000000000e+02,1.084070400000000000e+07
3.810000000000000000e+02,1.100091800000000000e+07
3.820000000000000000e+02,1.257847500000000000e+07
3.830000000000000000e+02,1.097538200000000000e+07
3.850000000000000000e+02,1.250118261718750000e+04
3.840000000000000000e+02,1.064298500000000000e+07
3.860000000000000000e+02,1.108716700000000000e+07
3.870000000000000000e+02,1.200646400000000000e+07
3.880000000000000000e+02,1.086288700000000000e+07
3.890000000000000000e+02,1.082493100000000000e+07
3.900000000000000000e+02,1.035568500000000000e+07
3.910000000000000000e+02,7.204042500000000000e+06
3.920000000000000000e+02,7.013447500000000000e+06
3.930000000000000000e+02,1.037284300000000000e+07
3.940000000000000000e+02,2.160848500000000000e+06
3.950000000000000000e+02,7.293811500000000000e+06
3.960000000000000000e+02,1.034749400000000000e+07
3.980000000000000000e+02,9.888315429687500000e+03
3.970000000000000000e+02,1.139278800000000000e+07
3.990000000000000000e+02,1.082722500000000000e+07
4.000000000000000000e+02,1.069568900000000000e+07
4.010000000000000000e+02,1.065367900000000000e+07
4.020000000000000000e+02,2.828075750000000000e+06
4.030000000000000000e+02,2.269415000000000000e+06
4.040000000000000000e+02,1.088706900000000000e+07
4.050000000000000000e+02,1.283824100000000000e+07
4.060000000000000000e+02,1.149892900000000000e+07
4.070000000000000000e+02,1.184485900000000000e+07
4.080000000000000000e+02,6.152117578125000000e+04
4.090000000000000000e+02,1.159661200000000000e+07
4.100000000000000000e+02,1.334707800000000000e+07
4.110000000000000000e+02,1.090964700000000000e+07
4.130000000000000000e+02,1.167697900000000000e+07
4.120000000000000000e+02,1.453327600000000000e+07
4.140000000000000000e+02,1.182063300000000000e+07
4.160000000000000000e+02,2.296109500000000000e+06
4.150000000000000000e+02,1.168484800000000000e+07
4.170000000000000000e+02,7.987305500000000000e+06
4.180000000000000000e+02,1.184218000000000000e+07
4.190000000000000000e+02,1.238314500000000000e+07
4.200000000000000000e+02,1.254651800000000000e+07
4.210000000000000000e+02,1.412276800000000000e+07
4.230000000000000000e+02,1.238250400000000000e+07
4.220000000000000000e+02,1.122219140625000000e+04
4.240000000000000000e+02,1.398793700000000000e+07
4.250000000000000000e+02,1.182573100000000000e+07
4.260000000000000000e+02,1.593771625000000000e+06
4.270000000000000000e+02,8.301076500000000000e+06
4.280000000000000000e+02,1.321241900000000000e+07
4.290000000000000000e+02,1.343584700000000000e+07
4.300000000000000000e+02,1.292295100000000000e+07
4.310000000000000000e+02,1.373656400000000000e+07
4.320000000000000000e+02,1.308052600000000000e+07
4.330000000000000000e+02,1.302805100000000000e+07
4.340000000000000000e+02,1.197079700000000000e+07
4.350000000000000000e+02,1.261093400000000000e+07
4.370000000000000000e+02,9.331877000000000000e+06
4.360000000000000000e+02,1.264583300000000000e+07
4.380000000000000000e+02,1.223687800000000000e+07
4.390000000000000000e+02,1.398965900000000000e+07
4.400000000000000000e+02,1.275347000000000000e+07
4.420000000000000000e+02,3.360973046875000000e+04
4.410000000000000000e+02,1.251142800000000000e+07
4.430000000000000000e+02,1.309803500000000000e+07
4.440000000000000000e+02,1.164477300000000000e+07
4.450000000000000000e+02,9.252951000000000000e+06
4.460000000000000000e+02,1.194607000000000000e+07
4.470000000000000000e+02,1.244510000000000000e+07
4.480000000000000000e+02,1.212225200000000000e+07
4.490000000000000000e+02,1.394182625000000000e+06
4.500000000000000000e+02,8.619689000000000000e+06
4.510000000000000000e+02,2.979670507812500000e+04
4.520000000000000000e+02,1.256806500000000000e+07
4.530000000000000000e+02,1.505131200000000000e+07
4.540000000000000000e+02,1.287310600000000000e+07
4.550000000000000000e+02,1.450774800000000000e+07
4.570000000000000000e+02,1.294317000000000000e+07
4.560000000000000000e+02,1.308936800000000000e+07
4.580000000000000000e+02,1.283653600000000000e+07
4.590000000000000000e+02,1.354622200000000000e+07
4.600000000000000000e+02,1.293896700000000000e+07
4.610000000000000000e+02,1.296436700000000000e+07
4.620000000000000000e+02,6.978429687500000000e+03
4.630000000000000000e+02,1.262276900000000000e+07
4.640000000000000000e+02,3.392387000000000000e+06
4.650000000000000000e+02,1.373182500000000000e+07
4.660000000000000000e+02,5.786193359375000000e+04
4.670000000000000000e+02,1.323092500000000000e+07
4.680000000000000000e+02,7.975960500000000000e+06
4.690000000000000000e+02,9.711802000000000000e+06
4.700000000000000000e+02,5.603526953125000000e+04
4.720000000000000000e+02,6.873803500000000000e+06
4.710000000000000000e+02,1.322714700000000000e+07
4.730000000000000000e+02,8.903793000000000000e+06
4.740000000000000000e+02,4.454893066406250000e+03
4.750000000000000000e+02,1.337400000000000000e+07
4.760000000000000000e+02,1.283382600000000000e+07
4.780000000000000000e+02,8.309615234375000000e+03
4.770000000000000000e+02,8.859529000000000000e+06
4.790000000000000000e+02,1.296797800000000000e+07
4.800000000000000000e+02,1.427635300000000000e+07
4.820000000000000000e+02,2.405648500000000000e+06
4.830000000000000000e+02,8.325492968750000000e+04
4.810000000000000000e+02,1.322805200000000000e+07
4.840000000000000000e+02,2.405825927734375000e+03
4.850000000000000000e+02,1.330925300000000000e+07
4.860000000000000000e+02,1.435270400000000000e+07
4.870000000000000000e+02,1.308560400000000000e+07
4.880000000000000000e+02,1.266986400000000000e+07
4.890000000000000000e+02,1.308226100000000000e+07
4.900000000000000000e+02,1.310946100000000000e+07
4.910000000000000000e+02,1.235002800000000000e+07
4.920000000000000000e+02,1.289518200000000000e+07
4.930000000000000000e+02,1.066766500000000000e+07
4.940000000000000000e+02,1.311339900000000000e+07
4.960000000000000000e+02,1.290308400000000000e+07
4.950000000000000000e+02,1.461335100000000000e+07
4.970000000000000000e+02,1.462468400000000000e+07
4.980000000000000000e+02,1.321816400000000000e+07
4.990000000000000000e+02,2.877961750000000000e+06
5.000000000000000000e+02,1.512738750000000000e+06
5.010000000000000000e+02,9.132988281250000000e+03
5.030000000000000000e+02,1.238390500000000000e+07
5.020000000000000000e+02,1.287807100000000000e+07
5.040000000000000000e+02,9.837136000000000000e+06
5.050000000000000000e+02,1.280280600000000000e+07
5.060000000000000000e+02,1.340717000000000000e+07
5.070000000000000000e+02,1.333741300000000000e+07
5.080000000000000000e+02,1.425046700000000000e+07
5.090000000000000000e+02,1.271057100000000000e+07
5.100000000000000000e+02,1.327476700000000000e+07
5.110000000000000000e+02,1.282593900000000000e+07
5.120000000000000000e+02,1.432900500000000000e+07
5.130000000000000000e+02,1.349091210937500000e+04
5.140000000000000000e+02,1.242281400000000000e+07
5.150000000000000000e+02,1.440238000000000000e+07
5.160000000000000000e+02,1.252745100000000000e+07
5.180000000000000000e+02,1.272920000000000000e+07
5.170000000000000000e+02,1.323133900000000000e+07
5.190000000000000000e+02,1.289725700000000000e+07
5.200000000000000000e+02,1.329863200000000000e+07
5.210000000000000000e+02,1.339599900000000000e+07
5.220000000000000000e+02,1.313558900000000000e+07
5.230000000000000000e+02,1.456279300000000000e+07
5.250000000000000000e+02,9.547093750000000000e+05
5.240000000000000000e+02,1.312573600000000000e+07
5.260000000000000000e+02,8.536377000000000000e+06
5.270000000000000000e+02,1.044618066406250000e+04
5.280000000000000000e+02,1.237913600000000000e+07
5.290000000000000000e+02,7.500477000000000000e+06
5.300000000000000000e+02,8.712737000000000000e+06
5.310000000000000000e+02,1.278036600000000000e+07
5.320000000000000000e+02,1.387036300000000000e+07
5.330000000000000000e+02,1.627998413085937500e+03
5.340000000000000000e+02,1.289642500000000000e+07
5.350000000000000000e+02,1.468827800000000000e+07
5.360000000000000000e+02,1.315389200000000000e+07
5.370000000000000000e+02,1.294727000000000000e+07
5.380000000000000000e+02,1.236596200000000000e+07
5.400000000000000000e+02,1.234002600000000000e+07
5.390000000000000000e+02,1.303340800000000000e+07
5.410000000000000000e+02,1.310811200000000000e+07
5.420000000000000000e+02,1.267743500000000000e+07
5.430000000000000000e+02,1.202274600000000000e+07
5.450000000000000000e+02,1.351926300000000000e+07
5.440000000000000000e+02,1.206875000000000000e+07
5.460000000000000000e+02,1.268623400000000000e+07
5.470000000000000000e+02,1.601646000000000000e+06
5.480000000000000000e+02,8.435043000000000000e+06
5.490000000000000000e+02,5.623297265625000000e+04
5.510000000000000000e+02,8.429287000000000000e+06
5.500000000000000000e+02,1.151294300000000000e+07
5.520000000000000000e+02,8.424867000000000000e+06
5.530000000000000000e+02,1.003214746093750000e+04
5.550000000000000000e+02,7.387702000000000000e+06
5.540000000000000000e+02,1.260817200000000000e+07
5.560000000000000000e+02,1.327855200000000000e+07
5.570000000000000000e+02,5.221291406250000000e+04
5.580000000000000000e+02,1.230801000000000000e+07
5.590000000000000000e+02,1.340680200000000000e+07
5.600000000000000000e+02,1.203697200000000000e+07
5.610000000000000000e+02,1.311186200000000000e+07
5.620000000000000000e+02,1.296066400000000000e+07
5.630000000000000000e+02,1.411122000000000000e+07
5.640000000000000000e+02,1.233586700000000000e+07
5.650000000000000000e+02,1.281999400000000000e+07
5.660000000000000000e+02,1.241136200000000000e+07
5.670000000000000000e+02,1.443041100000000000e+07
5.680000000000000000e+02,1.224372600000000000e+07
5.690000000000000000e+02,1.317896500000000000e+07
5.700000000000000000e+02,1.240852400000000000e+07
5.710000000000000000e+02,2.285971750000000000e+06
5.720000000000000000e+02,8.246748500000000000e+06
5.730000000000000000e+02,2.804370361328125000e+03
5.740000000000000000e+02,1.291055300000000000e+07
5.750000000000000000e+02,7.615291500000000000e+06
5.760000000000000000e+02,9.260613000000000000e+06
5.770000000000000000e+02,3.500728125000000000e+04
5.780000000000000000e+02,1.180852800000000000e+07
5.790000000000000000e+02,1.220481300000000000e+07
5.800000000000000000e+02,7.184567000000000000e+06
5.810000000000000000e+02,3.136937109375000000e+04
5.820000000000000000e+02,1.213133600000000000e+07
