Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
98, 2.13176, 0.338656, 183.156, -0.000976562, -0.00195312, 0, -0.0234375, 0.349609, -9.7207, 1.28.2022 18:0:34.375
99, 2.13176, 0.338656, 183.156, -0.000976562, -0.000976562, 0, -0.101562, 0.384766, -9.68848, 1.28.2022 18:0:34.383
100, 2.13176, 0.338656, 183.156, 0, -0.000976562, 0, -0.0146484, 0.363281, -9.75879, 1.28.2022 18:0:34.391
101, 2.13176, 0.338656, 183.156, -0.00195312, -0.000976562, 0, -0.0712891, 0.355469, -9.75586, 1.28.2022 18:0:34.399
102, 2.13176, 0.338656, 183.156, -0.00195312, -0.000976562, 0, -0.0898438, 0.384766, -9.7002, 1.28.2022 18:0:34.407
103, 2.13176, 0.338656, 183.156, -0.00195312, -0.000976562, 0, -0.0185547, 0.34375, -9.75488, 1.28.2022 18:0:34.415
104, 2.13176, 0.338656, 183.156, -0.000976562, -0.000976562, 0, -0.0722656, 0.370117, -9.69141, 1.28.2022 18:0:34.423
105, 2.13176, 0.338656, 183.156, -0.000976562, -0.00292969, 0, -0.0683594, 0.369141, -9.71777, 1.28.2022 18:0:34.431
106, 2.13176, 0.338656, 183.156, 0, -0.000976562, -0.00195312, -0.0175781, 0.348633, -9.67676, 1.28.2022 18:0:34.439
107, 2.13176, 0.338656, 183.156, -0.000976562, -0.000976562, 0, -0.09375, 0.375, -9.68652, 1.28.2022 18:0:34.447
108, 2.13176, 0.338656, 183.156, -0.000976562, -0.000976562, -0.000976562, -0.0234375, 0.339844, -9.7168, 1.28.2022 18:0:34.455
109, 2.13176, 0.338656, 183.156, 0, -0.000976562, -0.00195312, -0.0703125, 0.348633, -9.69238, 1.28.2022 18:0:34.463
110, 2.13176, 0.338656, 183.156, -0.000976562, 0, -0.000976562, -0.0820312, 0.401367, -9.67676, 1.28.2022 18:0:34.471
111, 2.13874, 0.338849, 183.156, -0.00195312, -0.000976562, -0.000976562, -0.0136719, 0.37207, -9.75098, 1.28.2022 18:0:34.479
112, 2.13874, 0.338849, 183.156, -0.000976562, 0, -0.000976562, -0.0732422, 0.361328, -9.71094, 1.28.2022 18:0:34.487
113, 2.13874, 0.338849, 183.156, -0.000976562, -0.000976562, 0, -0.046875, 0.359375, -9.70605, 1.28.2022 18:0:34.495
114, 2.13874, 0.338849, 183.156, -0.000976562, -0.000976562, 0, -0.0449219, 0.342773, -9.71387, 1.28.2022 18:0:34.503
